comment,constructiveness,toxicity
Hiệu ứng đám đông nữa,1.0,0
tôi ủng hộ ông Trump thắng cử và chúc ông thắng cử trong cuộc bầu cử tới !,0.0,0
"Chỉ vì trong khi có bầu, người mẹ hay ăn củ dền mà bé sơ sinh suýt chết: Chuyện đó bây giờ mình mới biết.Lạ thiệt... thiệt lạ...Sợ thiệt...thiệt sợ...",1.0,0
Tôi thì là fan của Toy nhưng trên quan điểm cá nhân tôi đánh giá xe i10(huyndai) hơn xe Vin,0.0,0
Cây này hay gọi là hơi thở của quỷ mà. Gây loạn thần ngộ độc...,0.0,0
"Nhóc nhà tui 7 tuổi, lúc mới sinh ở bệnh viện bắt phải tiêm mũi B, ho gà uống ván... gì gì đó!!! Và cho tới nay không hề tiêm bất cứ mũi gì nữa. Vì tới lịch tiêm thì hết thuốc, hoặc chờ thuốc, hoặc xổ mũi, xì hơi... Bs kêu về. Ghét bỏ luôn!!!Thấy một số bé bị tử vong khi tiêm chủng... sợ quá!Tôi đành cho bé ăn uống đầy đủ, thể thao, dã ngoại... để tăng đề kháng!Và bé rất khỏe mạnh, thông minh, chăm ngoan.",1.0,0
Nên mua xe Ford. Focus 2.0 AT GhiA 2011,1.0,0
"78 tuổi rồi, nhầm lẫn là bình thường. Nếu là TT Mỹ mà nhầm như vậy thì thật gay go",0.0,1
"Bệnh hạ kali máu rất nguy hiểm, mình bị bệnh này, nó hay bị đi bị lại, khi bị nặng nếu ko để ý hoặc đi kịp thời thì bị liệt hết cơ tứ chi, sau đó liệt cơ tim và tim ngừng đập.",1.0,0
Vậy là 2 mạng người chỉ đáng 30 tháng tù thôi mọi người ạ. Cảm thấy hơi sai sai. Haizz.,1.0,1
"Halep sẽ VĐ RG nội dung đơn nữ, còn đơn nam thì mình nghĩ Thiem sẽ VĐ thuyết phục như cậu vừa làm tại US Open 2020, còn nole có thể sẽ bị loại sớm tiếp trước CK,nadal thì sẽ vào nổi BK hoặc CK rồi...... nhường ngôi cho Thiem , hi vọng RG 2021 nadal sẽ lấy lại dc ngai vàng RG",0.0,0
"Trời, vụ án ly kỳ hấp dẫn thật. Điều tra hay quá",0.0,0
Em rất mong đợi ngày ấy để em ra tay cứu thế giới.,0.0,0
"Mới có thông báo thu hồi sản phẩm ngày hôm qua 29/08, một tháng nay chắc cũng rất nhiều người ăn sản phẩm này. Hại toàn tập !",0.0,0
I10 đi bác,1.0,0
"Thêm một ngày không ca nhiễm mới, thật tuyệt. Chúc mừng đất nước",0.0,0
"When started getting itchy feet, i could leave my seat then walk around the mall, just window shopping but my feet felt relaxed much.Câu này em đặt vậy có đúng k ạ cô ?",0.0,0
Cầu mong thế giới bình an!,0.0,0
Sướng thật nha các con.Ngày nào cũng có người lớn chơi đùa cùng.Không vui cười sao được.,0.0,0
Cruze bản LT (số sàn) và LTZ (số tự động) khác nhau 1 trời 1 vực.,0.0,0
Nên gọi Bến Xe Miền Đông Q.9/ TP Hcm,0.0,0
"Attrage là lựa chọn tốt nhất trong tầm giá, Đi tiết kiệm nhiên liệu chắc chắn rộng rãi.",1.0,0
"Arsenal thua về mọi chỉ số trên sân nhưng tôi phải công nhận Arteta là HLV giỏi và có tinh thần cầu tiến. Tiếp quản một Arsenal đang mất phương hướng trong lần đầu làm tướng nhưng Arteta đã cho thấy mình như một HLV đã làm việc từ lâu, không cần mua về những cầu thủ đắt giá, Ateta biết tận dụng những cầu thủ mình có và góp nhặt một số cầu thủ tự do hoặc giá rẻ nhưng chất lượng và từng bước định hình lối chơi. Xem Arsnal bây giờ rất thực dụng và đánh trực diện chứ không chuyền nhiều bóng như truyền thống mà Wenger đã xây dựng, nhưng chính sự thực dụng đó sẽ giúp Arsenal mạnh mẽ hơn và vững vàng trên mặt trận đấu cup. Chúc cậu thành công.",1.0,0
Biden cố lên,0.0,0
"M10 lại toả sáng rực rỡ rồi, ko có M10 hút toàn bộ hậu vệ thì Fati đã ko có bàn thắng. Trong khi rô múi lại như thường lệ, có hôi pen mới được cú đúp",0.0,0
Bài Viết hay lắm. Cảm ơn tác giả nhé,0.0,0
Không tiêm cũng sợ mà tiêm cũng sợ. Mong con an nghỉ.,0.0,0
Hèn chi uống bia sàigon có vị bia hơi chua,0.0,0
Gia đình bé đến thấy tím tái..vậy trong lúc con gửi ở lớp cô giáo không thấy hiện tượng gì sao,1.0,0
Có người không thích bác TrumpRiêng Tèo thì thích ông trùm Cờ hoaNhớ ngày bác đến nước taBao người chào đón như là người thânSiêu cường thân thiện dễ gầnBắt tay thăm hỏi ân cần quan tâmBác là bạn hữu Việt NamBốn năm lãnh đạo nâng tầm anh emMối tình Việt-Mỹ êm đềmTèo xin chúc bác làm thêm nhiệm kỳ.,1.0,0
"Mình cũng còn sống nhờ các BS Chợ Rẫy cách đây 10 năm. Chuyên khoa xuất sắc - tận tâm tuyệt vời. Mình may mắn được lọt vào top 1% bệnh nhân sống sót & phục hồi 99% sau tai biến mặc dù đạt kỷ lục về thời gian nằm viện này (2,5 tháng)",1.0,0
Không có đọc báo gì sao trời!,0.0,0
Nhìn cảm giác ớn cho cái tấm che mắt của cô ấy.,0.0,0
"Có 1 bài ca,..ca riết rồi chán. Muôn thuở. Mưa là ngập, ko mưa cũng ngập. Ngày càng trầm trọng hơn dù tốn hàng ngàn tỷ đồng...",0.0,0
Làm thức ăn cho gia súc gia cầm,0.0,0
Tốt đẹp nhất là đừng để điều đó nó xảy ra.,0.0,0
Mừng quá! Cứ đọc âm tính với không lây nhiễm là thấy vui trong lòng,0.0,0
Các nước phát triển đã loại bỏ hoàn toàn điện than.,0.0,0
Trước có xem dự án gọi là tìm nhà cho ốc mượn hồn này. Người ta mang vỏ ốc (thậm chí in3d) đến nơi chúng hay đổi để bọn cua dễ dàng chọn hơn. xD,1.0,0
"Cho nên đâu phải cứ phương tây là văn minh. Vẫn có người này người kia. Hành vi này mà xảy ra ở VN thì sẽ có khối bạn lên mạng gào khóc, so sánh VN và ""văn minh"" phương Tây.",0.0,1
"Vi phạm luật giao thông cần được xử thật nghiêm. Lỗi queo sai làn đường có thể gây tai nạn chết người. Tôi ủng hộ việc phạt nặng và nặng hơn nữa, nếu tái phạm.",1.0,0
Ôi tuổi thơ của tôi đây mà. Ngày xưa không đọc đủ trọn bộ. Rất cảm ơn Nxb và nhà văn Bùi Chí Vinh đã tái bản lại bộ truyện này. Hy vọng truyện sẽ được giới trẻ ngày nay đón nhận.,0.0,0
Chúc ông mau chóng bình phục,0.0,0
"Thể thao phong trào phát triển mạnh là điều đáng mừng, tuy nhiên với hành động và thái độ như thế này thì thật đáng xấu hổ cho cộng đồng mê xe đạp thể thao.",1.0,0
Mừng quá chị Minh Tuyết đã về Việt Nam sau 1 năm năm cách ly vì dịch COVID,0.0,0
Chỉ kinh tế mới khiến mỹ trở thành bá chủ thế giới. Trum mới có thể làm được điều đó.,0.0,0
Hi vọng năm nay Arsenal sẽ vô địch được Europa Leguage,1.0,0
Mẹ thiên nhiên đang lên tiếng cảnh báo.,0.0,0
Việt nam là nước xuất khẩu lai động có nhiều lao động tại nhật.tình trạng hiện tại rất nhiều người thất nghiệp suốt từ đầu năm đã tốn kém chi phí cả trăm triệu đồng là gánh nặng kinh tế rất lớn. Không có biện pháp kịp thời giải cứu công dân mắc kẹt sẽ khiến nhiều gia đình rơi vào cảnh tan hoang nợ nần bởi đa số người đi lao động đi vì kiếm tiền trả nợ,1.0,0
Bệnh hoạn quá,0.0,1
Lấy tấm tôn đập gây tiếng ồn chúng bỏ chạy hết vào rừng. Căng lưới cao 10 m tốt kém thêm nhân sự để bảo vệ lưới.,1.0,0
Mời cho đông để dễ đá bóng trách nhiệm.,0.0,0
"i10 đi cho nó máu bác ạ, nhỏ gọn đi trong nội thành hoặc đi công tác gần xa đều đầm chắc,suýt soát đầu phân khúc cứ chọn i10 là đạt điểm 10",1.0,0
Mình chắc tháng ăn 1 lần cho bọn trẻ con thay đổi khẩu vị.,0.0,0
Sao không vào Công an Phường mà vào bãi giữ xe làm gì cho bị chém,0.0,0
"MÌnh dạy con tuyệt đối không được cắn, hồi nhỏ mọc răng ngứa bú mẹ hay cắn là mẹ vả mồm liền. Em cắn anh là mẹ quất tới lun, 2 đứa ở nhà chưa cắn ai bao giờ, giả vờ chơi đứa ngón tay cho cắn là chúng nó cắn nhẹ và nói sợ mẹ đau.",0.0,0
"Làm ơn đừng mang Taxi bay này về VN , để cho Taxi truyền thống,Taxi công nghệ... bọn em còn kiếm cơm ! kkk....",0.0,0
Hy vọng Ansu Fati là Lionel messi mới chứ đừng là Bojan krkic mới.,0.0,0
Mazda2 ngon hơn,1.0,0
"Qúa hay và ấn tượng, tưởng chừng những thứ bỏ đi gây ô nhiễm môi trường lại được tận dụng làm ra sản phẩm có sự pha trộn màu sắc đầy nghệ thuật. Chúc cô và các e sẽ có nhiều ý tưởng sáng tạo mới nữa nhé.",0.0,0
"Các chàng trai, cô gái cấp 3, hãy ngăn bố mẹ đọc dc tin này, nếu ko các bạn sẽ có những bữa cơm ngập trong câu chuyện con nhà người ta.",0.0,0
Chỉ một vấn đề nhỏ cũng đủ thấy ai sẽ giải quyết vấn đề dịch bệnh tốt hơn.,0.0,0
"mình thấy vậy là ok, các anh thực thi nhiệm vụ đều hoàn thành trọn vẹn. Mình có hay tìm tòi về các Mafia là cảm thấy vụ này bình yên hơn rất nhiều.#StaySafe",0.0,0
"Barca vs juver đi, xem cho nó sướng nào.!",0.0,0
Lỡ chọn sai sau này ăn hành thì sao. Chưa kể chọn trước thì trước tiên mất lòng 1 bộ phận không nhỏ người có ý kiến khác với họ rồi.,1.0,0
"Chúc mừng thầy Huỳnh Quyết Thắng, mong thầy đóng góp hết mình để trong nhiệm kỳ DHBKHN nâng cao được tầm vóc mới. Em cũng chúc mừng thầy Hoàng Minh Sơn nắm giữ Chủ tịch hội đồng trường, nhớ ngày nào em là học trò thầy.",0.0,0
messi chuyen bong qua tot,0.0,0
tự hào quá đà nẵng ta ơi . cảm ơn con,0.0,0
Hay quá,0.0,0
"Do giá vàng tăng, giá nhà tăng theo, trung bình 30 cây vàng một căn.",0.0,0
"Khổ thân chim cổ đỏ, vẫn đinh ninh là con nó ăn uống đủ chất hơn mình ngày xưa nên to cao vậy.",0.0,0
cậu này dường như lạc lối trong cách sống của mình ..,0.0,1
Mình cũng chúc ông Trump sớm bình phục !,0.0,0
"Thời của mình (năm 1979) đề của Bách khoa khó hơn bây giờ, các bài thi luôn dài và khó. Lấy được 24 điểm vào Bách khoa là rất khó, còn học có cố gắng thì cũng bình thường vì đã học giỏi ở phổ thông, do đó kỹ sư Bách Khoa thời 80 trở về trước rất chất lượng vì lấy số lượng ít, thầy giỏi và tâm huyết.",0.0,0
"Nóng nảy nhất thời, giờ phải trốn chui chốn nhủi.",0.0,0
Cảm ơn các ấy Bác Sỹ đã chiến thắng trở về !Thành Phố Hoa Phượng Đỏ chào đón Anh Chị Chiến Thắng trở về !,0.0,0
Thích cách ông này cứng rắn với TQ.,0.0,0
Lyric vẫn có lời hàn mà( ở phần rap của Lisa),0.0,0
"Thật tuyệt vời,chúc mừng các chiến sỹ,",0.0,0
Quá thương tâm! Thương các con quá.,0.0,0
"Giỏi giang, xinh đẹp, mạnh mẽ, độc lập và rất yêu thương con cái. Cần gì đàn ông nữa ! Trong mọi trường hợp luôn ủng hộ Angie nhé .",0.0,0
"Thật là đau thương, xin chia buồn cùng gia đình các cháu, cầu mong siêu thoát",0.0,0
Tại sao lại có người mẹ và người cậu khốn nạn thế này. Không còn gì để tả nổi với loại người này. Thương các con quá. May mà các cháu đã thoát được loại khốn đó,0.0,1
"Fan hâm mộ Blackpink ở Việt Nam cũng rất đông đảo. Không biết được bao nhiêu % đặt mua album phát hành chính hãng? Còn nếu xem free trên Youtube, không biết có chịu click quảng cáo để ủng hộ nhà phát hành hay không?",0.0,0
Tài xế xe ô tô dừng trước đầu xe bồn xử lý siêu nhanh luôn! Vừa đạp ga tránh bị đâm vừa đánh lái tránh các xe cắt mặt. Phải tập thói quen nhìn gương chiếu hậu khi dừng đèn đỏ thôi!!!,1.0,0
 không phải người,0.0,1
Một di tích mãi mãi đi vào lòng người trân trọng những gì mà cha ông đã để lại..,0.0,0
"Tin tốt đẹp như này cứ đến mỗi ngày,thì dân mình ai cũng yên tâm!",0.0,0
"Giáo dục bậc sơ cấp nên ưu tiên phát triển về mặt thể chất qua môn thể dục thể thao, cảm xúc qua các môn âm nhạc, mỹ thuật, kỹ thuật gấp hình, nghe kể truyện,...và cuối cùng là đạo đức qua truyện ngụ ngôn, qua việc giữ gìn môi trường, tác phong nói chuyện với người lớn xung quanh...Còn những môn học còn lại chỉ nên xem là phụ trước khi bước vào các bậc cao hơn. Cải cách giáo dục hiện nay quá chú trọng hình thức mà không nghĩ đến cảm xúc của trẻ nhỏ. Đưa những cái gọi là ""kiến thức tiên tiến"" vào chương trình học để hy vọng biến tất cả những đứa trẻ sau này thành ""nhân tài đất nước"" mà quên đi rằng, một đứa trẻ chỉ cần được ""giáo dục hạnh phúc"".",1.0,0
Con người tiến hóa và thông minh nhất trong các loài động vật là nhờ ăn thịt nấu chín. Những ai cổ vũ cho việc ăn chay là đang muốn tua ngược lịch sử tiến hóa của loài người,1.0,0
"Mình cũng nghĩ là sẽ không có bất ngờ tháng 10 nữa đâu, mà chỉ có bất ngờ tháng 11 thôi các bạn !",1.0,0
Rất thích Ái Như qua vai mẹ của Hạnh ( Hồng Ánh đóng - vở Nửa đời ngơ ngác) Hơi chạnh lòng khi sân khấu HTT hơi... ít khán giả nhưng tâm huyết và dàn diễn viên yêu nghề. Chúc Ái Như có nhiều sáng tác hay cho khán giả.,1.0,0
Việt Nam mình còn lại rất ít tác phẩm nghệ thuật có khuôn mặt của các danh nhân thời kì trước nên con cháu về sau rất khó làm đc điều tương tự như thế này.,0.0,0
giờ bão hòa rồi.giờ thương mại điện tử phát triển thì phải nhường sân thôi.cùng hàng như vậy trên online bán rẻ hơn mấy trăm đến 1triệu thì là tất yếu thôi.vì phải chi phí mặt bằng nhân viên lên ăn mòn lợi nhuận,1.0,0
Mình thấy cách này rất hay. Vừa cho trẻ biết giá trị của lao động. Vừa cho bé không bị lậm vào thiết bị công nghệ.,0.0,0
"Trời ơi, các con vừa ngày đầu đi học, đau lòng quá. cầu mong cho các con được siêu thoát. Tai nạn quá đau lòng",0.0,0
A bo có lượng fan 8-9X hùng hậu nhất Việt Nam không ca sĩ nào qua được thề luôn !,0.0,0
"Tôi 1 mua căn tại Thủ Đức ở được 1 năm rồi, lo quá không biết bao giờ mới có sổ đây, mong các cấp chính quyền nhanh chóng giải quyết để mọi người được an tâm.",0.0,0
"Phải phạt thật nặng bọn trộm chó, bọn này rất manh động và liều lĩnh, sẵn sàng tấn công người dân nếu bị phát hiện!",0.0,1
Có mang về Việt Nam cũng khó bay vì dây điện như màng nhện...,0.0,0
Đúng là đang bị quá tải ở hs lớp 1 . Học gấp quá . Cần giảm tải cho hs bắt kịp,0.0,0
Quá hay.,0.0,0
tàn nhẫn ko còn chỗ nói,0.0,1
"tiểu học chơi để phát triển trí tuệ là chính, học thường thôi",0.0,0
"Hầu hết những ca phát sinh mới là người nhập cảnh. Điều đó chứng tỏ tính hiệu quả từ các biện pháp Việt Nam đang thực hiện trong phòng chống dịch Covid, cần tiếp tục thực hiện thật tốt những quy định hiện hành để giữ vững thành quả có được !",1.0,0
Con cái Trump thật tuyệt!,0.0,0
Tranh luận '' hỗn loạn'' kẻ yếu đuối không tài năng ứng biến sẽ lộ ngay .,1.0,0
Rất dễ thương !,0.0,0
con cua nhỏ xui quá thể,0.0,0
Phải bồi thường thôi ! Nói gì nữa !,0.0,1
Sao thời buổi giờ mà thiếu cập nhật thông tin thế,0.0,0
"Chim sa, cá nhảy là điềm xui, và vận xui gây chết người đã xảy ra. Chia buồn với gia đình nạn nhân.",0.0,0
Cần xem xét các bar,0.0,0
mong chúng ta mãi bình yên.,0.0,0
anh Bo mãi mãi 1 tình iu của tui kk,0.0,0
"Người ăn không hết, kẻ lần chẳng ra.",0.0,1
"Cám ơn ông, người đã viết nên lịch sử của điện thoại di động. Loài người đã phát triển hơn nhờ phát minh của ông. ",0.0,0
Có 2 nghi vấn. Thời điểm phát nổ ô tô vẫn di chuyển về hướng phát nổ và không có đèn phanh. Thứ 2 sức ép từ vụ nổ không làm cho lá cây gần đó dao động.,1.0,0
"Yêu hai con quá đi thôi. chúc 'papa , meo meo' luôn khỏe mạnh để vững bước đồng hành cùng hai con.",0.0,0
Chúc mừng thầy và trường BKHN,0.0,0
"Khổ, chắc nhiều người chưa xem báo đài, TV. Nên sử dụng hệ thống loa phường hoặc các hình thức khác nữa để báo cho toàn dân biết để phòng tránh, không còn những trường hợp đáng tiếc như vừa rồi nữa. May 3 người bị nhẹ chứ nếu nặng nguy hiểm đến tính mạng thì sao :(",1.0,0
Mỗi khi M10 có bóng hút 2-3 cầu thủ đối phương vây quanh đủ tạo khoảng trống cho đồng đội.vai trò của M10 là rất lớn,1.0,0
may mà nó không bơi gần Nhật Bản,0.0,0
Bài viết hay và thú vị. Cảm ơn Vnexpress.,0.0,0
"và câu trả lời của mình là: vâng, có thể nhưng mà đừng hỏi tôi giải thích ra sao nhé.",0.0,0
"Tiêm vacxin luôn đồng nghĩa với chấp nhận một tỷ lệ rất rất nhỏ biến chứng, chủ yếu do phản ứng cơ thể đối với vacxin.",1.0,0
"Sự việc Trump bị nhiễm covid giúp Trump nhìn lại chính mình, cử tri Mỹ và mọi người nhìn lại về nước Mỹ.",0.0,0
Đã lâu lắm rồi miền Tây mới có dự án quan trọng như vậy được triển khai. Có đi miền Tây mới thấy hết cái khổ của người dân vựa lúa của cả nước còn quá nhiều đò ngang bến dọc đường xá đi lại khó khăn,1.0,0
"Attrage thật lòng mà nói thì chạy rất lợi xăng, có thể nói là tiết kiệm xăng nhất phân khúc hạng B,chi phí bảo dưỡng rất tốt. xe chạy đầm, cảm giác lái rất thoải mái nên mình vote Attrage của Nhật.",1.0,0
Mĩ cũng lắm trò nhỉ.,0.0,0
"Biên soạn ra thế nào thì chương trình dạy theo thế đó chứ, sao lại  do giáo viên và nhà trường.",0.0,0
Không thấy con trai và vk kiêm chị dâu của con trai biden nhỉ?,0.0,0
"Tin vui vì dịch đã được đẩy lùi, 10 ngày không có ca nhiễm cộng đồng.",0.0,0
"Hơn 10 năm rồi tôi chưa hề đụng tới miếng bánh trung thu, nhìn thì ko hấp dẫn mà giá thì mắc, còn loại rẻ thì thôi nuốt ko vô.",1.0,1
Chắc phải học cách này thôi.,0.0,0
Ơ ... ! Sáng nào tôi cũng uống cafe đen từ hơn hai mươi năm nay rồi !,0.0,0
Bạn đang kể chuyện viễn tưởng à :)),0.0,0
Cơ sở pháp lý bồi thường như thế nào? Những người lỡ ăn có phải khám y tế và yêu cầu cơ sở cung cấp bồi thường ra sao?,0.0,0
"Chị Diễm My đẹp quá, à phải gọi là cô mới đúng :)",0.0,0
tóm lại barca cần tiền chứ ko phải cần m10.,0.0,0
Bão cát to có nồng độ bụi gần đặc quánh sao mà thở?,0.0,0
"Cứ dùng các sản phẩm của những công ty có tên tuổi, sợ lắm các sản phẩm nhà làm không có cơ quan kiểm định",0.0,0
Rất vui khi nước ta không thêm ca nhiễm mới. Nhưng chúng ta không được chủ quan nhất là những người nhập cảnh...,0.0,0
"Bayern đã hay lại còn may, ai mà chịu nổi.",1.0,0
"Giỏi quá, chúc mừng em",0.0,0
"Theo luật chia đôi, nhưng anh trai có công phụng dưỡng cha mẹ, thì người em chỉ nhận100m2 thì hợp lý hơn. Ông anh không cho thì tham quá.",1.0,0
Cử chỉ văn minh và lịch sự,0.0,0
"Brad vẫn còn phong độ, Jen thì xuống quá.",0.0,1
"Sau 1 tuần đã gấp đôi số nước có trên 10.000 người nhiễm. Với đà tăng này, đến cuối tháng 4 số người nhiễm sẽ vượt 3 triệu, người chết sẽ vượt 200.000 người. Và Mỹ sẽ vượt 1 triệu người nhiễm, 50 ngàn người chết. Đại dịch that khủng khiếp.",1.0,0
Chàng trai mũi thò lò lớp 3C Kim Liên :),0.0,1
Nghe anh hát nhạc Bolero mà thấy khổ thân bài hát quá.,0.0,1
Nhiều khi do lâu lâu lên tỉnh không quen đường nên vi phạm là điều dễ hiểu,0.0,0
Hãy dồn phiếu cho Trump.Xin cảm ơn!,0.0,0
"Hy vọng nước nhà có thêm 1 kỹ sư hoặc chuyên gia giỏi. Tôi ko quan tâm lắm tới mấy giải vàng giải bạc này, chỉ mong em thành tài thôi",0.0,0
Góp được 3 tỷ trong chừng đó thời gian mà không mua đất từ lúc góp đc vài tỷ thì thật khó hiểu... Tài sản trú ẩn ở dạng đầu tư tiết kiệm là dạng đầu tư hạ sách nhất...,1.0,0
"""...Riêng tôi thì cho rằng cả năm học mới phải dạy hết bằng đó chữ thì đi đâu mà vội?""Vậy là hơi bất hợp lý với một số môn.",0.0,0
Không hiểu sao có người lại anti Messi được nhỉ.Chúng ta còn được xem Messi thi đấu đỉnh cao bao lâu nữa đâu nên hãy trân trọng từng trận đấu khi còn Messi đi.Tương tự là Ronaldo.2 cầu thủ xuất chúng.,1.0,0
Hay hay hay cảm động quá.,0.0,0
"Con cá đang là con mồi của con rắn trên, do rắn đã cắn vào môi dưới cửa cá, con rắn dưới đang cố ăn cướp",1.0,0
Ông nói đúng. Ủng hộ Biden!,0.0,0
"Ba cô giáo mầm non mới chỉ làm được điều hiền, để hướng các bé ngoan hiền, khi gặp kẻ ác không biết sử lý để bảo vệ bé, đó là khiếm khuyết cần rút kinh nghiệm. Cần sử lý hình sự với kẻ hành hung cháu bé, với nhiều tình tiết tăng nặng, sử phạt kịch khung.",0.0,0
Đang hóng bão vào.Khánh hoà khô hạn quá mức rồi.,0.0,0
Vẫn luôn ủng hộ và dõi theo Hoạ mi nước Anh. Cũng đã dần quen với diện mạo mới khi Adele cố gắng ép cân. Nhưng thành thực mà nói vẫn thích Adele mập mập của ngày xưa hơn. Mũm mĩm đáng yêu...,1.0,0
"Sau những vụn vỡ, Lâm như đã trải đời hơn.Cách Lâm thể hiện bài hát từ Hoa nở không màu đến Buồn làm chi em ơi, đến bây giờ là Cô đơn trong nhà mình đầy chất tự sự.Nghe Lâm hát như là đang thấy Lâm đang kể lại câu chuyện của chính mình và cuốn người nghe vào những câu hát của em ngân lên.Giọng hát của em thật sự khác biệt trong lớp ca sĩ trẻ hiện tại.Chúc em tìm lại chính mình! Âm nhạc và những người yêu mến Lâm sẽ luôn ủng hộ em!",0.0,0
Không níu kéo được đâu. Cái cổ nhăn sẽ tố cáo tuổi già.,0.0,0
"Nên mua đi bạn, hoàn cảnh mình giống bạn, mình mua lúc chưa có chồng, vừa cưới được 1 năm thì mình bị K ngực, mình thấy an tâm khi mua BHNT",1.0,0
Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,0.0,0
"Hic, những nơi này mình đều đến ít nhất 2 lần, không biết sẽ còn hư hại gì nữa",0.0,0
Đệ tử Pep mà không theo cách Pep vậy Arteta...nhưng học Kloop thì có vẻ sống lâu hơn trong nghề HLV ? Arteta có khả năng thành công hơn Solsa,1.0,0
Cảm ơn các bác sỹ và nhà hảo tâm,0.0,0
"tr giờ học dùng dt thì ok rồi đó. ít nhiều có thầy cô quản lý việc sd điện thoại. vấn đề là ngoài giờ đó k thuộc phạm vi qly của giáo viên. nên hsinh sẽ sd k đúng mục đích (chiếm tỉ lệ lớn). quy định này chưa sát thực tế tâm sinh lý học sinh. đề xuất. dt do cô giáo quản lý, kho cần thì phát cho học sinh tr giờ học đó thì mới mong phát huy được hiệu quả. còn hiện tại thì chưa nhìn thấy hiệu quả đã thấy nhiều tiêu cực rồi",1.0,1
"Với mức độ giao thông tăng nhanh và chung cư cao tầng mọc trong nội đô như hiện nay thì tình trạng tắc đường và quá tải còn tăng.Cả về nhu cầu đi lại và tình trạng thiếu không gian sống trong nội thành, ngoài ra đặc biệt nhất là khi hỗ trợ cấp cứu và cứu hoả gặp rất nhiều khó khăn.Thiếp nghĩ hạn chế chung cư cao tầng và di chuyển nhà máy xí nghiệp cũng như một số trường đại học, cao đẳng ra ngoại thành lân cận.",1.0,0
"Tranh của anh rất tuyệt, cảm ơn anh.",0.0,0
"Nhớ tới cái lúc mua e kona 2.0 db e thấy cảm nhận của e nó là bền, đẹp. Thấy kona option nhiều quá lại gầm cao phù hợp với mục đích ngoài đi trong nội thành e còn đi về quê nên thấy ưng quá rước e na về luônn",1.0,0
"Tôi lại lo ngại đối với những cốp liền thân xe. Trẻ em biết lại ra đó nghịch ngợm...trong trường hợp xe đang chạy, đôi khi chúng ta không để ý thì thật nguy hiểm.",1.0,0
"do ban tổ chức làm không tốt, cần quy định luật chơi rõ ràng, ông nào không tuân thủ trừ điểm",1.0,1
"Thật thương tâm:Ngày đầu em đến lớpChưa kịp nhìn thầy côThì cổng trường đã đổCướp đi cuộc đời em.Mong vong hồn các em siêu thoát, nhà trường, ngành giáo giục hãy lưu tâm xem xét sự việc.",0.0,0
Sao không chọn toàn bộ tuyến đường dọc bờ sông Sài gòn hả trời!,0.0,0
"Lần này đúng là không ủng hộ quyết định của bầu Đức.Nếu muốn thay thì thay ngay vòng 12 . Hoặc giữ đến cuối mùa.Nên thay ông Đàn làm hlv,ông Ninh làm trợ lý thì phù hợp hơn.Phải có mục tiêu rõ ràng hơn. Nếu muốn tranh vô địch thì tìm 1 hlv mới và xịn hơn.Nếu không thì cứ dùng cây nhà lá vườn.",1.0,0
Với những kẻ cầm chắc cái chết thì cách tiếp cận như thế này rất nguy hiểm !,1.0,0
Mua xe i10 đi cho lành,0.0,0
"tam giác cân có đường cao 0,2mm và cạnh đáy lớn hơn 5.010.100.000.000.000.000.000 mm là ok",1.0,0
"Chắc bác nghe ưu đãi của Vins nên định mua Fadil à, chứ tôi thì thấy thiết kế quá tù. Xe còn rất chật nhé. Mấy cái ưu đãi của Vins toàn có điều kiện, nếu bác ko muốn bị hớ thì chọn i10 mà đi cho bền và rẻ nhé. Mọi thứ đều hài lòng luôn đấy",1.0,0
Chúc mừng PGS. Huỳnh Quyết Thắng! Đã có dịp gặp và trò chuyện với PGS trong một dịp PGS đi công tác ở Nhật. Chúc PGS nhiều thành công và thắng lợi trên cương vị mới! (Thiện),0.0,0
Có khi còn nhiều hơn số bài hát mà cô ấy đã hát!,0.0,0
RỒi có dòm dòm xong rượt người ta không?,0.0,0
"Nói thật, chả thấy anh này xấu ở điểm nào. Càng già càng gân thì phải",0.0,0
"phân cá rất tốt, sao không tận dụng ủ phân cho cây nhỉ? mình vừa mua 1 lọ 250ml 50k xong",1.0,0
Mình chạy xe lôi tích lũy mấy chục năm rồi mà sao không thấy có thống kê nhỉ,0.0,0
Cột điện bằng betong cốt thép là sản phẩm vững chắc mà ko hiểu tại sao lại dễ gãy,1.0,0
"Nên tạo một hệ thống dữ liệu AND (như CMTND), từ đó truy tìm người thân của những trường hợp này để có biện pháp xử lý.",1.0,0
"Riêng ngành đường sắt là ngành ưu tiên doanh nghiệp tư nhân cổ phần hoá, nhằm cải thiện dịch vụ.",0.0,0
Cảm động con rắn bên dưới xả thân cứu con rắn bên trên khỏi cú táp đầu chí mạng của cá trê.,0.0,0
đề xuất đưa môn bơi lội vào làm môn thể dục học bắt buộc từ cấp tiểu học,1.0,0
"Vậy mẹ này ko biết câu: bất kể cái gì, thứ gì dùng nhiều quá, kể cả thuốc bổ đều có hại cho sức khoẻ. Mọi người nên rút kinh nghiệm. Cái gì cũng vừa phải có liều lượng cụ thể.",1.0,0
Cám ơn bác. Cầu chúc bác có nhiều sức khỏe và an lạc.,0.0,0
Nhái mẫu mã rồi có nhái được chất lượng,0.0,0
