comment,constructiveness,toxicity
"Mình có cách giải thích sau giống với mọi người đã nói, tuy không chặt chẽ nhưng hi vọng sẽ trực quan nếu mọi người chịu khó vẽ hình.Nếu chúng ta có một tam giác ABC cân tại A, và cố định đường cao từ A có chiều dài x. Thì khi kéo 2 cạnh bên ra xa (làm cho góc A gần 180 độ) thì mỗi đường cao còn lại sẽ có độ dài xấp xỉ 2x. Tức là tổng cả 3 đường cao xấp xỉ 5x, và chúng ta chỉ cần chọn x sao cho 5x nhỏ hơn 0,001. Trong khi đó nếu kéo 2 cạnh bên ra xa thì diện tích sẽ lớn tuỳ ý, vì cạnh đáy càng lớn mà đường cao từ A cố định.Thực tế những con số đề bài đưa ra không quan trọng. Bạn có thể bắt đường cao nhỏ hơn độ dài cố định nào đó mà vẫn đạt được diện tích lớn tuỳ ý.",1.0,0
"Nhìn khá giống Santa FE. Nếu BYD tiếp tục đi theo con đường xe điện thì mới có thể ""đi tắt đón đầu"" được.",1.0,0
"- Nhằm nhò gì, con người giỏi hơn tui nhiều, nín thở lặn sâu mò trai bắt cá, định bắt cả tui! )))",0.0,0
"Fadil chạy rất êm, rất chắc, cách âm tốt, trang bị an toàn cao hơn i10. Bạn mua cho gia đình thì Fadil là phù hợp. Chúc bạn mua được chiếc xe như ý.",1.0,0
1 sự mất mát lớn . Cần tìm ra nguyên nhân để không còn bé nào phải rơi vào tình trạng tương tự .,0.0,0
"Đề nghị gửi thông báo tới tận các thôn xóm, trên loa phóng thanh của thôn, bản.",0.0,0
"Chuẩn lắm luôn.Thay vì ép con hoàn hảo, trở thành người giỏi nhất trường, phụ huynh nên tôn trọng tính cách của chúng, mở rộng ý tưởng về sự thành công để nuôi dạy đúng hướng.",1.0,0
Đây không phải là người.,0.0,1
"Nên mua cam ry đi bạn trả trước 400 tr rồi còn lại góp, xe đi ok lắm luôn.",1.0,0
"Đau lòng quá,2 chị e.khóc ròng thương 2 e.Mình thực sự k cầm đc nước mắt.Mỗi lần đọc bài thấy tai nạn các e đuối nước...vvv tất cả những điều này trong tầm kiểm soát của người lớn chúng ta mà để xảy ra hoài.",0.0,0
"Một vấn đề thứ nhất là túi tiền của Perze có còn nhiều để mua giải như năm trước hay không thôi?, vấn đề thứ 2 là làm sao lừa bán cho Juve được cục tạ thứ 2 là Hazard thành công giống như Real đã từng lừa bán cho Juve 7 tạ trước đây vậy?.",0.0,1
Hết đề cử Trump rồi lại tới Biden. Giải Nobel hòa bình là cái mặt nạ à?,0.0,1
Tiềm năng não bộ của trẻ phải được sử dụng và khai thác ở mức vừa đủ với khả năng của trẻ. Việc khai thác quả mức sẽ ảnh hưởng tiêu cực đến tư duy và sức sáng tạo về sau.,1.0,0
Các cụ bảo hổ giữ ko ăn thịt con nhưng hai đứa này không còn việc gì là nó không làm với con cháu mình. Đề nghị điều tra xử lý thật nghiêm minh nhất là hành vi mất hết nhân tính của đối tượng bé,1.0,1
"Ở đâu vậy, tam kỳ quảng nam mở cửa bật quạt ăn sáng đây  ",0.0,0
Con này là Dingo!,0.0,0
"OMG, tôi đang xem cái gì thế này :o",0.0,0
"Qua đây cũng giúp mọi người ý thức được rằng, chúng ta nên luyện tập thể thao nhiều hơn, tích cực chạy bộ. Dù ở trong bất cứ hoàn cảnh nào, chạy cũng là thượng sách. Chạy càng nhanh thì cơ hội sống càng cao. Chứ đừng có học võ, vẽ gì hết. Không giúp ích được nhiều đâu.",0.0,0
gớm thật không chữ nghĩa nào có thể diễn tả được loại ác nhân này .,0.0,1
"Phải xử lý nghiêm cơ sở sản xuất sản phẩm này, đồng thời xem xét trách nhiệm của cơ quan chịu trách nhiệm về vệ sinh an toàn thực phẩm. Một sự việc quá nguy hiểm trong mùa đại dịch",0.0,0
Buồn thay những anh hào một thời ở Champions League giờ đây phải tranh tài ở sân chơi hạng hai.Milan với 7 chức vô địch giờ chỉ còn là cái bóng của chính mình.,0.0,0
Trận cầu 8 - 2 đã làm thay đổi cả Barca.,0.0,0
"Sao trên trời này lại còn tồn tại những loại cầm thú như hai chị em nhà này nhở. đời thuở nhà ai cậu ruột em trai của mẹ lại đi giao cấu quan hệ với cháu ruột của mình. thật ko bằng loài cầm thú .mà hai cháu gái kia cũng đủ lớn rồi sao lại để chuyện đó sẩy ra vậy? mà con mẹ này cũng thuộc loại mẹ má mìn? chắc ko có tiền hút chích chơi bời nên là bắt con ruột đi ăn xin để kiếm tiền tiêu. tiêu tiền trên mồ hôi công sức của ai ko tiêu lại chính là con ruột của mình. mà thằng em đồi bại khốn nạn, quan hệ với con ruột của mình từ lâu rồi mà nó cũng để yên đc. bọn này ko còn bản chất của một con người nữa, mà là ác thú phải nên cho nó cách ly xã hội một thời gian dài mới đc",1.0,1
Nhiều khi thực tế khác hẳn với lý thuyết. Lúc đó phải vận dụng kinh nghiệm và sự nhanh trí của con người để giải quyết. Đừng cố tranh cãi bảo thủ theo lý thuyết,1.0,0
Lại là ma tuý dẫn lối,0.0,0
Huế của tôi thật tội nghiệp!!(^_^),0.0,0
"Có. Diện tích tam giác không bị giới hạn bởi đường cao của nó. Vẽ 1 tam giác cân có chiều cao 0.2 mm, cạnh đáy vài vô tận=> diện tích vô tận, tổng 3 đường cao ~ 1mm",1.0,0
Đánh 1 cháu bé thì thật xấu hổ truy tố hình sự đi tôi ủng hộ,0.0,0
Một phát minh vĩ đại và thay đổi thế giới.Đến bây giờ người ta sử dụng điện thoại nhiều hơn máy tính.,0.0,0
"Có tới 7 tiền án thì chắc chắc là sự khoan hồng đặt nhầm chổ rồi , làm ơn cho đi xa và lâu hộ",0.0,1
Không thể để đi vì ông không thấy đội nào chịu bỏ tiền ra mua thôi.,0.0,0
Cứ xử mức khung cao nhất của tội nặng nhất,0.0,1
sao ko trồng cây rễ cọc mà trồng cây rễ chùm như thế hỏi sao ko bật gốc,1.0,0
Thời gian không chừa 1 ai,0.0,0
I10 sedan xấu sau toyota wigo. Dáng lục cục dỡ dỡ ương ương,1.0,1
Quá hay!chúc mừng các chiến sĩ công an đã lập chiến công !,0.0,0
"Tài năng nở sớm nếu không kế hoạch chăm sóc ,nuôi dưỡng và sử dụng cho khoa học thì rất lãng phí cho đất nước .Thế giới đã từng để thui chột những con người như vậy",0.0,0
Cứ thịt tươi mà ăn,0.0,0
May mà nó chưa cắn anh ta,0.0,0
"soluto vẫn ổn hơn chứ, máy móc tất nhiên bốc hơn CVT rồi",1.0,0
Ngày đầu tiên đi học quả thật là rất đau lòng.,0.0,0
Ghét nhất nuôi chó không đảm bảo an toàn cho người xung quanh,0.0,0
"Phải đợi phân hủy rồi mới làm phân cá, các thanh niên a.",1.0,0
Điều tôi quan tâm là mức xử phạt những đối tượng này là bao nhiêu năm tù? Buôn bán 10 g cũng bị tử hình. Ở đây tàng trữ hàng 100g thì xử lý ra sao?,1.0,0
"Cá voi sát thủ thông minh, đứng đầu chuỗi thức ăn đang đại diện cho muôn loài trả thù con người vì đã làm hại chúng quá nhiều.",0.0,0
Chắc bà cũng có võ nên mới biết thế mà oánh,0.0,0
"LIONEL MESSI: 6 QBV, 6 GIÀY VÀNG, 34 DANH HIỆUCRISTIANO RONALDO : 5 QBV, 4 GIÀY VÀNG, 30 DANH HIỆUKL. LIONEL MESSI > CRISTIANO RONALDO",1.0,1
CHÚC 2 CHÁU LUÔN VUI KHỎE.CẢ NƯỚC RẤT MỪNG.,0.0,0
"Quá khổ, sao chính quyền lại có thể dễ dàng để cháu bị người không đủ hành vi dân sự tiếp tục bạo hành vậy? Lẽ ra cháu phải được chính quyền can thiệp triệt để ngay khi được thông báo lần đầu thì cháu bớt khổ lâu rồi, tội nghiệp cháu quá",1.0,0
"Nên kéo dài phố đi bộ Hai Bà Trưng đến đường Điện Biên Phủ,tiếp giáp công viên Lê Văn Tám,để người dân gởi xe ở đây và sử dụng xe đạp/xe đạp điện công cộng hay bus điện để vào trung tâm.",1.0,0
"Trong ráp chắc chỉ có binz là tui thấy trưởng thành nhất , cậu này nhận xét trong nhiều chương trình thấy rất có tâm",0.0,0
"Cái bóng của CR7 quá lớn ở Real. Mùa vừa rồi có thể vô địch LaLiga là do Barca suy yếu và Si không muốn cống hiến, nội bộ lục đục. Mùa này nếu vẫn chủ quan không tăng cường, làm mới lực lượng thì dự đoán Real trầy trật ở top 3 La Liga và tứ kết C1 giống Barca và Si mấy năm vừa qua.",1.0,0
"Clb nào cũng có thịnh có suy thôi, tôi nghĩ lại hơn 15 năm trước ở NHA Liv, MC có ai muốn đến không, giờ như nào thì cũng đã rõ, để xây dựng 1 đế chế kiểu Sir Alex ở cái thời buổi kim tiền này, e là khó. Giờ xem MU đá vì thói quen chứ cái chất ""Quỷ"" thời hoàng kim đâu còn",0.0,0
"cảm ơn thầy, vừa học từ mới, vừa học cách phát âm chuẩn ạ. Nhất video lưỡng tiện",0.0,0
"I10 gần như ko có đối thủ trong cùng phân khúc, đẹp phết",0.0,0
"Mình đang chạy i10 sedan phục vụ gia đình là chủ yếu nhà 5 người, thi thoảng chạy chuyến dịch vụ, cảm nhận khá là OK trong phân khúc A, cốp rộng, xăng ăn ít. Kiểm tra bảo dưỡng theo định kỳ, các cụ có câu của bền tại người.",1.0,0
Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,0.0,0
Vấn đề muôn thuở: ý thức,0.0,0
"Cầm thú là có thật, mẹ ruột, cậu ruột mà có thể làm được điều đó. Thú dữ không ăn thịt con, vậy dạng này là gì???",0.0,1
Tôi thấy xấu hổ khi xem trực tiếp vài phút đầu tiên và quyết định không xem nữa.,0.0,0
"Phạt 11 tỷ USD, giờ BMW lại 18 triệu...nào là gian lận khí thải, nào là khai khống doanh số...các fan cuồng Đức vẫn hâm mộ lắm.",1.0,0
đầy đúng đắn và ý nghĩa,0.0,0
Thế giới màu cam rồi.,0.0,0
Bale không cần phải bứt tốc như cách đây 7 năm vì đã có Son làm thay.Việc của cậu này là dùng kinh nghiệm để mang đến đột biến trong trận đấu.,1.0,0
Câu trả lời cho bạn trong bài viết này https://vnexpress.net/dau-la-bi-quyet-sieu-dinh-cua-trai-hau-1995946.html,0.0,0
Tội con. Mong con mau khỏi. Chỉ sợ con bị tâm lý sau này nữa chứ!,0.0,0
"săn bắn sống chan hoà với thiên nhiên lạnh giá, nghe chừng có vẻ buồn nhưng thật là tuyệt vời",1.0,0
Thpt và thcs thì ý thức cũng như hoạch định kế hoạch vẫn chưa hoàn thiện được. Nếu không có bài kiểm tra hoặc thay đổi phương thức của bài kiểm tra theo kiểu làm chuyên đề thì các cháu sẽ không học. Vì giờ có quá nhiều trò tiêu khiển công nghệ. Như vậy theo tôi cần có sự nghiên cứu kỹ hơn.,1.0,0
"Nhìn rối bời, do quy hoạch đô thị rối ren bởi quá khứ, thành ra bây giờ xây như chữa cháy chứ không quy cũ, hiện đại để sáng xanh sạch đẹp.",1.0,0
Ai lại tới đội là khách mời Euro pa ??? Người ta đang ở C1 danh tiếng đó,0.0,0
"Bạn còn không mau làm nữa, giá đất làm gì có đáy, chỉ có chũng lại rồi tăng thôi.",0.0,0
"Vậy là Schalke đã phá được kỷ lục rồi, 8 bàn không gỡ, khác với 8 bàn có gở 2 8M+2M=10 (M đầu là Munich, M sau là Mess nha).Cơ mà năm nào em cũng comment câu này ""năm nay bỏ BM ra khỏi Bundesliga đi, 17 đội còn lại tranh vô địch giải 2, 3 thôi"". Chứ BM khí thế ngút trời cuối mùa vô địch là cái chắc rồi.Xem bài cái màn ngã dẫn tới Pen của Lê Văn Nốp thật đẳng cấp. Ngẫm mà buồn, nếu là Rô 7 thì chắc gạch đá ngút ngàn. Anh ngã vài bàn nữa chắc có người đặt anh là Lewandowpen đó!Mà nhìn con số 8 thật ái ngại quá. ",1.0,0
Xin cho hỏi nếu không có biển phân làn và dưới đuòng không có muổi tên thì oto xe máy đi thế nào cho đúng? Cám ơn.,1.0,0
"Việc sử dụng điện thoại thông minh, máy tính, .. công cụ khoa học, hiện đại phục vụ vào việc vui chơi, giải trí, học hành thì không có gì bàn cải và luôn khuyến khích ở đây, là xu hướng tất yếu của thời đại. Ở đây Tôi đưa ra ý kiến: muốn sử dụng điện thoại trong giờ học thì hãy suy nghĩ những vấn đề xung quanh nó có hoàn thiện chưa mới áp dụng như: chúng ta có App giáo dục nào hoàn chỉnh để tích hợp vào chưa? có giới hạn thời gian, thông tin để các em không truy cập lan man, sai mục đích. ...Việc sử dụng điện thoại thông minh cũng là điều xa xỉ đối với học sinh nghèo, miền núi, vậy làm sao chúng tiếp cận, có được phương pháp học tập tốt như ở đô thị? Giáo viên có được đào tạo, .... ứng dụng này chưa, ....? Rất nhiều câu hỏi mà bộ giáo dục phải xây dựng và trả lời. Ok thì áp dụng. Còn bây giờ thì chưa có gì hết. Áp dụng bây giờ thì ảnh hưởng xấu nhiều hơn tốt.Hãy nhìn các nước phát triển vẫn cấm sử dụng ở rất nhiều nước, các bác làm bên giáo dục tham khảo thêm. Bây giờ theo tôi thì chưa áp dụng được.",1.0,0
Mình thì chỉ mong có đủ tiền mua chiếc xe để học theo clip này,0.0,0
Tôi ăn chay và tự làm món chay. Bởi thấy các món chay mà làm hình thù giống món mặn nên k khoái,1.0,0
Mắc cười nhất là câu: các công nhân tay nghề mà chúng tôi muốn tìm cũng đã 60 70t,0.0,0
"Chỉ đọc thôi cũng đã thấy sợ rồi chém người. Cướp của rồi còn bắt người, hiếp dâm nữa. Cái này phải phạt thật nặng để chúng nó ngồi trong lao thật lâu. Cho xã hội được bình yên. Chúng nó mà ra sớm lại ngựa qen đường củ khổ lắm",1.0,0
"Rõ ràng là Trump làm cho Biden cứng họng nhiều lần, và bây giờ Biden đang tìm mọi cách hướng dư luận ra khỏi những giây phút hổ thẹn đó.",0.0,0
Khốn nạn quá ,0.0,1
Khổ thế không biết. Dịch bệnh chưa dứt giờ lại bị ngộ độc thực phẩm. Chúc mọi người sớm bình phục và rút kinh nghiệm cho việc lựa chọn thực phẩm sau này.,0.0,0
Chúc mừng bạn . Bạn thật giỏi,0.0,0
"Ông lái xe bồn thật là vô ý thức, lái xe bố láo thật, đèn đỏ mà cố vượt lấn sang làn xe máy để gây tai nạn cho người đi xe máy, xuýt là chết oan với hung thần này rồi, nên tước bằng vĩnh viễn và phạt nặng, để tên này ra đường lại gây tai họa cho người khác.",1.0,0
"Ông này mãi chả thấy già đi tí nào. Ôi một thời tốn bao nhiêu xiền mua băng cát xét mà chỉ là 1 album của Đan Trường vs những bản Hit nhạc Hoa lời Việt. H nghĩ lại mà thứ âm nhạc đã hoà quyện cùng tuổi thơ vẫn văng vẳng đâu đó trong đầu, trong tim.",0.0,0
Mua sớm 5 năm còn hơn mua muộn 5 phút.,0.0,0
Nói chung ca này khó.,0.0,0
"Lâu nay nhiều người đi xe Đức/Âu/Hàn đều có quan niệm xe Đức/Âu/Hàn đi vài năm hưởng thụ rồi đổi xe mới cho nên không sợ chúng mau xuống cấp/hư hỏng. Quan niệm này đúng với những gì đang diễn ra với chất lượng thực tế của xe Đức/Âu/Hàn.Họ còn quan niệm là không nên nghĩ đến việc bán xe khi xe Đức/Âu/Hàn nhưng trên thực tế thì lại lo lắng/u sầu khi bán lại chúng vì rất ít người muốn mua xe cũ Đức/Âu/Hàn.Mercedes A này đã 4 năm tuổi. Đây là cái tuổi xe mà đa số ai đi xe Đức/Âu đều mong muốn bán đi/bỏ đi...thì hà cớ gì bạn lại mang về để thay người chủ trước hầu hạ nó? 800 triệu là số tiền nhỏ với người này/lớn với người kia nhưng điều quan trọng bạn nên nhớ là người thông minh không bao giờ bỏ 800 triệu ra chỉ để tốn thêm công sức và tiền bạc để hầu hạ nó.Xung quanh tôi, tôi thấy ai đi xe Đức/Âu đều trở thành mẹ bỉm sữa xe Đức/Âu. Thân!",1.0,0
Thương Lắm khúc ruột Miền Trung!,0.0,0
Vất vả với cuộc sống mưu sinh.,0.0,0
"Chưa có ngành nào như ngành Y học 6 năm, cộng 18 tháng thực hành ở bệnh viện để được chứng nhận xin cấp chứng chỉ, giờ tiếp tục mất thêm tiền chứ không phải thêm chuyên môn mới được hành nghề?",1.0,0
"Thực ra dù bạn đạt 9.0 Thì bạn vẫn không thể bằng một người Mỹ bình thường về khả năng ngôn ngữ được, vì đó là tiếng Mẹ đẻ của họ. Mình rất khâm phục bạn vì sự đam mê ngôn ngữ. Tuy nhiên mình muốn nói với mọi người là Tiếng Anh không phải là một thước đo đúng và phù hợp cho giáo dục. Nó chỉ là một kỹ năng rất nhỏ trong tổng thể để thành công. Đừng ép con mình nếu chúng chưa thích ngoại ngữ",1.0,0
"Hợp tác mở lớp, thu tiền, đào tạo, cấp bằng rồi lại thu bằng...là cũng do Trường CĐ Y tế Hà Tĩnh sai chứ đâu phải học viên?  ",0.0,0
Không bằng cầm thú.,0.0,1
"Lại 1 lần nữa cảnh tỉnh về tình trạng các cơ sở sản xuất nằm len lỏi trong các điểm dân cư đô thị. Quy định về PCCC đối với các cơ sở này và trách nhiệm trong Quản lý trật tự của Chúng ta. Rất may không có thiệt hại về người, nhưng là bài học lớn. Hi vọng tương lai tươi sáng!",1.0,0
Nhìn như tài tử điện ảnh vậy,0.0,0
"2 ông Sơn Tùng - Tên bất hiếu bớt sân si cái đi. Bale về lại đội bóng cũ tìm lại niềm vui chơi bóng, thế thôi.",1.0,0
"Nên áp dụng hình phạt cao nhất và sửa lại độ tuổi chịu trách nhiệm hình sự, chứ với hành vi côn đồ và dã man thế này, ra ngoài lại sẽ là 1 mối nguy hiểm rất lớn cho xã hội và cộng đồng !",0.0,0
"Cụ 100 tuổi mà năm ngoái còn giúp bạn tình đẻ một lô hơn năm chục trứng thì đúng là khiếp rồi, thôi tuổi này về với trời đất cũng mãn nguyện rồi xD",1.0,0
Đau xót quá! Vừa buổi học đầu tiên của năm học mới. Mong các con yên nghỉ,0.0,0
"Đúng là ""MA"" túy khiến con người trở thành MA",0.0,1
Venezuela - Miền đất sinh ra những hoa hậu tuyệt vời.,0.0,0
"Trời ơi 2 tuổi đi còn chưa vững nói gì bơi, cha mẹ bận kiếm miếng cơm manh áo để các con tự chăm sóc nhau, thật tội nghiệp các con. Thiết nghĩ dù thành phố hay nông thôn, dù nghèo hay giàu thì con cái vẫn là tài sản lớn nhất, hãy để mắt đến các con, ngoài việc kiếm miếng cơm hãy tập thêm cho các con kỹ năng khác. Mong các con bình an!",1.0,0
"Thà làm phim còn hơn bởi vợ chồng cô này chẳng bao giờ thật lòng, toàn diễn.",1.0,1
Chả có gì phải quan tâm quá e có tài đấy nhưng cuộc sống e chắc gì đã được viên mãn .....,0.0,1
Vi rút COVID 19 thật sự khủng khiếp,0.0,0
@ - @ nhìn bánh của ông hấp dẫn hơn mấy loại bán tràn lan ngoài đường,0.0,0
"Để di chuyển từ trung tâm thành phố về Q9 rất lâu, bất tiện nhất là khi phương tiện công cộng như tàu điện ngầm chưa phát triển.",1.0,0
"Căn biệt thự này cũng chỉ bằng cái móng tay mà vị đại gia này chi ra thôi. Hãy tiếp tục quan sát xem ông ta sẽ bị ""trày da"" thế nào sau tai nạn vì tội ""mua bán trái phép hóa đơn"" này.",1.0,0
"Không biết nước ngoài ntn chứ mình ủng hộ nhà trường. Các em còn trong độ tuổi thiếu niên nên tập trung vào việc học, nếu cứ để cho các em tự do thể hiện cái tôi bằng vẻ bề ngoài như vậy thì đối với trường học là nơi tập trung rất đông các thiếu niên ở độ tuổi thích thể hiện thì nhà trường sẽ rất khó quản lý & hướng các em vào mục tiêu chính là học tập.",1.0,0
Bảng xếp hạng hay thế? Có cả xe tải (Hyundai Porter) mà lại còn đứng thứ 3 nữa...,0.0,0
Hồi trẻ các tuyến đường này là tuyến đi bộ của tôi rồi.,0.0,0
"Cũ mới rồi chi phí cũng lại đổ lên đầu khách hết. Xăng tăng thì giá vé cũng lên, bến xa thì vé cũng sẽ cao hơn. Tóm lại thiệt thòi vẫn là người dân. Dù đi bằng gì thì cũng thiệt.",1.0,0
"Chính quyền nên cấm trẻ em đi ăn xin hoặc bán vé số, v.v... phát hiện được là đưa vô làng trẻ SOS để những kẻ mất nhân tính không lợi dụng trẻ em làm công cụ kiếm tiền. Hình ảnh những đứa trẻ đi ăn xin thật đáng thương, chính quyền nên cứu giúp trẻ đó cũng là cách tạo hình ảnh tốt đẹp cho Viet Nam trong mắt người nước ngoài và đó cũng là cách bảo vệ trẻ em thiết thực nhất .",1.0,1
Mua Toy khỏi cần lắp thêm gì nhé. Vì có lắp cũng bằng thừa,0.0,0
nhìn như cầm chiếc giày nói chuyện,0.0,0
"xe gia đình mà hay đi xa du lịch thì chevrolet cruze cũng là 1 lựa chọn tốt, xe đi đầm, chắc nếu đi phố sẽ hơi hao xăng hơn các con cùng phân khúc nhưng so với độ an toàn thì đáng là bao, bác cứ lên lái thử các xe và cảm nhận đánh giá rồi quyết chứ hỏi trên này thì giờ là cuộc đầu của 2 phe hàn - nhật rồi không tư vấn được gì đâu",1.0,0
"Cứ tưởng cuộc đời anh này sẽ tốt sau khi ra tù thì sau đó lại bị đi tù hix, người có tài đấy mỗi tội sử dụng không đúng cách thôi",0.0,0
"Khi mỗi tối gia đình tôi học như đánh vật, cả ngày ở lớp k nhớ nổi học những cái gì, vì quá nhiều bài vở, cô lại phát những sách học thêm để tập tô, tập viết, mỗi buổi cả nhà stress. Tôi k hiểu cải cách giáo dục kiểu gì nữa.",0.0,1
"đi học chứ đâu đi làm showbiz ,hay cầu thủ đá banh ...Tui không ủng hộ hớt tóc kiểu bờm ngựa ,hay như các cầu thủ nước ngoài ,dạy con nghiêm chỉnh chỉnh chu sống có kỷ luật từ bé khi lớn ít gặp điều may rủi...Những đứa tự do cá tính xăm trổ đầy người ,sống buông thả thành ngổ ngáo hay bị vướng vòng pháp luật",1.0,1
Thấy thật tự hào,0.0,0
Này ác quỷ chứ không phải con người.,0.0,1
Tội nghiệp quá! a di đà phật! Nên đưa môn bơi lội vào dạy cho học sinh mẫu giáo hay lớp 1! Ít nhất cũng phải biết cách giữ nổi cơ thể!,1.0,0
Thần tượng. Chúc anh hạnh phúc!,0.0,0
Hãy bán vàng và gởi tiền vào ngân hàng. Tầm 6 tháng nữa hãy mua đất bạn nhé.,1.0,0
"Mẹ đẹp quá bảo sao con trai đẹp, nhưng nhìn mẹ trẻ đẹp như chị gái",0.0,0
"Tự do ngồi nhâm nhi cafe mới thấy ý nghĩa, công sức của đội ngũ y BS. Cám ơn các anh.",0.0,0
Thương các em quá. Mong rằng các bạn trẻ hãy cân nhắc thật kỹ trước những hành động của mình. Càng ngày có nhìu trẻ e bị bỏ rơi nghe mà xót xa.,1.0,0
Toàn những gương mặt trẻ chúc các bạn luôn mạnh khỏe và luôn thành công trong mọi lĩnh vực,0.0,0
"Bánh trung thu, bánh dẻo có thể làm kích cỡ vừa, nhỏ, to nhưng hình dáng không nên thay đổi quá nhiều, vì là truyền thống từ nghìn năm mà, đã là truyền thống thì phải có tính truyền thừa từ thế hệ trước cho thế hệ sau chứ không phải thế hệ sau biết rồi đột ngột thay đổi đến mức không ai nhận ra, nếu đổi mới hình dáng thì nên gọi là bánh 3D, hình heo, nhím, dâu tây, màu tím vàng xanh đỏ.... từ ánh nhìn đầu tiên, xin hỏi ai nhìn vào sẽ biết ngay đó là bánh trung thu? Xin lỗi, tính mình rất thích lịch sử, văn hóa, mình thấy rất nguy hiểm khi tết trung thu, bánh trung thu... trở nên xa lạ như vậy, có ông bố bà mẹ nào nghĩ đến sau này khi hỏi đứa con, cháu của họ giữa 2 cái bánh (hình động vật, hoa lá và bánh theo khuôn truyền thống) đứa trẻ vô tư trả lời hình động vật, hoa lá màu sắc kia là bánh trung thu mà thế hệ hơn nghìn năm trước đã làm?",1.0,0
"Ngày nào cũng thế, đã có quy định rõ ràng phương tiện thô sơ chỉ đc chạy làn trong cùng, xe máy chạy 2 làn trong, xe hơi làn giữa và làn ngoài cùng. Cứ 1 ông lách ra làn ngoài là cả đoàn tách theo. Đã chứng kiến 3 người đi xe đạp bị húc văng khi vượt đèn, khi hỏi thì lại bảo tại sao không biết nhường đoàn đua?",1.0,0
"Đồng HLV trưởng :)) như một trò đùa . Thế mới thấy những quyết định lạ lùng ở Vleague không thiếu. Mình từ chối hiểu quyết định lần này của Bầu Đức, 1 vòng lẩn quẩn thật sự.Vị trí GĐKT  HLV cứ thay đổi theo kiểu xoay tròn thế này thì đội bóng bao giờ thôi lo trụ hạng?",1.0,0
Tuyệt vời. Xin chúc mừng các bệnh nhân và đội ngũ Y Bác sỹ!,0.0,0
"Thật sự không hiểu nổi sao còn tồn tại những người mẹ, người cha đánh đập, hành hạ chính con ruột của mình như vậy. Thời gian sẽ xoá vết thương trên thân thể, nhưng vết thương trong tâm hồn thì không.",1.0,1
"""Tiếng Việt mới có phần tinh giản hơn nhưng thời lượng được kéo dài hơn, tăng từ 350 lên 420 tiết. Như vậy, về mặt khoa học, học sinh không hề phải học nặng hơn."" (!) ""Tinh giản hơn"" là ""tinh giản"" cái gì mà thời lượng lại tăng thêm 70 tiết? Không ""nặng"" về nội dung nhưng ""nặng"" thêm thời gian thi cũng như....không!",1.0,0
"Cái hay của Bale là luôn toả sáng đúng lúc, đúng thời điểm. Bale không may mắn vì thể chất hay chấn thương nên không bao giờ đạt đến tầm của Ro và Si. Nhưng nếu so nhưng về hiện với Neymar thì khi Bale khoẻ mạnh còn toả sáng nhiều trận quan trọng hơn Neymar, kĩ thuật không bằng quả thì ăn đứt. Tất nhiên là trên tầm Hazard và phần còn lại. Chúc Bale luôn khoẻ mạnh mùa này. Cảm ơn Bale vì những đóng góp to lớn cho Real.",1.0,0
"Mua xe để đi làm đương nhiên là chọn Fadil rồi, xe tốt, hậu mãi tốt, dịch vụ chính hãng chuyên nghiệp và giá rẻ. Mặc dù đang chạy i10 nhưng vẫn phải dành lời khen cho Fadil.",1.0,0
"Hổ dữ còn không ăn thịt con, Nỡ lòng nào ?",0.0,0
Mức tiêu thụ xăng thì phải dựa vào các yếu tố: (1) Dung tích xi lanh. (2) Hộp số. (3) Khối lượng xe. (4) Kỹ thuật lái xe. Bạn không nên nhầm lẫn giữa hao mòn và hư hỏng. Đa số các xe đều có chất lượng như nhau nên xe chỉ bị hư hỏng khi gặp sự cố mà thôi.,1.0,0
"Cháu xin chúc chú và em Bôm luôn vui sống, an yên và gặp nhiều may mắn. Mỗi lần cháu đọc tin về em Bôm là thấy cuộc đời thêm tươi sáng!!!",0.0,0
Những người bị ngộ độc đã ăn và nhập viện ngày 27/8.ngay 29/8 Bộ y tế khuyến cáo.mấy thánh đọc cho kỹ ,0.0,0
Atp tuyệt vời; luật là luật. Cố lên các tay vợt; giờ thì biết tại sao nole thành lập PTPA rồi đấy. Làm tốt lắm atp.,1.0,0
Sao ko thả lại tự nhiên?,0.0,0
