comment,constructiveness,toxicity
Trời ơi ước gì có một ít để nướng!,0.0,0
"Đã bay từ LAX. Hạng thương gia ngồi tầng trên, hạng economy ngồi tầng dưới. Buồn cho số phận :)Nói chứ rộng rãi, bay êm. Chỉ có điều tiếp viên Mỹ vừa già vừa xấu vừa khó ưa.",1.0,0
Anh và Bôm bây giờ lạc quan và vui vẻ rất nhiều thế này mọi người cũng vui. Chúc anh và Bôm luôn mạnh khoẻ và Bôm phát huy được khả năng âm nhạc của mình.,0.0,0
Hai tháng mà trông kháu khỉnh quá. Chúc bé mau mạnh khỏe.,0.0,0
Hit : Hoa nở không màu và Buồn làm chi em ơi đeo tai phone nghe cả tháng nay vẫn không chán,0.0,0
Sự hiểu biết của con người về vũ trụ còn quá ít vì chỉ mới có 5 giác quan. Vậy cần thêm nhiều máy móc để có thể phát hiện thêm điều mà con người chưa cảm nhận được. Đó là vật chất tối và năng lượng tối.,0.0,0
"Sửa 3.2km đường mà mất tới 6 tháng, kỹ sư cầu đường như tôi cũng bó tay với đơn vị thi công.Đây là tuyến đường chính, nếu ngăn và cho chạy tuyến khác sẽ gây kẹt xe nặng. Ngày nào tôi cũng đi qua đây để vào quận 1",0.0,0
"Ghét nhất tình trạng đỗ đèn đỏ ở vị trí lề phải, ko cho các xe khách rẽ phải. Tình hình chung làm tắc đường thêm",1.0,0
Cầu mong mọi điều tốt đẹp nhất đến với các con!,0.0,0
Thường cái gì đến nhanh thì đi cũng nhanh.,0.0,0
 Cần 1 án phạt thích đáng cho ác quỷ đội lốt người cha này .,0.0,1
Sao lại không điều tra các mỗi quan hệ tình cảm của nạn nhân ngay từ đầu nhỉ?,1.0,0
"tham gia BHNT rất tốt bạn nên tham gia lúc còn trẻ vì phí tham gia ít nhưng số tiền được bảo hiểm cao, nếu bạn để vài năm nữa mới tham gia thì phí sẽ tăng hơn mà số tiền được bảo hiểm lại không còn vào thời điểm hiện tại, bởi vì, 1 hợp đồng BHNT thì trị giá của hợp đồng phụ thuộc các yếu tố của người được bảo hiểm: (i) tuổi, tuổi càng lớn thì phí bảo hiểm càng cao; (ii) giới tính, (iii) nghề nghiệp, do có những ngành nghề nguy hiểm => phí bảo hiểm sẽ cao;BHNT nên mua lúc chưa cần vì khi tới lúc bạn muốn mua thì có thể công ty BH sẽ từ chối bán cho dù bạn có trả phí cao; để cân bằng và không áp lực cho người tham gia BHNT bạn chỉ nên trích 10%-15% thu nhập của bạn để tham bảo hiểm, ví dụ thu nhập hàng tháng của bạn là 10 triệu => 1 năm thu nhập của bạn là 120 triệu thì bạn chỉ nên dành 12-18 triệu/năm (để dành 1 - 1,5 triệu/tháng) để tham gia BHNT; sau này nếu như thu nhập bạn tăng thêm và có nhu cầu bảo vệ cao hơn thì bạn tham gia thêm 1 hay nhiều hợp đồng; sau thời gian bạn cam kết đóng phí với công ty bảo hiểm (ví dụ: bạn cam kết đóng phí 10 năm cho hợp đồng của bạn thì ít nhất sau 10 năm bạn sẽ được nhận lại toàn số phí bảo hiểm bạn đã đóng + 1 khoản lãi nhỏ);bạn nên hạn chế so sánh bảo hiểm nhân thọ với gửi tiết kiệm, bởi vì 02 loại hình này bản chất khác nhau hoàn toàn, 1 cái là tiết kiệm có bảo vệ (bảo hiểm nhân thọ) 1 cái là tiết kiệm nhưng không có bảo vệ (gửi tiết kiệm) nên mua BHNT có LỢI chứ không LỜI đâu.",1.0,0
Tôi không nghĩ đây là một phim hay. Nếu lấy thang điểm là 10 thì: ý tưởng phim:7 điểm; kịch bản: 5 điểm; biên kịch: 3điểm; diễn viên ( vai chính): 3 điểm; các nội dung khác đều dưới 5. Thông điệp phim không rõ ràng và thống nhất. Quá chú trọng ý muốn nói của đạo diễn.,1.0,1
"Rời Trung có mà phá sản. Nhân công rẻ, thị trường rộng lớn. ",0.0,0
Đau lòng thương tâm quá,0.0,0
Rèn luyện sức khoẻ tự vệ 25 năm,0.0,0
Cái này hồi còn bé lúc chưa đến tuổi mặc sịp nhưng lại nở rộ mốt quần soóc các bạn dính nhiều này đặc biệt là khoá đồng của những chiếc soóc bò thì thôi rồi,1.0,0
Kiểm tra thiết kế - thi công xem sao ? Tại sao trụ cổng lại dễ dàng đổ sập xuống như vậy ? Tại sao các cô lại để các cháu chơi ngoài cổng trường như vậy ? Chia sẻ nỗi đau với các gia đình.,0.0,1
"Như tôi đi làm ăn kinh doanh lãi suất rất thấp từ bán bằng giá đến 10%, mà chủ yếu lãi 3 đến 5% , chưa kể công nợ tồn đọng, xét tính lãi huy động như bây giờ khoảng 9%/năm cũng là khó khăn lắm rồi. Việc doanh nghiệp vay tới 18% thì tỷ lệ nợ xấu cũng đến 90% đấy, tại sao ngân hàng không cho họ vay? Thiết nghĩ nước mình nghèo lên hạ lãi suất xuống từ 3-5% để hỗ trợ, thúc đẩy sản xuất kinh doanh cho doanh nghiệp.",1.0,0
Chúc bác Trump khoẻ mạnh và chiến thắng!,0.0,0
Chúc mừng các anh. Nên gọn hơn tí là ok,0.0,0
Vì bánh ngày càng đắt thôi,0.0,0
"Sao triệu tập đến 2 lần mà vẫn ko thèm đến và vẫn chưa có biện pháp mạnh tay gì sao? phải làm thật nghiêm, tăng nặng hình phạt để làm gương, để lần sau ko còn chuyện này xảy ra, chứ ko phải xảy ra rồi tìm cách xử lý. Tôi chờ cách xử lý của CA tỉnh LC.",1.0,0
"Trong đó Có hai chị em ruột nữa, đau đớn quá, Nam Mô A Di Đà Phật",0.0,0
Và tôi cũng vậy. Trời! Dấu hiệu gì đây? Hổng lẽ...,0.0,0
"Trong thời điểm hiện tại những gói kích cầu sản xuất là rất cần thiết. Vì nếu không làm được, kinh tế trong nước sẽ dễ rơi vào hoàn cảnh phục hồi chậm trong thời gian dài. Hi vọng Nhật có thể làm được để có nhiều nguồn cung cho xuất khẩu lao động.",1.0,0
Có tam giác. Diện tích =1÷2 ×đường cao ×cạnh đáy. Dù tổng 3 đường cao rất nhỏ đi thì cũng là 1 số Diện tích đạt số vô cùng lớn thì tồn tại 1 số lớn tương ứng (số này là chiều dài cạnh tam giác ). Có 3 cạnh tam giác. Nghĩa là tồn tại tam giác.,1.0,0
"Hàng VN chất lượng cao, chuẩn châu Âu Fadil nên lựa chọn",1.0,0
"Đức/Âu/Hàn là thị trường bảo hộ xe nội địa, nếu cho Toy/Nhật vào thì các hãng xe Đức/Âu/Hàn phá sản hết, thị trường cạnh tranh thì MerS/Grandeur/Sonata thua xa Vios Thật vậy Vios đầy giá trị cốt lõi. Than",1.0,0
Sao trông nó lại như thế này ?,0.0,0
Xin công bố ở VN hết dịch..Chúc mừng VN,0.0,0
"Có bằng gió mưa ở đảo phú quốc đâu , phú quốc gió mưa ngập nhiều nơi nhưng chắc nhanh rút",1.0,0
Huế gió mạnh mưa lớn quá!,0.0,0
"Lớn mau, khỏe mạnh con nhé",0.0,0
"Năm nào vào ngày này cũng như ngày 1/4, Đường ca đều đăng bài về Ca Ca. Mỗi lần đọc lại mỗi lần buồn.",0.0,0
Tính rất xấuPhải nghiêm trị ...,0.0,0
"Túi nilong mà xử lý đúng quy trình còn tạo ra điện, nhưng đáng tiếc là nó lại được vứt lung tung là chính và gây ô nhiễm môi trường.",0.0,0
Bão lại về miền Trung thêm vất vảKhắp làng quê mái lá lại xác xơMẹ thắp hương cầu bão tránh xa bờCha mong mỏi chỉ cần mưa và nướcBão số 5 xin hãy mau lùi bướcĐừng tiến vào đất nước của chúng tôiĐể miền Trung không chịu cảnh tơi bờiNgười xa xứ vơi đi niềm lo lắngTan đi bão cho đất trời bình lặngCho trời xanh mây trắng nhẹ nhàng bayĐem chút mưa để tưới mát đất nàyTrút phong ba ngoài biển khơi xa thẳm.,0.0,0
Cầu mong các con sớm siêu thoát.Chú nguyện giảm vài năm tuổi thọ để mong linh hồn các con được nhẹ nhàng.Thật đau lòng.A DI ĐÀ PHẬT!,0.0,0
"Bình quân một tối chộm cướp được 30tr, vị chi là tháng khoảng 900tr, wao!!!!! Việc nhẹ lương cao, xử phạt nhẹ nhàng",0.0,0
Càng nói xấu tổng thống Trump thì càng chứng tỏ sự yếu thế của phe dân chủ,0.0,0
Fati ăn mừng bàn thắng kiểu Ronaldo .,0.0,0
Xem xong bài viết cách đấy 25 năm tôi cung như vậy,0.0,0
"Người tình ghen với chồng chính thức, bây giờ nhiều chuyện ngược đời như vậy lắm.",1.0,0
Sức mạnh và dũng cảm của loài kiến!...,0.0,0
"Con tôi mới học được 3 ngày thì vội vàng cho con đi học thêm vì ngày nào cô cũng nhắc ""con lười viết"". Tôi nói hết học kỳ 1 mà con chưa biết viết mới cần lo, vì con tôi không đi học chữ trước nên chậm là đương nhiên. Tôi tự tin bởi con tôi đã biết đọc từ năm 3 tuổi (con học qua bài hát trên Youtube và bảng chữ), tuy nhiên rõ ràng cô giáo lớp 1 thì cần phải uốn nắn từ những nét chữ đầu tiên, chứ sao lại bắt học sinh phải biết viết từ trước đó? Và một điều nữa tôi thấy học sinh giờ phải học quá nhiều (con không thể đeo cặp quá lâu vì người lớn xách còn nặng đến mỏi tay)",1.0,1
Thành quả chống dịch của Việt Nam được củng cố vững chắc !,0.0,0
"Luật định thì cha mẹ mất không có di chúc thì chia đều cho các con là đúng miễn bàn cãi. Nhưng có điều thế này ở quê tui, có cặp vợ chồng nọ có 3 đứa con còn nhỏ. Chẳng may người vợ bị bệnh chết sớm thì cha mẹ đến đòi chia tài sản. Về lý thì đương nhiên phải chia nhưng về tình thì có ai làm vậy không? Xin ý kiến!",1.0,0
"Còn gì thương tâm hơn nửa không biết,ở tuổi này các bé ít ra đã nhận biết được sự nguy hiểm sao mà không biết bơi lại đi tắm ao,tội nhất là trong đó có 2 chị em ruột,đau lòng khi đọc tin về tai nạn đuối nước,mong rằng các con sớm siêu thoát cũng như chia buồn với người thân ở lại!",1.0,0
Ngày mai tôi bắt đầu tập.,0.0,0
nếu quy đổi từ việc làm cụ thể sang thời gian sử dụng thiết bị điện tử thì tốt hơn việc quy ra tiền sau đó lại lấy tiền mua thời gian sử dụng vì dễ dẫn đến việc trẻ sẽ tìm cách lấy trộm tiền khi bố mẹ hoặc người thân sơ ý.,1.0,0
"Từ nhỏ khi mới xem bóng đá mình đã được cậu mình kể về CLB Bayern nổi tiếng nhờ lối đá tổng lực, tấn công đẹp mắt, và giờ 20 năm sau Bayern vẫn như xưa, vẫn chơi tấn công mãn nhãn và CLB Bayern ko bao giờ phụ thuộc vào bất kỳ cá nhân hay ngôi sao nào, họ chỉ có bán cầu thủ cho CLB khác với số tiền trên trời chứ ko bao giờ họ bỏ nhiều tiền ra mà mua cầu thủ; hãy xem Lewansdowki mà xem,cả thế giới tranh nhau mua anh ấy từ Dortmund nhưng ko mua được vậy mà bayern lại mua được anh với giá rẻ bèo và sử dụng anh hiệu quả mấy năm nay, thậm chí nhiều CLB bỏ ra 2,3 trăm triệu bảng anh mua biết bao nhiêu tiền đạo cũng ko bằng số bàn thắng 1 mình Lewansdowki cống hiến cho bayern, ko có CLB nào mua sắp hiệu quả hơn Bayern ở 5 giải hàng đầu châu âu(ko tính Porto và Benfica vì 2 CLB này ko phải CLB mạnh bậc nhất châu âu,họ mua rẻ bán đắc chỉ để kiếm tiền chứ k phải để xây dựng CLB thành đội mạnh ở châu âu)",1.0,0
"bài viết quá hay. Nói về chiến lược thì người Mỹ luôn là số 1. Vd 1 câu chuyện khác bên ngành điện thoại là Apple, từ nền tảng của Steve Job thì qua từng năm ta lại được thấy các quái chiêu biến hóa của Tim Cook. Và ai học từ các trường kinh tế ra sẽ thấy các sách trong đó đa số do người Mỹ viết.",1.0,0
Lại bán đi hậu vệ tốt nhất nữa sao Bát ca? Đinh thắng 4-0 và lại thua 2-8 nữa à???,0.0,1
Giờ anh chỉ dành năm cuối để chỉ bảo đàn em thơ chứ ngòi gì nữa. 20 gắng nặng Barca đè lên vai anh rồi chưa đủ sao? Không hài lòng thì sao không tống cổ anh đi như Real tống cổ Rô?,1.0,0
"""Gió tiếp tục thúc đẩy cháy rừng, gây thiệt hại nghiêm trọng ở Oregon. Sinh mạng, nhà cửa và đất đai của người dân đều bị đe dọa. Nếu bạn ở khu vực sơ tán, hãy chú ý lắng nghe lệnh kêu gọi sơ tán bởi điều đó có thể cứu mạng bạn và nhân viên cứu hỏa""",1.0,0
Xét về tổng quan thì messi giỏi hơn bất kỳ cầu thủ nào tôi từng theo dõi kể cả maradona hay pele.Chỉ thế thôi,0.0,0
Chắc lại đi spa tắm trắng để câu bạn trai đây mà!,0.0,0
Những hành động này gọi là phi thể thao nè! Ít nhất phải tuân thủ luật giao thông rồi hãy thể dục thể thao chứ! Lớn hết mà như con nít lên 5 lên 7 vậy đó!,1.0,1
Mong sao cho gặp lại Bayer để trả lại ác mộng vừa rồi không thôi lai quên mất,0.0,0
Cửu âm trân kinh đây ư,0.0,0
Giải thích không hợp lí không thể cùng 1 lúc 13 hs và cả giáo viên đều bị bệnh cùng lúc,0.0,0
"Hơn 40 năm trước, tôi đã thi đề này!",0.0,0
Tưởng anh rủ thầy đi chơi golf chứ,1.0,0
"Đây có thể sẽ là ""bất ngờ tháng 10 "" xoay chuyển cục diện bầu cử Mỹ lắm chứ !",0.0,0
cám ơn cô giáo moon,0.0,0
Cưới em i10 về làm vk 2. Trình bầy nhiều không cần thiết !!!,1.0,0
"Tâm an thì mọi việc đều an, tâm động thì mọi việc đều động. Chuyện tro cốt thì dần dần được giải quyết rồi, cứ thế mà làm thì ổn thỏa thôi.",1.0,0
Chúc mừng sự trở về bình an. Nhớ đừng đi lạc vô vùng nguy hiểm nữa nhé.,0.0,0
"""Xứng đáng"" 2 từ thôi nhưng nói lên tất cả.",0.0,0
"sao các cơ quan chức năng xử lí chậm vậy, khi con đã bị đánh như vậy còn lâp biẻn bản gì nữa, bắt luôn chứ, lại còn phải đến nhà trương can thiệp xử lí, nghĩ mà thương",1.0,0
Tôi nghĩ nên dời hết tất cả ra BXMĐ mới. Để tránh tình trạng hổn độn. Kẹt xe và Mất thẫm mỹ Thành phố. Ví dụ như các Bến xe Miền Tây. An Sương nằm ở ngoài Trung tâm Tp. Họ hoạt động rất tốt,1.0,0
tôi thì thấy ông Trump vẫn tốt và giỏi hơn các đời Tổng thống trước. Trump xứng đáng làm tiếp nhiệm kỳ 2,1.0,0
"Té ra trong ngành sản xuất bia cũng có doanh nghiệp ảo, thương hiệu nhái, còn sản phẩm thì được công ty khác gia công.",0.0,0
Anh hát bài nào cũng hay cả.,0.0,0
"Khuyên bạn đừng mua i10 hay Morning, tầm tiền đó mua ngay Cam 3.5Q của chú em trên này, chú ấy rao bán cả năm nay không ai rước kìa, bạn mua xong còn dư tầm 50-70tr để phòng đang đi chết máy thuê cứu hộ cứu nạn và chi phí nằm gara tầm 1-2 năm, bao phê",1.0,0
Bác sĩ thật tâm tận tình cứu chữa!,0.0,0
"Cô bé này không sinh ra ở vạch đích mà phải ""cài số lùi"" để về đích.",0.0,0
Sao mình thấy bây giờ Diễm Hương đẹp hơn lúc đoạt Hoa hậu 10 năm trước nhỉ? Không biết có nhờ đến dao kéo không nữa?,0.0,1
"Tội nghiệp mới tí tuổi đầu, cơ địa chưa phát triển hết mà đã bị ép gánh tạ rồi. Không khéo sự nghiệp đi tong với cục tạ ý chứ chẳng chơi. Đến những cao thủ cơ địa lực lưỡng như Cout, Dem, Griez, Su..Còn phải ra đi trong nước mắt tủi nhục kia kìa.",0.0,1
"Ô tô thì còn tranh cãi xe nhật và xe đức xe nước nào tốt, theo thống kê thì 87% người dân trên thế giới công nhận xe nhật tốt hơn. Nhưng riêng moto thì không cần phải đắn đo, moto nhật hơn hẳn moto đức.",1.0,0
"Thương bé quá, mong bé được trao cho 1 gia đình nào hiếm muộn nuôi dưỡng.",0.0,0
Đến lúc vỡ trận rồi hối ko kịp,0.0,0
"Để ý thấy phụ nữ Tây đi chơi rất ít khi mặc đầm, trang phục đơn giản và thoải mái. Pn Á thấy hay se sua cúng xính đầm giày gót nhọn thấy rất lỗi thời. Trang phục Tây rất phong cách và tự nhiên, phóng khoáng và nữ tính quyến rũ. Á nhìn cứ ngoan ngoan rất chán. Trừ những phụ nữ trang phục theo gu Tây mới thấy có sức sống.",1.0,1
Nên trùng tu lại để du khách và con cháu đời sau tham quan,0.0,0
"Những cái nhỏ nhỏ thế này, làm miễn phí thì chắc sẽ bán được nhiều xe nữa, khách mua lại vui :))).",1.0,0
"1:00 xe máy rẽ trái là đúng, nhưng khi rẽ thì phải lưu thông làn ôtô. Ai cứu với?!",1.0,0
Mãi vẫn chỉ là dự đoán trong phòng thí nghiệm mà thôi.Bao giờ thấy thật thì mới là thật .,0.0,0
"Con tôi mới học lớp một, mới đi học được 3 tuần mà cô yêu cầu phải đọc trơn.Tôi không hiểu, học 3 tuần mà đọc trơn thì chương trình học kiểu gì vậy các bác?",0.0,1
"Công nhận độc đáo thật. Tiếng kêu của chó hay sói thường lên quảng rồi tru hú kéo dài, còn loài này chủ động lên bổng xuống trầm các kiểu :o",1.0,0
"Kịch tính hơn phim hành động, kinh thiệt, buôn bán ma tuý bất chấp tất cả. Chúc các chiến sĩ cảnh sát mạnh khỏe bình an!",0.0,0
Khó mà tưởng tượng được ở quốc gia giàu có như thế mà chi phí ăn uống lại tốn kém đến thế.,0.0,0
Mostfly hân hạnh tài trợ chương trình này...,0.0,0
Ở nhà mấy người lớn trông 1 đứa trẻ còn vật vã. Chả hiểu sao lại bắt 1 cô trông tầm 27 cháu bé khoảng 2 tuổi trong cả ngày?Hoàn thành được nhiệm vụ thì đúng là thiên tài,0.0,1
Đập tràn thật nguy hiểm.Có còn cách xây đập an toàn hơn không?,0.0,0
"Mất nhân tính, không đạo đức đề nghị cách ly vĩnh viễn 2 tên này khỏi xã hội.",0.0,1
"để cơ quan chức năng xem xét vấn đề an toàn thực phẩm của cở sở này, không nên nói cảm tính là họ đã nhận trách nhiệm ... B)",1.0,0
phiếu phổ thông hàng triệu phiếu cũng không có tác dụng gì chủ yếu là 3 trăm mấy phiếu đại cử tri mà trúng thì mới đắc cử tổng thống,1.0,0
Từ khâu nhập nguyên vật liệu đến khâu kiểm tra nguyên vật liệu chế biến thức ăn và khâu lưu mẫu có vấn đề rồi.,0.0,0
"Thôi rồi nhiễm covid thì làm sao đủ sức ""tranh luân "" tiếp với Binden ",0.0,1
Con này có giá trị dinh dưỡng cao. Ở cầu đá cảng tàu khách Vũng Tàu. Có những người đi gõ hàu 1 ngày kiếm 500-700 giá 1kg hình như 230k/kg,1.0,0
"Tùy người. Ăn ngọt không lên mụn nhiều như ăn cay nóng :) Chứ nhiều bạn ăn ngọt nhiều, dư chất béo, tròn xoe mà da vẫn đẹp mịn màng =]]",0.0,0
Về quê mà tiếc tiền thì thay vì tháng ve 4 lần thì ve 1 lần thôi. Đi bus 1 đoạn rồi đi xe ôm ra tới là vừa. Đồ đạc thì nên kí gửi ở các bưu điện hay chuyển phát nhanh đi. Khỏi mang đồ lỉnh kỉnh nhìn chán. Tôi đi lúc nào cũng 1 cái túi đeo chéo đựng những thứ cần thiết. Đồ đạc gửi hết ra chuyển phát nhanh nó chuyển tới nhà cho luôn khỏi loằng ngoằng tiếc chi 100 ngàn,1.0,0
Tại sao không lấy hạt quả táo của chính cây táo đó gieo trồng,1.0,0
Xót xa quá...Mong các con đến thế giới mới được an yên!,0.0,0
"Dịch bệnh đã khiến cho ""chủ nghĩa tiêu dùng"" bị suy yếu nghiêm trọng. Nhưng luôn bị thổi phồng lên quá mức như là tận thế vậy, thực ra lúc này mới đúng là thời điểm người tiêu dùng xem lại cách chi tiêu của mình để nhận ra những thứ nào là cần thiết nhất.",1.0,0
Thương con quá! Cầu mong con bình phục!,0.0,0
"Công an triệu tập lần hai rồi mà còn không đến trình diện và làm việc thì bước tiếp theo là gì? đề nghị cơ quan pháp luật có hình thức cứng rắn hơn để răn đe và bảo vệ quyền trẻ em. Đối với tôi, trẻ em con mình hay con nhà ai cũng cần được bảo vệ, vì các em chưa thể hành động tự vệ để bảo vệ bản thân được. Ngay cả các cô giáo còn không bảo vệ được các em? và nếu pháp luật không bảo vệ các em thì tương lai con em chúng ta sẽ ra sao khi không có bố mẹ và người thân bên cạnh?",1.0,0
Xe i10 có cốp sau để đồ và có thương hiệu ở Thị trường Việt Nam lâu rồi,1.0,0
"Đến những con non 0.5 - 1 Kg cũng bắt nốt, một khi không có quy định rõ ràng về số lượng, trọng lượng, kích thước, tuổi con non thì chẳng bao lâu nữa mấy chú bọ biển này lại kéo nhau vào sách đỏ. Nhiều khi mấy con non tý xíu dưới nữa ký, nữa bàn tay... không mắc vào lưới thì thôi, đã vào rồi chắc cũng khó mà thoát ra được. Cần có quy định rõ ràng để bảo vệ nguồn hải sản cho các thế hệ sau.",1.0,0
Tôi có ý kiến với cầu vượt Cát Lái ở XLHN: Hàng ngày luôn xảy ra kẹt xe do xung đột giao thông giữa làn xe máy từ cầu Rạch Chiếc về SG và làn ô tô lên cầu vượt rẽ trái vào Mai Chí Thọ. Tôi thấy rất bất hợp lý buổi sáng kẹt xe rất nặng ở đây do xe máy đổ về SG rất nhiều . Để giải quyết thì tôi đề xuất nên xây thêm 1 cầu vượt riêng 2 làn xe cho xe gắn máy băng qua dòng ô tô ở dưới để tách 2 dòng xe này ra.,1.0,0
Bản án thế này mới đủ sức răng đe,0.0,0
"Làm ăn kinh thật, cứ mỗi năm xuất khẩu vài chú dư sức nuôi CLB",0.0,0
"Đừng có gửi bản fax đòi ra đi miễn phí khi còn 1 năm hợp đồng nhé. Tôi không muốn xem kịch nữa đâu, xung quanh đã có quá nhiều kịch rồi.",0.0,1
real là clb vĩ đại chứ đâu có yếu đuối và nhu nhược như Mu đâu mà để cho các cầu thủ dắt mũi vòi tăng lương ký hợp đồng mới,0.0,0
"Mỗi cây mỗi hoa, mỗi nhà mỗi cảnh. Mình không ở địa vị người ta, hiểu không thấu đáo được. Muốn cải thiện, do cả hệ thống xã hội chứ k riêng gì một vài người. Vất vả còn dài, nhưng đúng là người cha có trách nhiệm.",1.0,0
Nếu đá đội hình mạnh nhất thì Pháo rất khó thắng Cáo. Hi vọng Pháo vào top 4 mùa này.,0.0,0
"Các bạn của chó đâu rồi nhỉ? Chó vẫn mãi chỉ là chó, đừng tôn nó lên ngang hàng với người.",0.0,0
"Học võ bấy lâu nay mới có dịp thực hành, không uổng công rèn luyện!",0.0,0
Cũng vì lo sợ tiêm chủng nên 2 bé gái nhà tôi nhất định ko tiêm bất cứ vaccine nào cho đến bây giờ 1 bé 5 tuổi và 1 bé 6 tuổi và mới bắt đầu chích ở 1 trung tâm ý tế uy tín nhất ở sài gòn.,1.0,0
"Đoạn đầu Vios vàng bên trái lúc xinhan cũng liều quá, tạt đầu xe bồn. Thật may mắn không có thương vong. Xe bồn thì tội nặng rồi",1.0,0
Bộ truyện hay cho thế hệ 8x như mình. Mình sẽ đặt mua bộ tái bản này,0.0,0
Y Dược HCM năm nay lấy điểm quá thấp. Có lẽ do tăng học phí nên học sinh nghèo học giỏi không dám đăng ký.,0.0,0
Sao ko thu âm tiếng chó sủa rồi cho phát ra loa ở khu vực voọc hay ra,1.0,0
Cầu mong bão tan trước khi vào bờ,0.0,0
Vậy có cách nào tính diện tích tam giác mà không cần đến chiều cao của tam giác không vậy các cao nhân.,0.0,0
"Còn trẻ làm lại từ đầu vẫn kịp em trai, cố lên !",0.0,0
"Ngày nhỏ tôi cũng đi bắt cá thế này, nhưng phải hì hục đắp bờ và mấy anh em tát cả buổi mới cạn vì lúc đó chả ở đâu có máy bơm cả. Mệt những cũng vui khi nhìn thấy thành quả là những cú cá tràu, cá rô, riếc tươi ngon. Cá tự nhiên thế này rất ngon ngọt. Tuy nhiên ngày xưa thì khác, bây giờ nên khác đi chứ cá to nhỏ chí mén gì bắt tuốt cạo vảy kho nấu ăn thế này là ko được. Như một số bạn đã có ý kiến là: Cá nhỏ phải thả trở lại ùng sau khi đã xả lại nước vào (dũng cảm đi-đừng tiếc) để mùa sau nó lớn rồi bắt tiếp chứ ăn hết thế này mua sau vừa ít và cá lại nhỏ chưa ngon.",1.0,0
Tôi nhớ mãi lời mẹ dặn chúng tôi cách đây 20 năm trừ lúc không còn gì để nuôi con thì hãy bán vàng bằng k cố giữ lại các con ạ vàng k bao giờ mất giá đâu. Đến nay tôi vẫn thấy đúng chỉ có điều tôi chẳng có vàng để giữ. Mẹ tôi mất 6 năm rồi nếu còn sống năm nay mẹ 90 tuổi. Nhớ mẹ!,1.0,0
Đọc mà buồn quá trời :(,0.0,0
"Đến cua còn biết xếp hàng theo trật tự nữa là. Ngẫm về con người mới thấy, lấy ví dụ nhỏ trong các bệnh viện thì sao: tình cảnh chen lấn, xô đẩy, nhiều khi tự ý chen ngang hàng hoặc từ đâu tới chen lên đầu hàng như giả vờ không biết... trong việc đăng ký khám bệnh, chờ lấy thuốc... mới thấy thật là ngán ngẩm!",0.0,0
"Bây giờ nên thông báo trên báo , đài , tivi ...các phương tiện công cộng đại chúng cho ng dân biết để ngưng sử dụng ! Đúng là chỉ cần sai 1 ly là đi cả ngàn dặm !",0.0,0
"ôi mấy con ngan nhìn ngon quá, tiết canh thì bá cháy luôn.....",0.0,0
Về nhà đi anh. Ai khi mệt mỏi cũng muốn trở về nhà. Riêng Messi của Cules khi thất vọng là 1 bài vùng vằng đòi dọa bỏ nhà đi! Messi luôn nghĩ mình vẫn còn bé bỏng lắm! Há há :P :P :P,1.0,0
Chiều Xuân xinh quá.,0.0,0
"Nếu mở rộng môn ngoại ngữ cho hs để được công nhận hs giỏi tương xứng với môn toán, văn và để đáp ứng nhu cầu cuộc sống sau này cho các em .Thì bộ giáo dục nên đưa thêm những tiết giao tiếp với người nước ngoài thay cho một vài tiết chỉ để ngồi chép bài",1.0,0
"Có một người đang nắm trong tay cả mảng vũ trụ lẫn mảng xe, có khi nào...",0.0,0
"Ko thể yêu đc cái phong cách đầy nhựa của Kona, tôi nghi ngờ thẩm mỹ của những ng khen Kona đẹp. i20 active all new thì đúng hơn. Chọn Seltos hoặc Cross bản thấp.",1.0,0
Nước giàu chỉ có số tiền không lớn mà không giữ di sản của quốc gia ! Lạ !,0.0,0
"Cảm ơn các bạn, các bạn đã lan tỏa việc bảo vệ môi trường tới nhiều người.",0.0,0
"Nếu bác mua xe để chạy dịch vụ thì rõ ràng nên chọn XL7. Vì 2 lý do cơ bản:1. XL7 có 7 chỗ;2. XL7 giá rẻ hơn (nếu so với bản Lux và Pre của Seltos).Kia Seltos giành cho các bạn trẻ muốn đi gầm cao mà giá cả phải chăng vì Kia Seltos có thiết kế ngoại thật đẹp, hiện đại, trẻ trung. XL7 thì phù hợp với gia đình hoặc người thực dụng quan tâm đến giá trị sử dụng.Nhân đây cũng nói thêm. các bác làm ơn hiểu rõ mục đích và yêu cầu đối với xe của mỗi người khác nhau. Xe Hàn đẹp, nhiều công nghệ, giá cả phải chăng. Xe Nhật thì chất lượng yên tâm hơn, thiết kế nhìn chung xấu hơn xe Hàn, giá cả mắc hơn. Nên tùy vào mỗi người mà có sự lựa chọn khác nhau miễn sao thấy hợp lý với bản thân là được.",1.0,0
thấy vô đóng tiền điện là nhiều,0.0,0
"Yêu tấm lòng nhân hậu của các conCảm ơn bố mẹ đã gieo tính thiện lành cho các conCảm ơn Angelina, chị vẫn luôn là người phụ nữ nhân hậu",1.0,0
"Sao không cứ ở lại ổ thêm 1 thời gian nữa cho các con nó cứng cáp hơn xíu. Ra ngoài nguy hiểm lắm. Khả năng sống sót của các con báo con không được cao. Con người cũng có nhiều người tốt lắm, luôn có ý thức bảo vệ những động vật hoang dã. Nhìn báo sinh con trong nhà trông chẳng khác gì những con mèo, chỉ là có kích thước to hơn thôi. 5 mẹ con đều đáng yêu.",1.0,0
