sentence,sentiment,topic
nên có nhiều bài tập vận dụng về nhà cho sinh viên .,0,1.0
nội dung môn học nên được cập nhật .,0,1.0
chưa tận dụng hết thời gian môn học để truyền đạt cho sinh viên còn yếu .,0,0.0
hợp tác .,1,3.0
cô dạy khá dễ hiểu .,2,0.0
"thực hành em không có học với giảng viên này , da có thể nhầm lẫn gì chăng .",0,1.0
"cách dạy thực hành với những ứng dụng thực tế rất hay ( thực hành trên tín hiệu âm thanh ) , khiến cho học sinh có cảm giác muốn học , không giống như khi làm các bài tập gò bó , quy củ .",2,0.0
"giảng viên hay thường xuyên quên up slide lên courses cho sinh viên , trong quá trình học sinh viên đã nhắc rất nhiều lần nhưng giảng viên quên up , đề nghị giảng viên xem xét lại vấn đề này .",0,0.0
hay gây buồn ngủ .,0,0.0
tốc độ giảng dạy phù hợp để sinh viên có đủ thời gian để tự thực hành kiến thức vừa học ngay tại lớp .,2,0.0
"theo em , môn học cần có sự hệ thống lại , đặc biệt nêu rõ các mối quan hệ giữa các bài với nhau , giúp sinh viên vận dụng tốt hơn kiến thức của mình .",0,1.0
cách truyền đạt kiến thức vẫn chưa tốt .,0,0.0
"nên tổ chức các buổi dã ngoại để học các kỹ năng hoặc mời các doanh nghiệp về nói chuyện , truyền đạt kinh nghiệm .",0,1.0
thầy rất vui tính .,2,0.0
phòng thực hành có quá nhiều máy bị hỏng .,0,2.0
"khả năng nghe , đọc hiểu được nâng cao .",2,1.0
rất thích phương pháp giảng dạy của thầy .,2,0.0
"thầy nghỉ không báo trước quá nhiều , số buổi lên lớp 50% .",0,0.0
"thầy dạy thì nên dạy sớm để dễ học , dễ nhớ , ban đầu thầy ít dạy vào kiến thức chính , đến giai đoạn cuối của kỳ là khi bận rộn nhiều thì thấy mới bắt đầu dạy kiến thức .",0,0.0
có tinh thần trách nhiệm cao .,2,0.0
cách giảng dạy còn hơi khó hiểu .,0,0.0
"chẳng hạn , sinh viên chuyên ngành mạng thì không nên quá đào sâu vào nội dung mà chỉ cần đưa ra những nội dung nền tảng , cần thiết nhất .",0,1.0
ngôn ngữ thực hành nên trang bị trước cho sinh viên .,0,1.0
"bài tập lớn mà thầy wzjwz74 đưa ra cũng khá là chung chung , không yêu cầu rõ ràng , cụ thể .",0,0.0
đôi lúc không đi sâu vào vấn đề dạy .,0,0.0
giáo trình phần căn bản về web lặp lại các môn khác nên học rất nhàm chán .,0,0.0
ảnh hưởng đến việc thực hành .,0,3.0
"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , phát âm tốt .",2,0.0
"giáo viên lên lớp đều , giảng bài tích cực .",2,0.0
có lúc nhiều vấn đề trong bài học giáo viên chưa giải đáp được .,0,0.0
giáo viên dạy nhiệt tình và dễ hiểu .,2,0.0
"cô dạy nhiệt tình , truyền đạt kiến thức tốt .",2,0.0
nên cân bằng hai bên .,0,1.0
giáo viên không đến lớp trong các buổi thực hành nhưng không báo trước .,0,0.0
sự nhiệt tình của thầy cô .,2,0.0
máy chiếu phòng wzjwz3 cần được sửa chữa hoặc thay mới để lớp có đủ điều kiện học .,0,2.0
"thầy chuẩn bị tài liệu , slide khá ok , đủ để người xem hiểu được .",2,0.0
"nên cho sinh viên hiểu rõ tổng quát của môn hoc ngay từ đầu học những gì , học để làm gì , và nó ứng dụng trong thực tế như thế nào ví dụ cụ thể .",0,1.0
"thầy dạy hay , dễ hiểu và nhiệt tình .",2,0.0
giáo viên cực kỳ nhiệt tình .,2,0.0
cô rất tận tâm và quan tâm đến sinh viên .,2,0.0
giáo viên tận tâm nhiệt tình .,2,0.0
"thầy giảng hay , đưa ra ví dụ dễ hiểu .",2,0.0
dạy muôn từ 15 - 20 phút so với giờ quy định dù lên lớp đúng giờ khiến cho việc sắp xếp những công việc sau giờ học của sinh viên gặp khó khăn .,0,0.0
hỗ trợ sinh viên tối đa .,2,0.0
bài tập đa dạng và phong phú .,2,1.0
giảng viên nhiệt tình trong khi dạy .,2,0.0
em không có ý kiến gì thêm .,1,3.0
môn học khá khó .,0,1.0
"thầy nhiệt tình trong quá trình giảng dạy , có thêm video cho học sinh về tự học thêm .",2,0.0
"cô giải nhiều bài tập , dạy dễ hiểu .",2,0.0
cô giúp cho tụi em xác định được mục tiêu và mong muốn đạt được khi học môn học này .,2,0.0
"giảng viên tận tâm , nhiệt tình với học sinh .",2,0.0
theo quan điểm của em về các môn học chuyên ngành của sinh viên thì nhà trường không nên bắt buộc sinh viên phải thi học kỳ để lấy điểm số .,0,1.0
em cảm ơn .,1,3.0
em cám ơn .,1,3.0
"thầy nên chia nhóm theo ngành , để các bạn có thể trả lời những câu hỏi sâu về ngành mình đang thuyết trình , ngành mình đang học .",0,0.0
"luôn dạy quá giờ ( khoảng 30 phút ) , ảnh hưởng đến giờ trưa của sinh viên và truyền đạt không được thu hút .",0,0.0
giảng viên cần nhiệt tình hơn trong công tác giảng dạy .,0,0.0
thầy dạy rất tận tâm và nhiệt tình !,2,0.0
"nhiệt tình giúp đỡ , cho nhiều bài tập hữu ích và thực tiễn cao .",2,0.0
giảng viên khó có thể truyền đạt hết kiến thức .,0,0.0
"nội dung thầy giảng mang tính cập nhật , có nhiều nội dung hay .",2,1.0
"tiết học rất thoải mái , dễ tiếp thu .",2,0.0
gửi mail không trả lời .,0,0.0
thầy cần hướng dẫn các bạn làm bài tập khi mới bắt đầu thực hành vì các phần mềm dùng thực hành có mới với các bạn sinh viên .,0,0.0
"thầy dạy rất ổn , bổ sung vững kiến thức lý thuyết .",2,0.0
"chất lượng giảng dạy tốt , em rất hài lòng với cách dạy của cô .",2,3.0
giảng viên tích cực .,2,0.0
"thầy vui tính , dạy hay , đầy đủ kiến thức để thi .",2,0.0
thường xuyên hỗ trợ sinh viên qua diễn đàn .,2,0.0
"slide khá nhiều chữ khiến sinh viên hơi buồn ngủ , ít hình ảnh , ví dụ minh họa .",0,1.0
dạy và ôn tập tận tình .,2,0.0
giáo trình môn học nên cập nhật thường xuyên .,0,1.0
"tận tình , giảng dạy dễ hiểu , vui vẻ .",2,0.0
thầy giảng rất tận tâm .,2,0.0
"tận tình , cung cấp thông tin và giải đáp thắc mắc tốt .",2,0.0
bù lại cách chấm điểm sẽ đặt nặng phần hiểu vấn đề hơn như thầy wzjwz119 đã từng trình bày .,0,1.0
giáo viên nhiệt tình vui tính .,2,0.0
cách truyền đạt qua lời nói khó hiểu .,0,0.0
"phòng học được trang bị tốt hơn , đảm bảo tốt cho công tác giảng dạy .",1,2.0
"chuyên môn sâu , nhiệt tình , hiệu quả trong giảng dạy , vui tính , dễ hiểu .",2,0.0
"vui tính , dạy dễ hiểu .",2,0.0
"giảng bài cụ thể , chi tiết .",2,0.0
"hình thức 2 cần có sự phân bố thời gian gặp sinh viên hợp lý , không thể để cuối kỳ , gặp rồi cho đồ án liên tục , ảnh hưởng đến việc ôn tập cho kỳ thi cuối kỳ của sinh viên .",0,1.0
cô dễ thương quá em nhìn cô nhiều hơn nhìn code cô viết colonsmallsmile !,0,0.0
thầy dạy tốt nhưng cần giảng mẫu cho sinh viên nắm bắt trước khi giao bài tập về nhà .,2,0.0
em biết là cô rất buồn vì chúng em không chú tâm tới môn học của cô .,0,0.0
giảng viên dạy tốt .,2,0.0
"kiến thức giảng hơi khó hiểu , nhưng giải bài tập hay hướng dẫn sinh viên làm bài thì dễ hiểu và còn tận tình chỉ bảo cho sinh viên những gì không biết , cô có thể nói lại , giảng lại một vấn đề vài lần nếu sinh viên vẫn chưa hiểu !",2,0.0
dạy đúng theo giáo trình .,2,0.0
"mong giảng viên chủ động trong việc truyền đạt kiến thức hơn , tránh trường hợp đợi hỏi mới trả lời , vì sinh viên làm sao biết cái mình cần hỏi đề hỏi khi lực học mới chỉ ở mức trung bình .",0,0.0
cần giảng dạy kỹ phần trigger các từ cơ bản vì tìm kiếm trên mạng tương đối khó khăn dù chúng tương đương lập trình cơ bản .,0,0.0
"thầy nhiệt tình , giảng kỹ , tận tâm với sinh viên .",2,0.0
"giảng viên cần có kỹ năng sư phạm , truyền đạt nội dung môn học , thái độ nhiệt tình hơn .",0,0.0
"sản phẩm mình làm ra , đem người khác báo cáo thì không được hợp lý .",0,3.0
"thầy giảng hay , nhiệt tình .",2,0.0
"giảng dạy dễ hiểu , nhiệt tình .",2,0.0
"giảng viên tận tâm , nhiệt tình , phương pháp giảng dạy của giảng viên giúp hiểu được và vận dụng được kiến thức .",2,0.0
"giảng viên giảng dạy nhiệt tình , bám sát chương trình .",2,0.0
dạy ít về phần code .,0,0.0
thầy không công bằng trong đánh giá .,0,0.0
"giáo viên giảng dạy đầy đủ kiến thức , dễ tiếp thu , nhiệt tình giảng dạy .",2,0.0
"thầy đi rất đúng giờ , giảng dạy rất nhiệt tình !",2,0.0
mà hơn nữa ngủ ở lớp học còn rất dễ bị đau lưng .,0,3.0
"thầy rất hay liên hệ nhưng thứ học được ra thực tế , như những ứng dụng của các linh kiện , vdotv .",2,0.0
thầy thường vào lớp trễ .,0,0.0
"thầy dạy dễ hiểu , hướng dẫn chi tiết .",2,0.0
giảng viên đến khá trễ .,0,0.0
"thầy dạy phần hai có phần hơi khó khăn trong việc điểm danh , cả khi thầy có nhầm lẫn thầy cũng không chịu nhận .",0,0.0
giảng dạy còn nhiều thiết sót .,0,0.0
một môn học rất hay .,2,1.0
thầy tận tâm .,2,0.0
"các thiết bị giảng dạy môn học có thể không đảm bảo chất lượng , nhiều thiết bị hoạt động không tốt như doubledot loa , máy chiếu .",0,2.0
hướng dẫn dễ hiểu .,2,0.0
"giáo viên hướng dẫn nhiệt tình , vui vẻ , dễ tính .",2,0.0
"giảng dạy nhiệt tình , giờ học đúng không đi trễ về sớm .",2,0.0
giảng viên nên quan tâm nhiều hơn đến mức hiểu bài của sinh viên qua mỗi giờ học bằng cách hỏi những câu hỏi liên quan ở cuối giờ qua đó cộng điểm để tạo thêm sự yêu thích môn học .,0,0.0
"cô tuy còn trẻ nhưng rất tận tâm với sinh viên , khi sinh viên có vấn đề gì hỏi cô , cô đều giải thích rất kỹ , đôi khi còn nói thêm những vấn đề liên quan .",2,0.0
"cô lên lớp đúng giờ , tiết học được chuẩn bị tốt , cô rất thân thiện !",2,0.0
thầy dạy rất chậm rãi kết hợp với biểu đồ vẽ trên bản đồ giúp sinh viên dễ hiểu hơn .,2,0.0
rất hòa đồng .,2,0.0
thầy dạy hay dễ hiểu .,2,0.0
giọng nói truyền cảm .,2,0.0
"giảng viên giảng ít , phần lớn tự sinh viên tìm hiêu trên mạng .",0,0.0
nên phân bổ thời gian hợp lý hơn .,0,1.0
"bài tập nhiều , đa dạng .",2,1.0
"tận tâm , nhiệt tình , thân thiện , hướng dẫn ân cần , theo sát năng lực học tập của sinh viên .",2,0.0
giới thiệu những mảng mới cho sinh viên .,2,0.0
"đồ án cho sinh viên làm rất mơ hồ , đa số không thể hiểu được giáo viên đang yêu cầu làm gì .",0,1.0
"bởi chúng em đang đi học , phải học của nhiều môn khác nhau .",1,3.0
"giảng viên nhiệt tình thân thiện , trình độ cao .",2,0.0
"giảng viên nhiệt tình , vui vẻ , chịu khó .",2,0.0
"thầy rất tận tâm , nhiệt tình .",2,0.0
"giảng quá nhanh với phần bài tập , không nắm bắt được các dạng bài làm nó như thế nào .",0,0.0
cách giảng viên liên kết nội dung bài học với những thông tin mang tính thực tế .,2,0.0
"giáo trình anh văn chưa phù hợp , gây chán vì nhiều kiến thức đã biết qua rồi .",0,0.0
cô dễ thương .,2,0.0
"rất thân thiện , nhiệt tình , quan tâm sinh viên , dạy hay và dễ hiểu .",2,0.0
"cần có những lớp training cho các bạn yếu , mất căn bản .",0,1.0
"mặc dù giảng viên đã có chỉnh đốn nội dung ngay trên lớp , nhưng không có tài liệu về nhà đọc lại thì sao nắm được ?",0,0.0
giảng viên có kinh nghiệm .,2,0.0
không có nhiều tài liệu môn học được cung cấp cho sinh viên ngoài slide bài giảng của giảng viên .,0,1.0
chất lượng kiến thức được giáo viên truyền đạt hay .,2,3.0
thầy nên giảng chậm hơn để sinh viên có thể theo kịp bài và cho sinh viên copy slide bài giảng .,0,0.0
"thầy dạy hay , nhiều kinh nghiệm , có phần demo trực tiếp trên visual studio giúp dễ hiểu .",2,0.0
"nhiệt tình giải đáp thắc mắc của sinh viên , chu đáo , tận tâm , nội dung thực hành chuẩn bị cẩn thận và cần thiết .",2,0.0
"cô nhiệt tình , dễ hiểu .",2,0.0
cần có những tiết học sinh động hơn là để sinh viên ngồi một chỗ và nghe nhưng không hiểu .,0,1.0
phần học trên mức độ kiến thức còn thấp so với đề thi của trường .,0,0.0
cô dạy dễ hiểu .,2,0.0
sự tận tâm của giảng viên .,2,0.0
em thích cách dạy của thầy .,2,0.0
giảng viên cần cân nhắc trong việc giao việc cho sinh viên .,0,0.0
"phòng học hơi nhỏ , nên nâng cấp .",0,2.0
rõ ràng .,2,3.0
"cô dạy rất tâm huyết , nhiệt tình .",2,0.0
"thầy dạy tốt , có nhiều kiến thức chuyên sâu , hỗ trợ rất nhiều cho sinh viên trong khâu nâng cao kiến thức chuyên môn .",2,0.0
"gần gũi , hòa đồng với sinh viên .",2,0.0
"cô rất nhiệt tình khi giảng dạy , kiên nhẫn với sinh viên .",2,0.0
"thật sự là bài tập hơi nhiều thì tốt , nhưng có nhiều bài tương tự nhau .",0,1.0
"nhiệt tình , tận tâm với sinh viện .",2,0.0
cần thêm một số topic để rèn luyện thêm .,0,1.0
sau khi thi kỳ thi cuối kỳ vừa rồi .,1,1.0
"p fraction s doubledot phía trên là ý kiến em tổng hợp từ em và các bạn học cùng lớp này , có nhiều bạn ngại nói ra , hy vọng trường sẽ không cho giảng viên biết tên của người ghi ý kiến ạ .",1,0.0
phòng học cần phù hợp với số lượng sinh viên .,0,2.0
đề thi tương đối dài .,0,1.0
phòng thực hành cần được chuyển qua một phòng lớn hơn .,0,2.0
thầy ít cho bài tập về nhà .,0,0.0
nhiệt tình giúp đỡ học sinh .,2,0.0
thầy theo chế độ trọng nam khinh nữ doubledot các câu hỏi dành cho nữ nhiều hơn dành cho nam .,0,0.0
trình độ giỏi .,2,0.0
"thầy dạy nhiệt tình , dễ hiểu , đưa ví dụ bài tập rất thực tế .",2,0.0
"giảng bài rất kỹ , và cho nhiều bài tập áp dụng .",2,0.0
"giáo viên dạy dễ hiểu , dễ tiếp thu .",2,0.0
"thầy dạy nhiệt tình , cho code mẫu cho các bạn tham khảo .",2,0.0
"nội dung bài học , nội dung ôn tập thi giữa kỳ , cuối kỳ nên được cập nhật trên moodle .",0,1.0
không thấy thầy lên lớp kể từ khi nghỉ lễ 30 fraction 4 và 1 fraction 5 xong .,0,0.0
thiếu sự đa dạng về bài tập .,0,1.0
thầy nên chuẩn bị trước slide lý thuyết vì mỗi buổi thầy viết lại sẽ mất nhiều thời gian .,0,0.0
vui tánh .,2,0.0
phân công từng nhóm lên thuyết trình .,1,0.0
đọc slide có thể hiểu nội dung nhưng sau khi thầy giảng lại thì không hiểu tí gì hết .,0,0.0
"thầy dạy rất tốt , cảm ơn thầy !",2,0.0
tận tâm .,2,0.0
"giảng viên giảng dễ tiếp thu , slide trình bày dễ hiểu , giảng viên nhiệt tình , hài hước .",2,0.0
giáo viên rất nhiệt tình và tận tâm !,2,0.0
giáo trình môn học chưa cập nhật .,0,1.0
giảng viên giải đề các năm trước .,1,0.0
giảng viên nên đưa ra nhiều ví dụ minh họa hơn .,0,0.0
nên nhiều khi không hiểu thầy đang giảng gì .,0,0.0
"lên lớp đúng giờ , nhiệt tình .",2,0.0
"hy vọng những giờ thực hành , thay vì đưa ra bài thực hành , thầy hướng dẫn từng bước làm đồ án , môn học hay nhưng thầy truyền đạt không hiểu .",0,0.0
thầy dạy quá hay !,2,0.0
muốn đề thi dễ hơn .,0,1.0
phương pháp dạy mới tích cực .,2,0.0
"giảng viên nhiệt tình , máu lửa , phương pháp giảng dạy hiện đại .",2,0.0
thầy hay nghỉ dạy nhờ giảng viên khác dạy thay do bận việc nhiều .,0,0.0
"giáo viên tận tâm , giảng dạy tốt .",2,0.0
"cô vui tính , tận tình .",2,0.0
"cô dạy nhiệt tình , dễ hiểu .",2,0.0
tạo ra sự ganh đua trong mỗi buổi thực hành .,0,0.0
khả năng truyền đạt chưa cao .,0,0.0
"cô rất dễ thương , hiền nữa , cô khá nhiệt huyết .",2,0.0
luôn bám sát tiến độ làm đồ án của sinh viên .,2,0.0
nhiều bài tập .,0,1.0
thiếu nghiêm túc trong học tập .,0,3.0
thầy cho nhiều bài tập để thực hành .,2,0.0
sinh viên không có thời gian tiếp xúc cũng như thực hành .,0,1.0
giảng viên chưa truyền đạt được kiến thức cần hiểu tới sinh viên .,0,0.0
cô rất tận tâm và nhiệt tình .,2,0.0
đề nghị dạy lập trình c trước hoặc song song với môn học này .,0,1.0
buổi chiều nên học lúc 13h30 .,0,1.0
"ít trang bị kiến thúc ngữ pháp vững vàng cho sinh viên , ít làm bài tập ngữ pháp trên lớp , một buổi học quá nhiều kiến thức không tiếp thu kịp , áp lực , sửa bài tập nhanh dot chỉ nói bằng miệng nên ít ghi chép để nhớ lâu .",0,0.0
"dạy vui , nhiệt tình .",2,0.0
cô tuyệt vời !,2,0.0
"thầy dạy nhiệt tình , dạy những kiến thức sát với các kỳ thi .",2,0.0
giống như việc cung cấp cho phép cộng và yêu cầu là giải được bất đẳng thức .,1,1.0
em thấy học thực hành là tiếp thu nhiều hơn học lý thuyết và thầy dạy rất nhiệt tình .,2,1.0
"nhiều sinh viên đọc đề không hiểu , vượt xa kiến thức trên lớp .",0,1.0
tăng thời gian giảng dạy .,0,1.0
một số vấn đề nói chưa rõ như là doubledot một số bài tập khó chưa giải đáp được .,0,1.0
"cô rất nhiệt tình , giảng bài khá hay .",2,0.0
"cô dễ thương , vui tính , nhiệt tình , nhiều nhiều nữa .",2,0.0
"cô rất vui tính , giảng bài tận tình .",2,3.0
"nên tập trung cho sinh viên vào một phương pháp , một công cụ nào đó để làm bài tập , tránh tình trạng sinh viên không biết đường nào để làm .",0,1.0
giảng viên tận tâm giúp sinh viên học tập .,2,0.0
giảng viên cho nhiều bài tập khó .,0,0.0
em rất thích !,2,3.0
"cô phát âm chưa tốt , dạy còn chút khô khan , chưa tạo được sự hứng thú học tập cho sinh viên .",0,1.0
đưa ra các bài tập áp dụng .,1,0.0
"thầy dạy cứng nhắc , buồn ngủ .",0,0.0
"cô giảng dạy hay , dễ tiếp thu .",2,0.0
cần cài đặt matlab trên các máy ở phòng thực hành .,0,2.0
"dạy dễ hiểu , hay củng cố lại kiến thức .",2,0.0
giảng còn hơi nhanh .,0,0.0
"giảng viên truyền cảm hứng cho sinh viên , nhiệt tình .",2,0.0
nguyên tắc và tận tình giảng dạy .,2,0.0
thường xuyên đặt câu hỏi cho sinh viên trả lời .,2,0.0
em thích đi học tiết của thầy nhất .,2,0.0
cung cấp tài liệu cần thiết cho môn học nhiều hơn .,0,1.0
nói chung thầy wzjwz196 dạy toán là tuyệt .,2,0.0
bài giảng không lôi cuốn .,0,1.0
"giảng dạy nhiệt tình , cho bài tập nhiều .",2,0.0
thầy giảng dạy rất nhiệt tình và chi tiết tường tận cho nhiều ví dụ cụ thể thực tế rất hay .,2,0.0
cô rất nhiệt tình chỉ dạy cho lớp và luôn giúp những bạn yếu kém vươn lên học tốt hơn .,2,0.0
"thực hành nhiều , làm bài tại lớp càng nhiều càng tốt , đưa ra nhiều ví dụ về nhiều trường hợp và một số trường hợp phát sinh .",0,1.0
"thay vì thế , giảng viên nên tập trung vào các công nghệ được ngôn ngữ lập trình hỗ trợ và cách sử dụng chúng hiệu quả , việc hướng dẫn lập trình nên đưa vào các buổi thực hành .",0,1.0
"đề nghị việc giảng viên vào những lúc cuối kỳ , thời gian chuẩn bị báo cáo đồ án , chuẩn bị thi .",0,0.0
điều này gây mất công bằng và không đánh giá được đúng năng lực học tập của các bạn .,0,1.0
giảng viên nhiệt tình và công tâm .,2,0.0
nếu thầy có thể lên lớp đúng giờ thì tuyệt ạ !,0,0.0
hay giúp đỡ sinh viên khi không hiểu bài và nhiệt huyết trong công việc .,2,0.0
thầy giảng dễ hiểu và kích thích sáng tạo và tìm tòi của sinh viên .,2,0.0
cô hay mất rất nhiều thời gian cho bài học và lịch học bù khá nhiều .,0,0.0
"rất nhiệt tình , nhưng cách truyền đạt của thầy và sự tiếp thu của sinh viên còn ít , các hoạt động trao đổi trên moodle rất hạn chế .",0,0.0
cách trình bày giữa thầy thực hành và thầy lý thuyết khác nhau .,1,0.0
thầy nhiệt tình lắm .,2,0.0
với một môn nhập môn mà thầy đòi hỏi bọn em quá cao làm bọn em hơi áp lực .,0,1.0
"rồi giống như không muốn nghe nữa vậy , cho thời gian báo cáo là 15 phút , nhưng khi chưa kịp nói gì thì thầy nói chuyển , được khoảng 5 phút thì xong , không cho báo cáo nữa !",0,0.0
một giáo viên tâm huyết với nghề .,2,0.0
quá nhiều kiến thức để nhớ .,0,1.0
cách truyền đạt kiến thức cho sinh viên .,1,0.0
"cung cấp slide , kiến thức , truyền dạt tốt .",2,0.0
đề thi thực hành quá dài .,0,1.0
"không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .",0,0.0
thầy nghiêm túc quá .,0,0.0
cô dạy rất nhiệt tình và tận tụy .,2,0.0
"không chú ý yêu cầu , giải đáp của sinh viên .",0,0.0
tốt ạ .,2,3.0
thầy không cho slide và lên lớp chủ yếu là chép slide .,0,0.0
nhiệt tình về giảng dạy .,2,0.0
giáo trình môn học cần xác định cho phù hợp với thực lực và trình độ của sinh viên .,0,1.0
hay đến trễ .,0,0.0
thầy nên đổi mới cách dạy để bài học trở nên sinh động hơn .,0,0.0
i love thầy !,2,3.0
cô wzjwz303 là một người cô dạy có tâm nhất mà em gặp từ lúc sinh ra tới giờ .,2,0.0
cô rất quan tâm đến tình hình học tập của lớp .,2,0.0
"học bù cũng không hỏi ý kiến sinh viên có trùng với môn khác không , học bù lại còn điểm danh .",0,0.0
giảng hay minh họa sinh động .,2,0.0
"giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .",0,0.0
có những hoạt động giúp giờ học sinh động .,2,0.0
"nhiều lúc báo cáo tiến độ đồ án , khi không hài lòng , giảng viên đã nói thẳng với sinh viên là rớt môn dù cho còn 1 tháng nữa mới đến ngày báo cáo cuối kỳ .",0,0.0
cô rất tận tình giúp đỡ chúng em trong học tập .,2,0.0
thầy giảng quá nhanh .,0,0.0
"ngược lại đề thi nên cho những câu hỏi khó , nhưng thời gian thi rộng để sinh viên có thời gian động não suy nghĩ các giải tăng được tư duy suy luận và sáng tạo hơn là khả năng học thuộc bài như kiểu trên thích hợp cho ngành khác .",0,1.0
"thầy giảng chậm lại , từ dễ tới khó để học sinh tiếp thu tốt hơn .",0,0.0
rất hài lòng !,2,3.0
đề thực hành hay và khó .,2,1.0
"giáo viên giảng dạy nhiệt tình , tận tâm , dạy hay , dễ hiểu .",2,0.0
không truyền tải hết nội dung chương trình .,0,0.0
giảng dạy nhiệt tình tâm huyết .,2,0.0
lịch thực hành ban ra quá trễ !,0,1.0
không .,1,3.0
"chưa nhận thấy có điểm nào chưa tốt , sinh viên học môn này từ cô wzjwz85 rất vui và tiếp thu bài rất tốt .",2,0.0
"giảng viên có phong cách giảng dạy chưa phù hợp , khiến sinh viên cảm thấy xa rời với nội dung môn học .",0,0.0
công dụng nó là gì ?,0,0.0
"bộ kit thực hành cần được nâng cấp để không xảy ra tình trạng hư , trục trặc .",0,2.0
"bài tập thì không còn như thời cấp 3 chỉ có vài dạng cơ bản , số lượng cũng như độ khó ngày càng tăng , thời gian của sinh viên cũng chẳng phải dư dả , sinh viên cũng cần phải đầu tư cho các môn học khác , nên cách đưa ra những công thức trọng tâm , những bài tập cần và đủ của thầy khiến em một nữ sinh viên cảm thấy hứng thú hơn khi học vật lý , một học dường như chỉ dành cho các bạn nam .",0,1.0
thầy nhiệt tình ở chỗ giảng dạy nhiều thứ cho sinh viên .,2,0.0
cô rất nhiệt tình chu đáo .,2,0.0
"nhiệt tình , biết cách truyền đạt .",2,0.0
chưa nêu bật được ứng dụng thực tiễn của môn học .,0,1.0
"giảng viên gần gũi , giúp đỡ sinh viên rất nhiều trong học tập trên lớp .",2,0.0
"giảng viên dạy thực hành là wzjwz235 , không phải wzjwz236 !",0,0.0
"giảng viên muốn cho bọn em hiểu được môi trường làm việc sau này là như thế nào , nhưng khi mà bọn còn đang trong thời gian đi học , còn chưa đủ kiến thức nền tảng thì không nên dạy và học theo kiểu như vậy , trong suốt quá trình môn học bọn em mơ hồ về việc thầy đang muốn truyền đạt điều gì đến bọn em và việc bọn em cần phải làm những gì !",0,0.0
em thấy số buổi thực hành quá ít và kiến thức truyền tải chẳng được bao nhiêu vì vậy nên mong trường đổi về hình thức 1 các môn thực hành này !,0,1.0
nhìn thấy hơi nghiêm ( khách quan thôi ạ ) .,1,0.0
dạy nhanh quá .,0,0.0
em rất hài lòng về hoạt động giảng dạy của thầy .,2,0.0
giảng bài nhựa nhựa nghe buồn ngủ .,0,0.0
nhiều thử thách cho sinh viên .,0,1.0
"giảng viên lên lớp đúng giờ , tận tâm với sinh viên và nhiệt tình giảng dạy , hướng dẫn .",2,0.0
cô cần cải thiện khả năng truyền đạt trên lớp để sinh viên có thêm hứng thú trong học tập .,0,0.0
"rồi một nhóm thì phải chấm điểm báo cáo cuối kỳ cho 3 nhóm khác , làm phiếu chấm điểm , soạn câu hỏi mà có yêu cầu ra đáp án đồ án của nhóm code chưa tới đâu thì sao mà ngồi đọc source của nhóm khác để code tiếp cho họ .",0,3.0
tình hình là khóa 8 aep tụi em đa số là không hiểu ngôn ngữ c .,0,1.0
giáo trình chưa phù hợp với lượng tín chỉ môn học !,0,0.0
thầy khá nhiệt tình và rõ ràng .,2,0.0
thầy dạy nội dung ít liên quan tới bài học .,0,0.0
giáo viên hướng dẫn rất nhiệt tình .,2,0.0
"thầy đến đúng giờ , giảng dễ hiểu .",2,0.0
không hiệu quả .,0,3.0
"giáo viên là thầy , không phải cô .",1,0.0
"dạy rất dễ hiểu và nhiệt tình , em rất thích cách giảng dạy của cô .",2,3.0
đó là sự nhiệt huyết của cô wzjwz153 .,2,0.0
"bài tập hay , đa dạng .",2,1.0
"cô giảng dễ hiểu , nhiệt tình .",2,0.0
"tận tình , rất biết quan tâm đến học sinh .",2,0.0
"thầy rất nhiệt tình , tận tâm với sinh viên .",2,0.0
"thầy dạy rất tốt và tâm huyết , phương pháp hợp lý và nội dung giảng dạy tạo hứng thú cho sinh viên .",2,0.0
giáo viên đứng lớp dạy rất hay .,2,0.0
tóm lại đề thi 50% là kiến thức về mạng chủ yếu không tập trung vào hệ điều hành linux .,0,1.0
cô điểm danh nhiều quá colonsad .,0,0.0
"thầy vui vẻ , giúp đỡ nhiệt tình .",2,0.0
"thầy tận tâm , nhiệt tình dạy dễ hiểu .",2,0.0
giảng viên thực hành nên quan tâm đến sinh viên nhiều hơn .,0,0.0
thầy không thông báo thời gian học cụ thể cho sinh viên .,0,0.0
dạy chán .,0,0.0
thầy rất nhiệt tình và thường xuyên dạy lố giờ .,0,0.0
"thầy vui vẻ , dễ trao đổi học tập .",2,0.0
"giáo viên tận tình , nhiệt tình trong việc cung cấp tài liệu và bài tập qua facebook .",2,0.0
thầy giảng quá nhanh !,0,0.0
"thầy nói nhỏ , giờ học khá nhàm chán .",0,0.0
"giáo viên tâm huyết , nhiệt tình .",2,0.0
"cô wzjwz103 dạy rất hay , rất nhiệt tình , cách dạy của cô cũng rất lý thú , tạo sự hứng thú cho sinh viên .",2,0.0
