sentence,sentiment,topic
nên có nhiều tiết làm bài tập hơn .,0.0,1
nhìn không rõ .,0.0,2
giảng viên còn hơi chủ quan nghĩ rằng sinh viên nắm được những cái cơ bản ban đầu .,0.0,0
phương pháp dạy đưa nhiều bài tập giúp học sinh đa phần nắm được kiến thức .,2.0,0
thầy giảng rất tận tình .,2.0,0
"vui tính , hay kể chuyện cười cho học sinh .",2.0,0
cho phép sinh viên tự giác ôn tập .,1.0,0
quý thầy lắm .,2.0,0
các đường link tham khảo không đáp ứng tốt nhu cầu giải quyết vấn đề .,0.0,1
thầy dạy rất tốt cứ tiếp tục phát huy ạ !,2.0,0
"giảng viên ít trình bày kiến thức cần thiết cho sinh viên , giảng viên gợi ý cho sinh viên nhưng gợi ý khá ít gây khó khăn cho sinh viên .",0.0,0
giảng viên chưa giải thích rõ nội dung của bài và cách tiến hành mặc dù nội dung phần lý thuyết đó sinh viên chưa học tới hoặc có giảng nhưng còn rất mơ hồ .,0.0,0
thầy nên cho một ít bài tập về nhà làm để củng cố kiến thức thêm tại bài tập thi bao la em không biết cái nào là trọng tâm hết .,0.0,0
còn hạn chế về chuyên môn trong quá trình giảng dạy .,0.0,0
"giáo viên nhiệt tình , có chuyên môn cao .",2.0,0
thầy dễ chịu nên tiết học diễn ra vui vẻ không nhàm chán .,2.0,0
nhiệt tình và thân thiết với học sinh .,2.0,0
"kiến thức mở rộng , giáo viên nhiệt tình .",2.0,0
cho làm debate về thực tiễn .,2.0,0
"thầy rất vui tính , vi dụ thực hành tại máy trực tiếp và thực tế .",2.0,0
tận tâm với sinh viên .,2.0,0
bài tập thực hành mang tính vận dung cao những kiến thức đã học và sự hướng dẫn tận tình của giàng viên .,2.0,1
hạn chế ra ngoài quá nhiều khi giảng dạy .,0.0,0
giáo viên dạy hay !,2.0,0
phong cách truyền đạt của cô khiến em còn hơi khó hiểu .,0.0,0
"học anh văn nên học ở phòng lab , cách âm để khi học listening không bị ảnh hưởng bởi bên ngoài .",0.0,2
còn lại ok hết !,2.0,0
lớp học đăng ký lúc đầu gần 10 người nhưng sau 2 ngày thì đi học chỉ còn khoảng từ 15 - 20 sinh viên học .,0.0,1
"cô dạy nhiệt tình , lên lớp đầy đủ .",2.0,0
"giống giải tích 1 , không biết được mục tiêu đạt được môn học .",0.0,1
hòa đồng với sinh viên .,2.0,0
"học được nhiều từ vựng chuyên sâu hơn , giáo viên rất tận tình .",2.0,0
nên bỏ hình thức thực hành 2 này .,0.0,1
không hướng dẫn nhiều về môn học cho sinh viên .,0.0,0
"giảng viên nhiệt tình , tận tâm nên em không có ý kiến .",2.0,0
"tác phong và phương pháp giảng bài hiện đại , gần gũi , dễ tiếp thu .",2.0,0
thầy chia sẻ rất nhiều kinh nghiệm thực tiễn giúp sinh viên định hướng nghề nghiệp tốt hơn .,2.0,0
"deadline cho rất ngắn , học buổi chiều và deadline vào lúc 23h59 cùng ngày .",0.0,1
"giảng nhiệt tình , ôn tập tốt .",2.0,0
"giảng viên tận tâm , nhiệt tình , có khả năng truyền đạt tốt .",2.0,0
tạo hoạt động thực hành theo nhóm rất hay .,2.0,0
"nhiệt tình và hòa đồng với sinh viên trong giảng dạy , tính tình hiền lành và dạy rất hay , rất yêu nghề .",2.0,0
giảng dạy hay thầy rất nhiệt tình slide bài giảng thầy chuẩn bị tốt .,2.0,0
chưa đảm bảo tiến độ học tập .,0.0,0
lớp được nghỉ liên tục .,0.0,0
"giáo viên giảng dạy nhiệt tình , có trách nhiệm , truyền đạt dễ hiểu .",2.0,0
tận tình chỉ bảo cho sinh viên những kiến thức bị hổng !,2.0,0
cần có đề cương rõ ràng ngay từ đầu .,0.0,1
"sinh viên khó có thể tự tìm hiểu để học môn này tốt được , trong khi môn này là môn chính của chuyên ngành .",0.0,1
"nhiệt huyết , có tâm tận tình chỉ dạy .",2.0,0
cho quá nhiều bài tập về nhà .,0.0,0
giáo viên tích cực trong giảng dạy .,2.0,0
khả năng truyền đạt kiến thức rất tốt .,2.0,0
đi học trễ .,0.0,3
thầy nhiệt tình và rất gần gũi với tụi em .,2.0,0
"cách chấm điểm quá trình của thầy quá gắt , nhiều bạn bị kéo điểm nặng nề .",0.0,0
"nếu lần sau có môn thầy , em nhất định sẽ đăng ký colonsmile .",2.0,0
bài tập thực hành có nhiều câu quá khó .,0.0,1
"hướng dẫn bài tập đầy đủ , phương pháp giải hay !",2.0,0
nâng cao khả năng tự học của sinh viên .,2.0,1
"thầy dạy tốt , cho bài tập nhiều .",2.0,0
thầy nên up nhiều code mẫu hơn .,0.0,0
cô dạy nhiệt tình và tâm huyết .,2.0,0
khi được sinh viên nhờ hỗ trợ làm bài thầy mới đến nơi và giúp đỡ .,0.0,0
very good .,2.0,3
mặc dù điểm thi em không cao do em làm bài không dò lại coloncontemn .,1.0,1
thời gian học ít .,0.0,1
thầy cũng nên soạn slide bài giảng để chiếu trên lớp như thế sẽ đỡ tốn thời gian thầy ghi chép trên bảng rất nhiều .,0.0,0
cần cho nhiều bài tập về nhà hơn nữa .,0.0,0
không nhiệt tình trong giảng dạy .,0.0,0
"có rất nhiều thiết bị đang xuống cấp và hư hỏng , ảnh hưởng đến chất lượng giảng dạy .",0.0,0
thầy luôn có những câu chuyện để làm tăng động lực học .,2.0,0
"tốt , nhiệt tình , giỏi .",2.0,0
tận tâm giúp đỡ sinh viên .,2.0,0
rất nhiệt tình và tâm huyết .,2.0,0
thầy rất nhiệt tình ạ .,2.0,0
"tận tình , tâm huyết với sinh viên .",2.0,0
cần nhiều tiết học hơn để giáo viên sửa bài trên lớp .,0.0,1
"mục tiêu quá xa so với sinh viên yếu , sinh viên yếu không theo kịp , chết đuối với thầy .",2.0,0
sinh viên thực hiện làm bài tập theo nhóm .,1.0,1
không ôn nhiều ngữ pháp .,0.0,0
"thầy giảng lan man , không sử dụng courses gây khó khăn cho sinh viên .",0.0,0
"thầy thường xuyên yêu cầu học sinh trình bày lại những kiến thức đã học trong buổi lý thuyết một cách không cần thiết , mất thời gian , không khác gì một buổi dạy lý thuyết , không đúng tinh thần và mục đích của một buổi học thực hành .",0.0,0
giảng dạy nhanh .,0.0,0
"bài tập thầy cho quá nhiều , xong chưa có trọng tâm và quá nhiều lý thuyết dẫn đến thời gian thực hành kém .",0.0,1
để cải tiến chất lượng môn học em nghĩ nên có thêm tài liệu cũng như bài giải để sinh viên có thể tự học thêm và tiếp thu hiệu quả .,0.0,1
nhiều chỗ thầy hơi giảng nhanh .,0.0,0
thầy giảng dạy rất hay và nhiệt tình bên cạnh giảng dạy lý thuyết thầy cũng dạy cho sinh viên các kỹ năng sau này ra trường rất hữu ích .,2.0,0
"thầy hiền , dạy khá nhiệt tình .",2.0,0
tài liệu tiếng anh nên gây một chút khó khăn cho sinh viên .,0.0,1
cô cho deadline khá chồng chéo nhau và hơi rối nên đôi khi em khó theo dõi thời gian .,0.0,0
"cô dạy rất nhiệt tình và dễ hiểu , rất chu đáo , ân cần và quan tâm tới sinh viên .",2.0,0
thầy dạy dễ hiểu cho nhiều bài tập làm thêm .,2.0,0
hy vọng trong học kỳ tới nhà trường sẽ nâng cao chất lượng dạy và học hơn .,0.0,1
"giảng viên tận tâm , kiến thức tốt , khả năng truyền đạt tốt .",2.0,0
rất quan tâm sinh viên .,2.0,0
"nhiệt tình , giảng dễ hiểu .",2.0,0
thầy viết chữ rất đẹp !,2.0,0
phòng lab tốt hơn .,2.0,2
thầy rất nhiệt tình và có thể có giảng lại cả chương khi lớp không hiểu .,2.0,0
"thực ra mà nói , chúng em đóng tiền thực hành 320k trên 1 chỉ , nhưng các giờ thực hành chưa tốt .",0.0,1
thầy giảng dạy khá nhiệt tình .,2.0,0
phương pháp và nội dung truyền đạt hiệu quả .,2.0,0
"nếu có thể , thầy nên cho các bạn nộp bài trễ thêm cơ hội .",0.0,0
dặn sinh viên tham gia seminar một cách tự nguyện nhưng lại bắt viết bài thu hoạch lấy điểm quá trình ( ví dụ như sinh viên đi học vào buổi seminar hôm đó thì làm sao có thể viết bài thu hoạch ) .,0.0,0
"giáo viên hướng dẫn tận tình , cung cấp đầy đủ kiến thức căn bản của bộ môn .",2.0,0
thầy nên chú trọng vào việc giảng hơn .,0.0,0
"em rất khâm phục thầy wzjwz102 về kiến thức của thầy và sự nhiệt tình , tấm lòng của thầy đối với sinh viên .",2.0,0
"tận tình , cung cấp đầy đủ kiến thức , không khí vui vẻ , thoải mái .",2.0,0
"giảng viên dạy quá giờ , ảnh hưởng đến giờ giấc của sinh viên .",0.0,0
không tạo được sự chú ý của sinh viên .,2.0,0
thầy cho nhiều bài tập với số lượng lớn .,2.0,0
dạy nhiều nhưng không tiếp thu được hết .,0.0,0
thầy có chia sẻ nhiều kinh nghiệm thực tế .,2.0,0
cần nâng cấp phòng thực hành để có thể thực hành với nền tảng mới nhất của môn học !,0.0,2
đảm bảo giờ lên lớp và khối lượng kiến thức của môn học .,2.0,0
không đúng giờ .,0.0,0
thầy nên tập trung vào bài tập hơn là lý thuyết .,0.0,0
"nên tăng cường cọ sát cho sinh viên trong môn học này , như làm việc nhóm và thuyết trình .",0.0,1
học song song lý thuyết và thực hành để kiến thức được củng cố hơn .,0.0,1
"đặc biệt mong thầy cố gắng dạy đầy đủ , do môn khá khó hiểu đối với những người chậm hiểu như em nên bỏ lỡ 1 - 2 buổi là coi như em hết hiểu môn học luôn .",0.0,0
tạo điều kiện để sinh viên tham gia vào bài học .,2.0,0
ít lên lớp .,0.0,0
"cô rất thương sinh viên , hầu như tất cả sinh viên trong lớp cô đều có thể đánh giá được năng lực của từng bạn .",2.0,0
thầy nên gửi cho lớp slide bài tập ạ .,0.0,0
cập nhập thêm tài liệu mới .,0.0,1
"dễ hiều , dễ tiếp thu .",2.0,0
đưa ra đề tài seminar như thách đố sinh viên vậy .,0.0,3
"nói rõ từ hơn , tránh giảng lan man , nên đi vào trọng tâm .",0.0,0
thầy nên sử dụng hệ thống website môn học hiệu quả hơn .,0.0,0
like .,2.0,3
"khoa nên liên hệ các doanh nghiệp để sinh viên có điều kiện trải nghiệm việc lấy requirement thực tế của một doanh nghiệp , như thế môn học sẽ thú vị và giúp sinh viên có kỹ năng tốt hơn .",0.0,1
"giảng viên dạy hay truyền đạt được kiến thức đến sinh viên dễ hiểu , bài tập về nhà vừa sức , tuy nghiêm túc trong việc sửa bài nhưng cũng hay pha trò làm lớp học vui nhộn không bị áp lực .",2.0,0
"giảng dạy nhiệt tình , cập nhật bài giảng , điểm số nhanh .",2.0,0
"cô dạy rất hay , truyển cảm hứng cho học sinh , rất thích học giờ của cô .",2.0,0
slide rõ ràng cụ thể .,2.0,1
hài lòng về cách dạy của cô và cách truyền đạt kiến thức qua môn học này .,2.0,0
kết thúc buổi học sớm .,0.0,0
"thầy dạy rất tận tâm và dễ hiểu , tuy bị mất căn bản nhập môn lập trình nhưng sau mỗi buổi học của thầy , em cảm thấy vô cùng hứng thú và có động lực hơn với môn lập trình hướng đối tượng nói riêng và những môn có liên quan đế lập trình khác nói chung .",2.0,0
hy vọng nhà trường xem xét .,1.0,3
"cô dễ thương , dạy quá có tâm .",2.0,1
"giáo viên lên lớp đúng giờ , sử dụng thời gian đứng lớp hiệu quả .",2.0,0
"môn học đi sát vào thực tế tránh rập khuôn , khô cứng .",0.0,1
"cô dạy chậm , dễ hiểu .",2.0,0
"cần lắp thêm quạt , ổ cắm và màn che .",0.0,2
mong nhà trường sẽ khắc phục sớm .,0.0,3
"thầy dạy quá nặng môn học 3 tiết kéo dài lên 5 tiết , không tiếp thu hết được kiến thức thầy truyền đạt .",0.0,0
giảng bài buồn ngủ .,0.0,0
không phụ thuộc vào giảng viên .,0.0,0
bài giảng chi tiết rõ ràng .,2.0,0
thầy wzjwz47 nên sử dụng website môn học hoặc website phòng đào tạo là kênh thông tin đến với sinh viên .,0.0,0
"nhiệt tình , truyền đạt tốt , phương pháp giảng dạy tốt .",2.0,0
"thầy khá giỏi , dạy kỹ và sâu .",2.0,0
"ngoài ra , em mong môn học này chú trọng đơn thuần nhiều hơn về việc lập trình và lập trình trực quan , chú trọng trong việc xử lý source code và cách lập trình của sinh viên ( của đồ án ) .",0.0,1
"vui tính , nhanh tiếp thu bài học .",2.0,0
"nhiệt tình , giảng bài chậm rãi dễ nắm bắt nội dung .",2.0,0
cô cần phải truyền đạt tốt hơn .,0.0,0
cô nói chậm chậm chút để sinh viên dễ tiếp thu kịp .,0.0,0
"giảng viên vui vẻ , hài hước , cách dạy giúp sinh viên dễ hiểu .",2.0,0
"thầy nhiệt tình , vui vẻ , giảng dạy kỹ những phần quan trọng .",2.0,0
rất tốt .,2.0,3
thầy giảng hiệu quả .,2.0,0
cô cho nhiều bài tập hay để nâng cao trình độ sinh viên .,2.0,0
"slide bài giảng cứng nhắc , không trực quan , khó nắm bắt được nội dung bài học .",0.0,1
giảng viên rất nhiệt tình tâm huyết .,2.0,0
thầy rất nhiệt huyết và quan tâm sinh viên của mình .,2.0,0
giảng rất tỉ mỉ và dễ hiểu .,2.0,0
còn dạy hơi nhanh .,0.0,0
"nói chung , tôi và bạn bè sau khi học môn nay đã từ bỏ lập trình android .",0.0,1
"thầy dạy nhiệt tình tạo không khí cho học sinh , giảng cặn kẽ chi tiết , cho nhiều bài tập giúp học sinh hiểu bài và tự học .",2.0,0
nên tăng tỷ lệ của đồ án môn học trong điểm trung bình lên sẽ đánh giá khách quan hơn kết quả học tập của sinh viên .,0.0,1
"nên thực hành speaking nhiều hơn và phân bổ thời gian học grammar , cũng như phân thêm thời gian học hoặc nghe phần listening .",0.0,1
chưa rõ mục tiêu và các bước thực hiện bài tập truy vấn dbpedia và tạo ontology .,0.0,3
"nhiệt tình , biết cách truyền cảm hứng tạo động lực phấn đấu học tập cho sinh viên .",2.0,0
chưa thể hiện được nhiều lợi ích của môn học .,0.0,1
"bài tập thực hành cần nêu yêu cầu rõ ràng , không mơ hồ , cần cập nhật , có hướng dẫn cụ thể .",0.0,1
"một số đề về nhà thầy cho rất khó so với một số bạn trong lớp , nhưng cũng vì thế mà kỹ năng lập trình cũng được nâng cao hơn .",2.0,0
nên sắp lịch học phù hợp .,0.0,1
"thầy nên hướng dẫn cụ thể về vấn đề đồ án , bọn em lúc làm đồ án không biết làm cái gì và đang làm cái gì , đến khi báo cáo thì tá hỏa lên không biết gì mà làm nữa , thành ra lên báo cáo không có vừa ý thầy , rồi thầy tạo quá nhiều áp lực cho bọn em , thi cử thôi cũng thấy sợ nữa , không biết thầy có thử đặt vị trí của thầy vào bọn em không nữa , 75 câu trắc nghiệm mà một câu có 2 - 3 đáp án đúng nữa có 75 phút , thầy thử nghĩ xem bọn em có nổi 3 - 4 điểm không ?",0.0,0
thầy không chỉ dạy kiến thức mà còn dạy trở thành một kỹ sư giỏi !,2.0,0
cho nhiều bài tập hay .,2.0,0
giáo viên có những đồ án sát mới mục tiêu bài học .,2.0,0
trời quá nóng mà không có đủ không khí mát mẻ .,0.0,2
trả lời các câu hỏi của sinh viên tốt .,2.0,0
"thường xuyên lên lớp rất muộn , không cung cấp đề cương môn học , chấm điểm chủ quan và thường xuyên nặng lời với sinh viên .",0.0,0
lớp học thực hành luôn duy trì sĩ số 10 - 50 sinh viên .,1.0,1
cần giảng viên có cách giảng dạy tốt hơn .,0.0,0
kỹ càng .,2.0,3
"thầy dạy tốt , truyền đạt dễ hiểu .",2.0,0
truyền đạt cho sinh viên rất dễ hiểu và áp dụng .,2.0,0
viết bài quá nhiều .,0.0,0
"giảng viên nên giảng bài cụ thể hơn , hạn chế dùng slide .",0.0,0
"thầy rất tận tâm và nhiệt hình , tạo cảm hứng cho sinh viên không chỉ ở hiện tại mà còn tương lai trong việc phát triển các kỹ năng của ngành công nghệ thông tin nói chung .",2.0,0
hiểu được các kiến thức quan trọng của môn học .,2.0,1
"hòa đồng , vui vẻ , giảng dạy rất có tâm .",2.0,0
thầy cần tận dụng thời gian lên lớp để đỡ lãng phí .,0.0,0
truyền đạt chưa hiệu quả .,0.0,0
"kính mong nhà trường có thể tăng thời lương môn học lên 1 - 2 tiết vì đây là một môn khá khó , sinh viên cần nhiều thời gian hơn để nắm bắt kiến thức và luyện tập vận dụng kiến thức .",0.0,1
cô dạy tận tâm và vui tính .,2.0,0
"cô giáo nhiệt tình , tận tâm với lớp , truyền đạt hay .",2.0,0
giảng viên cần giải đáp các thắc mắc của sinh viên qua facebook hoặc email .,0.0,0
"có thuyết trình , tạo sự sáng tạo cho sinh viên , giáo viên tận tâm .",2.0,0
"thầy giảng kém lôi cuốn , khó nghe nên không tiếp thu được nhiều .",0.0,0
thầy dạy hay hứng thú .,2.0,0
phương pháp dạy cần cải thiện .,2.0,0
giảng viên cần truyền đạt tốt hơn .,0.0,0
"thầy có sự liên hệ giữa môn học và thực tiễn , giúp môn học gần gũi hơn và dễ tiếp thu hơn .",2.0,0
thầy dạy dễ hiểu có tâm .,2.0,0
nên sử dụng tài liệu bằng tiếng việt .,0.0,0
có những câu chuyện thú vị hì hì .,2.0,0
thầy dạy rất hay dễ hiểu và tiết học rất vui .,2.0,0
"thầy nên gửi slide trước ngày học trên giảng đường để sinh viên tham khảo trước , chủ động hơn khi học .",0.0,0
thầy wzjwz265 không dạy lớp em một ngày nào .,0.0,0
"thầy nhiệt tình , tạo lối tư duy cho mỗi sinh viên .",2.0,0
"truyền đạt chưa tốt , lan man , không mang hiệu quả cao .",0.0,0
có nhiều bài tập củng cố .,2.0,0
môn học cần tổng hợp các kiến thức vào đầu năm để sinh viên có thể nắm bắt theo dõi khi không may nghỉ học một buổi vì lý do chính đáng .,0.0,1
thầy rất ít nổi nóng .,1.0,0
giáo viên tập trung vào nội dung chính của bài .,2.0,0
nên  tăng hiệu suất máy tính .,0.0,2
"thầy vui vẻ , nhiệt tình , tận tâm .",2.0,0
trang thiết bị sơ sài .,0.0,2
"dạy khó hiểu , không tận tâm .",0.0,0
thầy dạy nhiệt tình và đến giờ đúng thời gian quy định .,2.0,0
"giáo viên tận dụng giờ lên lớp hiệu quả , lên lớp đúng giờ .",2.0,0
nhưng cũng rất nóng tính .,0.0,0
"thầy ra hiền , chăm lo sinh viên .",2.0,0
"tận tình giúp đỡ , giải đáp cho sinh viên .",2.0,0
giáo trình hợp lý chất lượng cao .,2.0,1
"thầy vui vẻ , dễ tính .",2.0,0
nên cập nhật những phần mềm mới .,0.0,1
sử dụng nhiều slide .,0.0,0
"phòng học , bàn ghế còn bẩn và nhiều bụi bặm .",0.0,2
sinh viên bọn em không chỉ được thực hành những kiến thức ở lớp lý thuyết mà còn được đi sâu hơn và được biết thêm những kiến thức mới .,2.0,1
cô dạy rất vui .,2.0,0
mong thầy sẽ lên lớp nhiều hơn và có định hướng rõ ràng về nội dung môn học để các bạn tìm hiểu vã nắm rõ chúng .,0.0,0
thầy ngầu quá em hơi sợ .,1.0,0
slide không đầy đủ khó khăn khi xem lại kiến thức .,0.0,1
đôi chỗ khó hiểu .,0.0,1
mong nhà trường xem xét lại .,0.0,3
thật sự để đánh giá tổng quát được chất lượng đào tạo thì có lẽ một sinh viên phải học qua nhiều giáo viên mới có cái nhìn tổng quát về cách giảng dạy và chất lượng .,0.0,1
em muốn có thời gian tiếp xúc và học hỏi thầy nhiều hơn nhưng do thầy ít lên lớp nên không có cơ hội .,0.0,0
"cô dạy nhiệt tình , dễ hiểu , nhiều ví dụ thức tế .",2.0,0
có tâm .,2.0,0
"thầy không thông báo khi nào nghỉ khi nào học , để học sinh phải lên trường chờ mấy tiếng đồng hồ rồi đi về , thầy cũng không lên lớp .",0.0,0
"dễ hiểu , các ví dụ về bài toán hợp lý và cách dạy ngắn gọn xúc tích .",2.0,0
deadline quá nhiều và khoảng cách giữa các bài deadline quá gần .,0.0,1
mong ý kiến của em sẽ được xem xét .,0.0,3
biết cách phân bố thời gian .,2.0,0
"giảng dạy lý thuyết quá nhiều và rất rất ít bài tập vận dụng để hiểu được bài hôm đó , thiêng về chứng minh định lý định luật quá nhiều mà không đi vào bài tập , cho bài tập thì quá khó để hiểu được vấn đề , cuối cùng lại không biết gì .",0.0,0
"thầy thường xuyên cho làm bài tập trên lớp để điểm danh , đồng thời ôn lại bài học trong buổi học .",2.0,0
"cách giảng dạy phải hiệu quả hơn , lớp học rất uể oải và nặng nề , khó tiếp thu bài .",0.0,0
các dùng từ ngữ của giảng viên có hơi khó hiểu nên thỉnh thoảng giảng bài làm sinh viên bối rối và không hiểu được nội dung bài học .,0.0,1
cần sắp xếp phòng học cho phù hợp với số lượng sinh viên để sinh viên tiếp thu tốt hơn .,0.0,2
ra đề khó .,0.0,1
bài giảng sống động .,2.0,1
không cho học sinh hiểu sâu vấn đề .,0.0,0
nhiệt tình giảng dạy thêm giờ .,2.0,0
"giảng khó hiểu quá , xen lẫn tiếng anh và tiếng việt .",0.0,0
"câu em nghe nhiều nhất ở môn này là doubledot bài trên courses đó , kéo về làm đi , có gì không hiểu thì hỏi , em cũng làm đầy đủ , không cần hỏi nhiều vì trên mạng có hết , nhưng mà học xong môn thực hành , em không rõ nó có mục đích gì .",0.0,0
hay bận công việc đột xuất .,0.0,0
cho nghỉ không thông báo .,0.0,0
cô hay trao đổi với lớp .,0.0,0
"thầy dạy rất hay , thiết thực .",2.0,0
tránh lãng phí thời gian làm bài cũng như học tập .,0.0,1
giảng viên dạy khá nhanh .,0.0,0
giảng viên lên lớp đầy đủ và đúng giờ .,2.0,0
phong thái .,1.0,0
"dạy chi tiết , giải bài tập đầy đủ , dễ hiểu .",2.0,0
"rút kinh nghiệm về sau , em sẽ ở nhà code bài cờ tướng và đọc slide và không cần lên lớp quá chuyên cần nữa .",0.0,1
"em cảm thấy nếu có lộ trình để áp dụng phương pháp này một cách cụ thể thì nên áp dụng , còn không thì cứ theo phương pháp truyền thống đi ạ !",0.0,1
"rất mong nhà trường nâng cấp phòng máy máy mở lên rất lâu , màn hình bị nháy , con chuột bị đơ , bàn phím rít , nên cài visual cao hơn visual 2005 để sinh viên dễ thực hành .",0.0,2
thầy cô cần cho nhiều bài tập sát với đề thi hơn .,0.0,0
cô luôn cho lớp làm bài tập để tránh lãng phí thời gian .,2.0,0
tính chất môn học là code trực tiếp trên phần mềm dreamweaver và code sửa đi sửa lại để làm cho sinh viên hiểu .,0.0,1
phòng học có số lượng sinh viên quá đông .,0.0,1
"rất thích cách dạy của thầy , thầy rất nhiệt tình , tận tâm và rất vui tính .",2.0,0
không gặp sinh viên đủ 3 buổi học thực hành .,0.0,0
thầy luôn giới thiệu những công nghệ mới cho chúng em .,2.0,0
nhiều nội dung thầy còn dạy hơi nhanh .,0.0,0
tăng độ khó lên quá nhanh .,0.0,1
"truyền đạt không được tốt , buồn ngủ , hàn lâm .",0.0,0
kiến thức học được còn mơ màng .,0.0,0
"cô dạy nhiệt tình , dạy kỹ .",2.0,0
"em mong muốn cô tương tác với sinh viên nhiều hơn qua moodle ( post tài liệu tham khảo thêm , post ghi chú về bài giảng và các lưu ý trên lớp và cập nhật điểm số bài tập nhanh hơn ) .",0.0,0
"đôi khi đến lớp muộn , giọng nói còn nhỏ .",0.0,0
truyền đạt hơi nhanh .,0.0,0
giảng viên cần cung cấp rõ tài liệu thi lý thuyết bộ môn patin .,0.0,0
"hỗ trợ thêm cơ sở vật chất , thiết bị thực tế .",0.0,2
nâng cao hơn nữa công tác giảng dạy .,0.0,1
giảng viên tận tâm và vui tính .,2.0,0
nhiệt tình và có tinh thần trách nhiệm cao .,2.0,0
giảng viên có kiến thức chuyên sâu vê môn học .,2.0,0
1 chỉ thực hành chỉ còn ý nghĩa tượng trưng .,0.0,1
tăng cường speaking .,0.0,1
rất quan tâm đến sinh viên .,2.0,0
"giảng viên vô cùng tận tâm , hết mình vì sinh viên .",2.0,0
hội thảo nhiều hơn .,0.0,3
thầy cho làm quá nhiều bài báo cáo trong khi môn này có 2 chỉ .,0.0,0
thầy làm biếng quá .,0.0,0
"nhưng sẽ chẳng ai học nổi , nhưng một bài dạy trong một tiết thì điều đó cực kỳ tốt , để sinh viên không mất quá nhiều thì giờ cũng như giảng viên .",0.0,1
"tất cả lựa chọn của em dành cho thầy ở mức 4 , rất tốt , rất hoàn hảo .",2.0,0
"có nhiều vấn đề giải thích không rõ ràng , khó hiểu .",0.0,0
"thầy đảm bảo giờ lên lớp , quá trình giảng dạy trên lớp hiệu quả .",2.0,0
thầy không sử dụng máy chiếu nên thơi gian giảng dạy của môn học dài hơn bình thường dẫn đến việc cho ra trễ .,0.0,0
"không cập nhật tin tức trên moodle , không mở diễn đàn trao đổi .",0.0,1
thầy giảng bài và sửa bài tập rất cẩn thận .,2.0,0
"sử dụng giờ lên lớp không hiệu quả do đó không tập trung dạy bài kỹ lưỡng , khả năng truyền đạt không tốt .",0.0,0
"thầy dạy chậm , nhưng dễ hiểu , học sinh dễ nắm bắt chương trình học , biết được hướng căn bản để làm bài .",2.0,0
cách giảng dạy chưa thực sự gây hứng thú cho sinh viên .,0.0,0
thiết bị giảng dạy chưa tốt lắm .,0.0,2
"đặt biệt là bài proxy lab chỉ cung cấp code đã làm ( một bản của 1 sinh viên , một bản lấy trên mạng ) nhưng không cung cấp code đề bài để sinh viên làm .",0.0,0
nghiêm khắc .,2.0,0
"không vào đúng môn học , còn quá mông lung .",0.0,1
lượng kiến thức truyền tải cho học sinh đầy đủ .,2.0,1
trình bày hay .,2.0,0
"giảng viên dạy dễ hiểu , bài tập được giải chi tiết , kỹ càng , dễ hiểu , giảng viên nhiệt tình , hài hước .",2.0,0
"cô dạy rất nhiệt tình , cám ơn cô .",2.0,0
"cô rất tâm huyết , không chỉ dạy kiến thức anh văn mà còn rút ra những bài học kinh nghiệm từ bài giảng .",2.0,0
"nhiệt tình , tận tâm , hài hước , famous name .",2.0,0
cách nói chuyện .,1.0,0
"thầy dạy hay , vui tính .",2.0,0
thầy cho rất nhiều bài tập đảm bảo lượng kiến thức đủ cho sinh viên giảng dạy rất nhiệt tình .,2.0,0
"cô đi dạy đúng giờ , dạy cho sinh viên kỹ năng trình bày bài , dạy kỹ .",2.0,0
"hướng dẫn tích cực , nhiệt tình .",2.0,0
giảng viên tận tình với sinh viên chỉ bảo dễ hiểu !,2.0,0
giảng viên không dùng hệ thống courses nên hơi khó để học sinh xem lại bài cũ .,0.0,0
thầy rất vui tính và rất thật !,2.0,0
"tất cả kiến thức đều hướng dẫn tận tình cho sinh viên , không tạo áp lực môn học , điểm số công bằng , vô tư .",2.0,0
không có ý kiến không hài lòng về thầy .,1.0,0
cung cấp đầy đủ thông tin bài học .,2.0,0
thầy rất nhiệt tình với sinh viên .,2.0,0
có nhiều ví dụ thực tế hơn .,0.0,0
"không nói rõ nội dung nộp đồ án cuối kỳ là gì , cũng không nói rõ phải in báo cáo và ghi nội dung đồ án vào đĩa dvd trước ngày nộp .",0.0,0
"tận tình , cung cấp đầy đủ kiến thức .",2.0,0
tận tâm chỉ dạy .,2.0,0
thầy vui tính và tận tâm .,2.0,0
cách thầy truyền đạt cực hay !,2.0,0
"tiếp cận với kiến thức thực tế , nâng cao khả năng tự học , nghiên cứu .",2.0,1
yêu cầu quá cao về quá trình làm đồ án .,0.0,1
nâng cao chất lượng thực thành .,0.0,2
nên tăng thời lượng học các kỹ năng này .,0.0,1
thầy vui tính .,2.0,0
chúng em phải thuyết trình nhiều nhưng chưa có tổng hợp kiến thức sau buổi học .,0.0,1
quy mô dự án quá lớn mà phải thực hiện trong một thời gian ngắn và việc quản lý một dự án đó cho cả lớp không chỉ đơn giản trong một học kỳ .,0.0,1
cô giảng rất dễ hiểu .,2.0,0
"giảng dạy nhiệt tình , dễ hiểu , luôn khuyến khích sinh viên học tập tốt , sử dụng hiểu quả giờ lên lớp .",2.0,0
"thầy có tâm và rất tận tình , rõ ràng trong các thông báo .",2.0,0
