sentence,sentiment,topic
seminar quá nhiều .,0,1.0
"cô dạy cực kỳ nhiệt tình , hiểu tâm lý học sinh , cách giảng bài hay .",2,0.0
liên hệ đến thực tiễn .,2,1.0
thầy sử dụng bảng và liên tục ghi chép từ tài liệu trong khoảng 60% thời gian đứng lớp làm tiết học rất chán và buồn ngủ .,0,0.0
"giảng viên dạy học cực kỳ tận tình , cô wzjwz270 có giải đề và lưu ý trước khi thi cho cả lớp , cô cũng chỉnh sửa đồ án cho những nhóm trình bày để hoàn thiện hơn đồ án của các nhóm colonsmile .",2,0.0
"thưa , thầy thực sự chuyên tâm trong quá trình giảng dạy và các bài tập thầy đưa rất bổ ích , mang tính thực tiễn .",2,0.0
thay đổi cách truyền đạt để môn học ít nhàm chán hơn .,0,1.0
"phương pháp giảng dạy rất hay , nhiệt tình .",2,0.0
"cô rất chu đáo , nhiệt tình .",2,3.0
cần có bài giảng trên slide và nhiều ví dụ hơn .,0,1.0
"giảng viên giảng dạy nhiệt tình , giải đáp được thắc mắc của sinh viên .",2,0.0
"môn học rất khó , giảng viên nên giải nhiều bài tập trên lớp hơn .",0,0.0
"giảng viên dạy cực kỳ nhiệt tình , dễ hiểu , lớp học sôi nổi , đạt hiệu quả cao .",2,0.0
"giảng viên quan tâm tận tình tới sinh viên , truyền đạt hiệu quả .",2,0.0
"odoo còn quá rộng , khó sử dụng , chưa hiểu hết được các chức năng cần dùng cho đồ án như pos .",0,0.0
"thầy chú trọng dạy những quy ước , nguyên tắc khi code để code rõ ràng , dễ hiểu .",2,0.0
"chứ như tình trạng hiện tại là môn thực hành học trước , qua kỳ sau mới được học lý thuyết thì mất đi tính tiếp nối kiến thức trong quá trình học .",0,1.0
dạy quá thời gian quy định .,2,0.0
"giảng viên dạy dễ hiểu , vui tính .",2,0.0
"thầy dạy khá nâng cao , một số tụi em học không kịp .",0,0.0
sinh viên cần nhiều hơn những bài như vậy .,0,1.0
thầy tận dụng tốt thời gian và truyền đạt ý tưởng cũng như niềm vui học oop .,2,0.0
cần có nền tảng trước khi xây dựng cả một website .,0,1.0
giảng viên dạy hay .,2,0.0
thầy truyền tải đầy đủ kiến thức .,2,0.0
"máy chiếu quá mờ , đề nghị thay đổi .",0,2.0
"giảng viên giảng dạy dễ hiểu , cho bài tập và ví dụ hay , sát với bài .",2,0.0
giảng bài kém hiệu quả .,0,0.0
rất hữu ích .,2,3.0
"lại dùng visual studio 2005 nên tôi xin có ý kiến về việc nâng cấp bản visual studio lên 2008 , 2010 để việc học và thi trở nên dễ dàng , hiệu quả hơn !",0,2.0
"cô nhiệt tình , dạy hay , nhiều bài tập .",2,3.0
chưa truyền đạt kiến thức một cách hiệu quả nhất .,0,0.0
thầy vui vẻ dạy dễ hiểu .,2,0.0
chất lượng phòng thực hành quá kém .,0,2.0
cách dạy nhàm chán .,0,0.0
"thầy đưa ra những ví dụ rất nhạy cảm , đặc biệt là đối với những bạn nữ .",0,0.0
"thầy dạy hay , quan tâm học sinh , nhiệt tình .",2,0.0
cô dạy có phần hơi nhanh .,0,0.0
chưa nhận được sự hỗ trợ kịp thời từ giảng viên .,0,0.0
giáo viên tốt và nhiều năng lượng .,2,0.0
"thầy dạy dạy hay , nhiệt tình , vui vẻ .",2,0.0
"giáo viên thân thiện , giảng giải dễ hiểu .",2,0.0
thầy hay đi muộn .,0,0.0
cách giảng dạy của thầy rất tuyệt vời rất sát với thực tế .,2,0.0
"vui , nhiệt tình với sinh viên , tận tâm giúp đỡ sinh viên .",2,0.0
"giảng viên dạy dễ hiểu , phát âm chuẩn và thường tương tác với sinh viên trong buổi học .",2,0.0
"quan tâm đến học , giảng dạy tận tâm , dễ hiểu .",2,0.0
"thầy dạy tốt , có lượng kiến thức chất lượng cho sinh viên .",2,0.0
ra các dạng của đề thi !,1,1.0
"thầy có tâm huyết trong việc giảng dạy , sẵn sàng giảng lại những kiến thức chưa rõ .",2,0.0
môn bài tập ta thường học trong phòng với đồ lau bảng không sạch làm ảnh hưởng đến các bài tập tiếp theo khi các bạn làm đè lên phần bôi chưa sạch .,0,2.0
mong cô có thể giảng dạy nội dung dễ hiểu hơn .,0,0.0
đi dạy đúng giờ và bù đủ số buổi vắng .,1,1.0
quan tâm đến nhiều sinh viên hơn vì trong lớp trình độ khá chênh lệch mà cũng không quá nhiều sinh viên .,0,0.0
"mỗi học kỳ có thể là đồ án khác nhau cho toàn bộ sinh viên để doubledot tránh tình trạng "" xào "" lại các đồ án cũ, nên có chung một quy tắc chuẩn để chấm điểm cho sinh viên .",0,1.0
cô dạy rất tâm huyết và hiệu quả .,2,0.0
tuân thủ đúng giờ học .,2,0.0
không có ý kiến thêm .,1,3.0
buổi nào cũng muộn hơn 15 phút .,0,0.0
giảng bài .,1,0.0
"giảng viên rất tận tâm , nhiệt tình .",2,0.0
"bỏ môn này hoặc đưa ra chương trình học đơn giản , dễ hiểu hơn cho sinh viên , nắm chắc còn hơn học nhiều mà chẳng được bao nhiêu .",0,1.0
"giáo viên nên giảng bài cho học sinh , không nên ngồi để học sinh tự nghiên cứu .",0,0.0
hay cho nghỉ liên tục vì đi công tác .,0,0.0
thầy thân thiện vầ nhiệt tình .,2,0.0
anh văn là môn học quá khó đối với em .,0,1.0
cho nhiều bài tập để học tập cũng như ôn thi .,2,0.0
hồ bơi bẩn .,0,2.0
"thầy rất thẳng thắng trong các cuộc nói chuyện , giảng bài , điểm thi .",2,0.0
còn trong bài thầy dạy hơi nâng cao nên không kịp tiến độ chương trình học .,0,0.0
"dạy nhiệt tình , hướng dẫn dễ hiểu .",2,0.0
tới khi đi làm thì không chuyên về lĩnh vực nào .,0,1.0
có thêm các đồ án mang tính chất sáng tạo .,0,1.0
thầy sử dụng tiếng anh để sinh viên làm quen tên các thiết bị .,2,0.0
"giảng viên nhiệt tình , vui vẻ , giải đáp hết mọi thắc mắc sinh viên .",2,0.0
nên gắn chặt hơn nữa môn học với thực tiễn .,0,1.0
mặc dù không được gặp giảng viên trong học kỳ qua nhưng em cũng đã cơ bản hoàn thành được đồ án .,0,0.0
bài tập về nhà quá ít .,0,1.0
các phòng máy nên được cài đặt phần mềm liên quan đầy đủ hơn .,0,2.0
"cô là giáo viên rất nhiệt tình với sinh viên , mong cô cứ như vậy hoài .",2,0.0
"cô giáo tận tâm , nhiệt tình .",2,0.0
giảng viên cho nhiều bài tập để làm .,2,0.0
thầy giảng thực tế vào bài tập .,2,0.0
chưa thấy rõ mục tiêu của môn học .,0,1.0
thầy để tụi em tự tìm hiểu cũng là một cách hay nhưng hơi khó đối với tụi em .,0,0.0
nhiều kiến thức nói nhanh và khó hiểu .,0,0.0
"thầy dạy hay , cách dạy thu hút và thầy rất tâm huyết , giỏi , kiến thức sâu rộng , có phương pháp dạy khoa học , dễ hiểu .",2,0.0
cập nhật giáo trình chung để giảng dạy môn học .,0,1.0
cần cho slide về đọc .,0,0.0
cô dạy rất nhiệt tình và chi tiết .,2,0.0
cách dạy vẫn như kiểu cũ không có tính hiệu quả cao .,0,0.0
"giảng viên nhiệt tình , có tâm .",2,0.0
giảng viên không nhiệt tình và tận tâm .,0,0.0
giải đáp thắc mắc và không bao giờ dạy hụt bài .,2,0.0
chương trình học dường như quá nặng .,0,1.0
nhiệt tình trong công việc .,2,0.0
"thầy vào lớp trễ , kéo dài thời gian dạy học qua tiết trống , dạy không đúng với trọng tâm ra đề thi , chấm điểm cuối kỳ quá chậm .",0,0.0
thầy nói rõ .,2,0.0
"giảng viên khó tính , thỉnh thoảng lớn tiếng với sinh viên , không tôn trọng ý kiến của sinh viên .",0,0.0
em rất hài lòng về giờ thực hành này .,2,1.0
thầy thường xuyên bận việc đột xuất và báo nghỉ sát giờ .,0,0.0
nên có nhiều môn học hơn .,0,1.0
"thường xuyên kiểm tra kiến thức sinh viên , đảm bảo được chất lượng kiến thức môn học .",2,0.0
"thầy dạy hay , nhiệt tình , vui vẻ , cho đề dễ .",2,0.0
thầy giảng dễ hiểu và quan tâm học sinh .,2,0.0
giảng viên cần sử dụng thời gian trên lớp hiệu quả hơn .,0,0.0
cần hiểu rõ thêm cách kết nối prolog với c .,0,3.0
cô giảng bài nhanh quá colonsad .,0,0.0
"giảng viên nhiệt tình với sinh viên , ví dụ sinh động dễ hiểu .",2,0.0
"giảng viên giảng dạy dễ hiểu , kỹ càng , tận tâm trong giải thích và dạy học .",2,0.0
"giảng viên giảng dạy rất nhiệt tình , luôn đến lớp đúng giờ , quan tâm đến việc học tập của sinh viên .",2,0.0
chương trình học khá nhiều không có thời gian làm bài tập để hiểu hơn về môn học .,0,1.0
nhưng mà thầy hơi nghiêm khắc và khó tính .,0,0.0
"thầy dạy tận tâm , nhiệt tình , tâm huyết , vui tính .",2,0.0
gửi mail mà không thấy cô trả lời .,0,0.0
"cô tận tình , dạy dễ hiểu , không gây áp lực cho sinh viên .",2,0.0
giảng viên nên viết bài làm nên bảng sau khi cho sinh viên nên chữa vì chữ các sinh viên nhỏ khiến các sinh viên khác không chép được bài về học .,0,0.0
"giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ .",2,0.0
có thêm các tài liệu tham khảo .,0,1.0
"không có , do em không có khả năng tiếp thu đối với môn này thôi .",1,3.0
thường xuyên nghĩ và phải đi học bù .,0,0.0
nhiệt tình với học sinh .,2,0.0
không có điều không hài lòng .,1,0.0
phải đầu tư thêm trang thiết bị cho phòng thực hành .,0,2.0
"giáo viên rất dễ tính , dạy tận tình .",2,0.0
giảng viên hài hước nhiệt tình .,2,0.0
"giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết .",0,0.0
tổ chức các cuộc thi liên quan tới kỹ năng giao tiếp anh văn .,2,1.0
thầy cho nhiều ví dụ hơn .,0,0.0
"thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm .",2,0.0
giảng dạy đúng trọng tâm .,2,0.0
giảng viên nhiệt huyết .,2,0.0
"chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .",0,1.0
cô không cung cấp đáp án của bài tập .,0,0.0
phương pháp dạy tốt .,2,0.0
thiếu nhiệt tình .,0,0.0
"thầy dạy rất hay , dễ hiểu .",2,0.0
"vui vẻ , dễ hiểu .",2,0.0
tài liệu môn học còn thiếu cập nhập .,0,1.0
"thầy dạy nhiệt tình , có tâm .",2,0.0
cần có giáo trình đầy đủ .,0,1.0
ít thực tế .,0,3.0
thầy hay up slide lên wed trường rất chậm ( thứ 3 học thì thứ 2 thầy mới up ) .,0,0.0
"giảng viên tận tình , có kinh nghiệm sư phạm .",0,0.0
dùng hệ thống we code .,1,1.0
em thấy việc này khá bổ ích .,2,3.0
"lớp học rộng rãi , giãng viên dạy nhiệt tình .",2,2.0
giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên .,0,0.0
giảng viên cần trao đổi thêm với sinh viên thông qua website môn học .,2,0.0
"giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt .",2,0.0
cần tập trung giảng dạy những phần có liên quan đến chuyên ngành sau này hơn .,0,1.0
"giảng dạy dễ hiểu , đầy đủ .",2,0.0
"thầy nên giảng kỹ hơn từng dòng code , từng ký tự , câu lệnh , biến .",0,0.0
"nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học .",0,2.0
thầy wzjwz107 dạy rất tốt và giúp chúng em học thêm các kỹ năng mềm .,2,0.0
"bài tập quá nhiều , sinh viên làm không kịp .",0,1.0
cô không nói bằng micro nên nghe rất khó .,0,0.0
"thầy dễ thương colonlove dạy dễ hiểu , thầy vui tính !",2,0.0
"linh kiện , máy tính của trường đã cũ , hư hỏng nhiều mà học phí năm học nào cũng tăng .",0,2.0
"chưa tạo động lực , thúc đẩy sinh viên nhiều .",0,0.0
tăng cường làm bài tập trên lớp !,0,1.0
cách dạy hơi khó hiểu một tí .,0,0.0
rất cần cho việc phát triển sau này .,2,3.0
cô giảng dạy nhiệt tình và tận tâm .,2,0.0
thầy nên nói chậm lại một tí .,0,0.0
kiến thức học khá vừa sức với sinh viên .,2,1.0
đó là việc giáo viên vừa giảng bài vừa code cho xem dễ hiểu và hình tượng ra những gì giáo viên muốn truyền đạt !,2,0.0
thầy không dạy chỉ đưa tài liệu tự tìm hiểu thôi .,0,0.0
"cô dạy nhiệt tình nhưng nói qua rất nhỏ , khó nghe .",0,0.0
cô giảng bài cụ thể .,2,0.0
"cô dạy rất dễ hiểu , cô vui tính nữa colonbigsmile .",2,0.0
"khi có nhóm lên seminar thì phải có ít nhất ba câu hỏi thì mới "" đậu "" , không cần biết câu hỏi là gì , không đủ ba câu thì phải làm lại .",0,0.0
"cung cấp thêm tài liệu phục vụ môn học cho sinh viên , trình bày rõ mục tiêu bài học và sử dụng giờ lên lớp một cách hiệu quả hơn .",0,0.0
lớp học cần đảm bảo số sinh viên vừa đủ .,0,1.0
"cô nhiệt tình giảng dạy , vui tính , dễ chịu với sinh viên .",2,0.0
"cô giảng dạy có tâm và nhiệt tình giúp đỡ sinh viên , giúp sinh viên hiểu sâu và vận dụng các vấn đề đã học vào thực tiễn .",2,0.0
"cô giảng dạy nhiệt tình , dễ hiểu .",2,0.0
truyền đạt tốt và dạy chậm giúp sinh viên dễ hiểu .,2,0.0
trong khi thầy dạy sinh viên chỉ hiểu được vài gạch đầu dòng thì lại làm một vấn đề mà google cũng bó tay .,0,0.0
em xin góp ý như thế ạ .,1,3.0
chưa có sự tương tác tốt với giáo viên lý thuyết .,0,1.0
"giảng viên dạy đúng giờ , dễ hiểu , bám sát đề cương .",2,0.0
thiếu động lực để học tập .,0,1.0
"tóm lại , em hoàn toàn không hài lòng về chất lượng giảng dạy của thầy .",0,0.0
"thầy nên dạy thực hành chỉ cặn kẽ hơn , giúp sinh vên nắm bài tốt hơn .",0,0.0
nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết .,0,1.0
"ngoài ra , nếu được , mong thầy bổ sung các hướng dẫn giải sơ bộ cho các bài tập ( như những môn học khác của thầy đứng lớp ) .",0,0.0
tại trường đang có 2 công trình đang xây nên lúc vào học rất ồn .,0,2.0
hay và tận tình .,2,0.0
phần thực hành wireshark quá mơ hồ .,0,1.0
"vui vẻ , tận tâm , nhiệt huyết , nhiều kinh nghiệm .",2,0.0
cách dạy hay .,2,0.0
hơi có phần cá nhân nhưng tiếng của thầy hơi khó nghe .,0,0.0
điểm quá trình chưa thật sự công bằng với sinh viên .,0,1.0
cái cần đi sâu phân tích nhưng do thời gian và lịch đưa ra nên đành bỏ qua dạy cái mới để kịp chương trình .,0,1.0
giọng thầy nơi hơi buồn ngủ .,0,0.0
cô dạy slide về lý thuyết hơi nhanh .,0,0.0
thầy nói rất rõ .,2,0.0
"theo em , cần trang bị và sửa chữa máy chiếu .",0,2.0
thầy không đến lớp mà khôg thông báo .,0,0.0
"dạy khá nâng cao , cần phát huy để sinh viên có cơ hội được học thêm nhiều hơn .",0,0.0
"nói khó nghe , dạy hơi nhanh .",0,0.0
toàn đến gần thi thầy mới dạy hết chương trình học .,0,0.0
giảng viên đưa ra nhiều kinh nghiệm thiết thực về các kỹ năng để áp dụng vào đời sống .,2,0.0
"thay đổi đề cương môn học cho phù hợp với tình hình thực tế hiện nay , có thể áp dụng , liên hệ với thực tế .",0,1.0
cần nhiều bài tập hơn nữa .,0,1.0
giáo viên giảng dậy có kết hợp với các thông tin mới nhất .,2,0.0
đôi lúc không vui tính .,0,0.0
thêm các buổi học ngoại khoá .,0,1.0
không cho vừ vựng và bài tập thêm .,0,0.0
"dạy cho có , qua loa , sử dụng thời gian không hợp lý , nội dung 3 tiết dạy trong 3 phút .",0,0.0
"giảng viên tận tâm , nhiệt tình , còn trẻ nhưng kiến thức rất tốt .",2,0.0
"mong giáo viên có thể giải tham khảo đề thi các năm , hoặc các dạng câu hỏi của anh văn .",0,0.0
"thầy có tích hợp vừa học vừa chơi làm cho bài học không khô khan , và cô đọng lại , rất dễ hiểu , rất tận tình .",2,0.0
trước khi thi thầy dặn là đề thi có 70% trắc nghiệm nhưng thực tế lại 100% tự luận .,0,0.0
"chưa sinh động , hiệu quả giảng dạy kém hữu ích .",0,0.0
"truyền đạt kiến thưc tốt , dễ hiểu .",2,0.0
chữ viết trên bảng đôi khi hơi khó đoán .,0,0.0
khiến lớp không có hứng thú học .,0,0.0
thầy rất thiếu nhiệt tình .,2,0.0
"nâng cấp hệ thống máy vi tính trong phòng thực hành doubledot phòng thực hành altera không có kết nối internet , nên cần phải đảm bảo kết nối mạng để hiệu quả thực hành đạt hiệu quả cao hơn .",0,2.0
"nên hướng dẫn làm bài tập nhiều hơn , học lý thuyết quá nhiều .",0,1.0
không nên làm một bài tập nhóm quá lớn làm khó khăn cho sinh viên .,0,0.0
mong thầy tập trung vào nội dung giảng dạy .,0,0.0
trong khi yêu cầu của thầy thì phải đạt độ chuẩn xác rất cao mới qua được môn .,0,1.0
mong được là học trò của thầy nhiều hơn ạ .,2,0.0
giáo trình cần thay đổi theo hướng mới lạ hơn .,0,0.0
không nên dạy các môn toán trong giảng đường do khó quan sát bảng .,0,1.0
"cần có thêm các ví dụ liên hệ thực tiễn , chuẩn bị kỹ và giảng bài lưu loát hơn , thay đổi cách dạy để sinh viên được chủ động hơn .",0,0.0
giáo viên xinh quá .,2,0.0
phòng máy không đáp ứng được yêu cầu .,0,2.0
"giảng viên dạy dễ hiểu , nhiệt tình giảng giải cho sinh viên .",2,0.0
"lợi ích doubledot sinh viên rèn luyện kỹ năng làm việc nhóm , tránh tiếp thu thụ động , học được cách trình bày trước đám đông .",2,1.0
thụ động trong quá trình tương tác với sinh viên .,0,0.0
nên có thêm chỉ thực hành để cho sinh viên nắm rõ hơn về máy tính .,0,1.0
cần có bộ giáo trình chuẩn cho sinh viên trước khi bắt đầu học môn này .,0,1.0
bài tập quá khó .,0,1.0
"giảng viên có tâm , ân cần , nhiệt tình , dạy dễ hiểu .",2,0.0
"hoặc dạy thêm các kinh nghiệm khi phỏng vấn xin việc , xin học bổng , xin thực tập .",0,1.0
giảng viên nên giảng nhiều hơn .,0,0.0
cô nói hơi khó nghe và những điều học được ít gây được hứng thú nơi sinh viên .,0,0.0
giảng dạy rất nhiệt huyết .,2,0.0
hy vọng cô sẽ dạy kỹ hơn .,0,0.0
em rất thích phong cách dạy của thầy .,2,0.0
em hài lòng về chất lượng đào tạo của môn học này .,2,1.0
mong cô giúp đỡ nhiều hơn .,0,0.0
phụ thuộc vào slide quá nhiếu .,0,0.0
"môn học nên cho thêm nhiều dạng bài tập dưới dạng tiếng việt , vì trong giảng đường máy chiếu mờ , chữ tiếng anh nữa nhìn rất phiền phức cho những bạn ở sau !",0,1.0
giảng viên dạy còn hơi nhanh .,0,0.0
"cần có đề cương môn học cụ thể hơn , nội dung môn học cần được cập nhật .",0,1.0
"cô dạy quá hay quá xuất sắc , rất tâm huyết với nghề , cô nghỉ ngày nào sẽ bù ngày đó nhiều lúc còn bù thêm , cô chỉ rất cặn kẽ những vấn đề cần thiết .",2,0.0
nên có phòng thực hành để mô phỏng lại lý thuyết đã được học từ đó sẽ dễ hiểu hơn và nhớ lâu hơn !,0,1.0
"giảng viên nhiệt tình trao đổi , giải đáp thắc mắc của sinh viên .",2,0.0
em nghĩ thầy nên cho sinh viên phân tích nhiều bài toán hơn .,0,0.0
"cô rất nhiệt tình , giảng bài chi tiết , vui tính .",2,0.0
"năng động , nhiệt tình .",2,0.0
"giáo viên hướng dẫn chi tiết , nhiệt tình với sinh viên .",2,0.0
em rất vui khi được học tập dưới sự giảng dạy tận tâm của cô .,2,0.0
dễ thương coloncontemn .,2,3.0
cần có các tiết thực hành với trang thiết bị hiện đại .,0,2.0
giảng khá nhanh .,0,0.0
thường trễ 30 phút .,0,0.0
"thầy dạy nhiệt tình , rễ hiểu .",2,0.0
cho nhiều bài tập và hướng dẫn giải rõ ràng .,2,0.0
do môn này khó đối với em nên kiến thức thầy truyền đạt em thấy rất khó hiểu .,0,1.0
cô dạy rất tận tâm nhiệt tình .,2,0.0
"cô wzjwz257 dạy giải tích 2 rất chuẩn , truyền đạt tốt , dễ hiểu , rất hăng hái trong quá trình phân tích bài giảng , gửi tài liệu và bài tập đầy đủ , nhưng cô dạy có hơi nhanh .",2,0.0
"giảng viên không biết cách diễn đạt , nghỉ 2 tuần không thông báo trên moodle .",0,0.0
dạy hiệu quả .,2,0.0
giọng cô em nghe không được .,0,0.0
thầy nhiệt tình với sinh viên .,2,0.0
thời gian bài tập tương đối tốt .,2,1.0
"giảng viên giảng rất hay , bám sát thực tế , phần kiến thức học được có thể áp dụng được trong nhiều lĩnh vực , không riêng gì công nghệ thông tin .",2,0.0
"cô dạy rất tốt , nhiệt tình dễ hiểu .",2,0.0
"thầy tận tâm , nhiệt huyết , giải đáp câu hỏi của sinh viên , có bổ sung tài liệu tham để giúp sinh viên củng cố và nắm vững kiến thức .",2,0.0
cô thoải mái .,2,3.0
tạo không gian học tập vui vẻ !,2,0.0
thời gian lên lớp còn ít !,0,0.0
em cám ơn !,1,3.0
"nhiệt tình , chịu khó lắng nghe !",2,0.0
"nhiệt tình , tâm huyết với sinh viên .",2,0.0
em rất hài lòng .,2,3.0
cô dạy rất nhiệt tình và có tâm .,2,0.0
"tuy nhiên , nếu được cô nên bổ sung các bài tập cá nhân về cả lý thuyết và thực hành , bên cạnh các bài tập nhóm thì sẽ giúp các bạn bổ trợ thêm kiến thức rất nhiều .",0,0.0
có nhiều bài tập hay .,2,1.0
"giáo viên dạy hơi lan man , không tập trung vào vấn đề chính của buổi học .",0,0.0
"cô quá khó tính , giảng bài chưa thật sự thu hút .",0,0.0
nếu như trên lịch thông báo giờ học từ đầu năm là thứ 7 thì em sẽ sắp xếp được lịch học phù hợp hơn .,0,0.0
"giảng viên hướng dẫn sinh viên nhiệt tình , giải đáp đầy đủ các thắc mắc .",2,0.0
thầy giảng giải nhiệt tình và rất dễ hiểu !,2,0.0
cô dạy chậm dễ hiểu .,2,0.0
không thấy không hài lòng về giảng viên .,1,0.0
nâng cao chất lượng phòng máy .,0,2.0
sinh viên học thầy theo kiểu đối phó chứ thật chất không hiểu sâu vấn đề .,0,0.0
"giảng viên nhiệt tình , tâm huyết với sinh viên .",2,0.0
"thầy dạy đúng trọng tâm , dễ hiểu , vui tính , cách giải rất hay , rất chuyên nghiệp .",2,0.0
sửa bài cho sinh viên giúp sinh viên tiến bộ .,2,0.0
"thầy dạy tốt , nhiệt tình .",2,0.0
"giảng viên hòa đồng , vui vẻ , tận tình giải đáp thắc mắc của sinh viên .",2,0.0
"sử dụng dụng cụ dạy học có chất lượng tốt , ví dụ như máy nghe tiếng anh chất lượng tốt .",0,2.0
cô tạo mọi điều kiện thuận lợi nhất cho sinh viên học tập .,2,0.0
"không gian học thoải mái , giảng viên không tạo áp lực cho sinh viên .",2,0.0
"nhiệt tình , giải bài tập nhiều .",2,0.0
cô dạy rất hay !,2,0.0
giảng viên nên nói rõ ràng cho sinh viên nghe được và hiểu .,0,0.0
"tài liệu môn học cần trình bày rõ ràng , đầy đủ hơn vì nhiều chỗ trình bày rất khó hiểu .",0,1.0
"đồng thời , giảng viên rất tích cực , năng nổ trong việc giảng dạy , cung cấp cho sinh viên nhiều kiến thức bổ ích và cũng luôn vui vẻ , hoà đồng nhằm khiến sinh viên cảm thấy thoải mái khi đến lớp .",2,3.0
nên tóm gọn lại nội dung slide .,0,0.0
"vui vẻ , biết lắng nghe ý kiến của sinh viên .",2,0.0
"dạy rất từ từ , chi tiết , cho nhiều bài tập .",2,0.0
trường ta cần những giáo viên nhiệt huyết và tài năng như vầy .,2,0.0
"giảng viên nhiệt tình , dạy đúng giờ .",2,0.0
chúng em không theo kịp !,0,3.0
dạy hay và muốn học thêm nữa ở môn khác .,2,0.0
"dễ tính , thoải mái , không gây áp lực , tạo động lực phát biểu .",2,0.0
"giảng viên nhiệt tình , phương pháp giảng dạy hiệu quả .",2,0.0
"thầy giảng hơi khó hiểu , lên lớp hơi muộn , chưa đúng giờ .",0,0.0
giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào .,0,1.0
"giảng rất hay , giảng nội dung quan trọng không lan man .",2,0.0
nội dung truyền đạt để sinh viên thực hành chưa thực sự tốt .,0,0.0
thầy giảng bài rất hay và nhiệt tình .,2,0.0
"thầy rất nhiệt tình , dù lớp có vắng hay đông đủ .",2,0.0
"nhiệt tình , vui vẻ hòa đồng với sinh viên .",2,0.0
nhưng trong khi đó tụi em không hiểu một chút gì về môn học mà giảng viên đang giảng dạy thì chép vào để làm gì .,0,1.0
cô cho bài tập thực hành tại chỗ .,2,0.0
có nhiều trang thiết bị giảng dạy hơn .,0,2.0
"cần xem xét lại khi đặt ra những yêu cầu về chấm chéo đồ án các nhóm cũng như trong lớp doubledot quá nhiều yêu cầu , nhiều việc phải làm trong thời gian ngắn dẫn đến sự chuẩn bị không tốt từ các nhóm , vdotv .",0,1.0
chỉ điểm danh 3 buổi cuối rồi lấy điểm quá trình .,0,1.0
giảng hơi khó hiểu tý .,0,0.0
môn thực hành này chưa có tài liệu hướng dẫn .,0,1.0
hướng dẫn và đánh giá đúng kết quả học tập .,2,0.0
nhiệt tình !,2,0.0
"giảng viên có kỹ năng tốt , truyền đạt dễ hiểu , dễ áp dụng .",2,0.0
thầy điểm danh nhiều quá ạ colonsad .,0,0.0
cần thêm phần ngôn ngữ sql kết hợp với ngôn ngữ lập trình c để có thể lập trình được cho một cơ sở dữ liệu .,0,1.0
hiểu rõ khả năng từng sinh viên .,2,0.0
không nên nói là sinh viên phải nghiên cứu vấn đề này nhưng doubledot giảng viên phải cho mỗi chương khoảng 30 bài và có đáp án .,0,0.0
cô đưa ra nhiều hướng giải quyết khi sinh viên gặp vấn đề với đồ án !,2,0.0
giảng viên truyền đạt tốt .,2,0.0
slide bài giảng chất lượng kém .,0,1.0
"cho nghỉ nhiều , học bù trùng lịch với môn khác .",0,0.0
thầy chu đáo và tỉ mỉ .,2,0.0
"làm sinh viên khó liên hệ giữa lý thuyết và thực hành , dẫn tới không hiểu mình đang được học gì !",0,0.0
chất lượng đào tạo của môn học này đã tốt rồi .,2,1.0
nên đưa những giảng viên có kinh nghiệm dạy thực hành .,0,1.0
hơi khó nghe .,0,0.0
hướng dẫn thực hành nhiệt tình .,2,0.0
hay bỏ lớp hơn cả tiếng đồng hồ .,0,0.0
"nhiệt tình , tận tình .",2,0.0
thầy giảng dạy rất tận tâm .,2,0.0
áp dụng nhiều kiến thức thực tế .,2,1.0
sắp xếp lịch hợp lý hơn để không bị trùng lịch học của sinh viên .,0,1.0
"thầy dạy hay , dễ hiểu !",2,0.0
cô giảng bài và hướng dẫn làm bài nhiệt tình .,2,0.0
thầy giảng rất dễ hiểu .,2,0.0
"thầy giảng bài thú vị , dễ tiếp thu , dạy học vui tính và nhiệt tình .",2,0.0
"bài thi chả liên quan , và thật sự cảm thấy kỹ năng nghe và nói mới là cần thiết nhất .",0,1.0
"cô dễ thương , nhí nhảnh , truyền đạt dễ hiểu thấu hiểu tâm lý sinh viên colonsmile .",2,0.0
thầy dạy rất hay cho em hiểu được nhiều điều dot kết thúc môn học em cảm thấy nó rất bổ ích cho chúng em .,2,0.0
tương tác với sinh viên rất nhiều và giải đáp mọi thắc mắc dù về kỹ thuật lập trình hay liên quan đến máy tính .,2,0.0
"bài tập về nhà của thầy rất nhiều , rất hay .",2,1.0
giáo trình quá dài yêu cầu giảm bớt .,0,1.0
"nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi , cấu trúc .",0,1.0
thầy rất tận tâm trong công việc giảng dạy .,2,0.0
