sentence,sentiment,topic
"chương trình nên sát với nhu cầu thực tế , mang tính hiệu quả , không đem những cái framework cũ biện hộ là nền tảng để học trong khi thế giới đang dần loại bỏ gần như toàn bộ bạn bè mà em biết đều không hiểu đang học cái gì và học làm chi , không có hứng để học tập như môn oop hay trí tuệ nhân tạo , tụi em học chỉ để đối phó và gần như không đối phó nổi .",0.0,1
thầy tận tình và hay tương tác với học sinh .,2.0,0
giảng viên nên liên hệ thực tế đến bài giảng .,0.0,0
em xin cám ơn .,1.0,3
cô dạy hay nói bài đúng trọng tâm dễ hiểu .,2.0,0
cần dạy dễ hiểu và tận tâm hơn .,0.0,0
thầy truyền đạt không có hiệu quả .,0.0,0
thầy rất nhiệt tình và quan tâm giúp đỡ chúng em trong khi làm bài thực hành .,2.0,0
cách thầy dạy học rất hay !,2.0,0
"thầy wzjwz250 nhiệt tình và có kiến thức chuyên sâu , bài giảng sâu và dễ hiểu .",2.0,0
"cách giảng dạy , truyền đạt kiến thức , tạo không khí thoải mái trong giờ học .",2.0,0
cô giảng bài hơi khó hiểu .,0.0,0
đúng giờ hiệu quả chu đáo .,2.0,0
"thầy dạy vui tính , hứng thú trong học tập .",2.0,0
phần ôn tập rất dễ hiểu .,2.0,0
thầy thường xuyên không lên lớp vào tiết dạy !,0.0,0
cần có các đề tài cụ thể và quy trình thực tế để sinh viên thực hiện ở môn học này !,0.0,1
"thầy dạy tận tình , dễ hiểu .",2.0,0
"cô dạy rất nhiệt tình , vui tính dễ hiểu .",2.0,0
"giảng viên nhiệt tình , tận tâm đới với sinh viên .",2.0,0
thầy chỉ quan tâm vào đề thi và chạy theo thành tích .,0.0,0
cám ơn thầy dạy rất hay !,2.0,0
đề cương môn học nói chung chưa sát với đề cho lắm .,0.0,0
và cần có thêm những lưu ý cho học sinh .,0.0,1
"tận tình , quan tâm , hướng sinh viên có mục tiêu học tập đúng đắn .",2.0,0
thầy rất nhiệt tình và tân tâm với sinh viên .,2.0,0
"giảng viên khá nhiệt tình , thường xuyên trao đổi thông qua kênh website môn học .",2.0,0
"khó hiểu , khó vận dụng .",0.0,3
bài tập hơi nhiều .,0.0,1
"thầy dạy nhiệt tình , dễ hiểu , tận tình , làm nhiều bai tập vận dụng .",2.0,0
"cách dạy còn hơi khô khan , ít ví dụ , chủ yếu là giảng viên nói sinh viên nghe .",0.0,0
trong khi đề thi cho phép sinh viên dùng mạng .,1.0,1
cô chỉ dẫn rất tận tình .,2.0,0
"giảng viên nhiệt tình , truyền đạt hiệu quả , tạo không khí học tập .",2.0,0
"cô dạy rất nhiệt tình , yêu sinh viên , luôn đi đúng giờ .",2.0,0
phương pháp lôi cuốn sinh viên .,2.0,0
đồ án rất vừa sức sinh viên .,2.0,0
"thầy giáo dạy rất nhiệt tình , khả năng truyền đạt tốt , vui vẻ , lịch sự , dễ gần .",2.0,0
dễ hiểu và cách dạy phù hợp .,2.0,0
"phòng thực hành dây mạng không rút được , wifi thì yếu .",0.0,2
sự nhiệt tình vui vẻ .,2.0,3
bài tập trực tuyến .,1.0,1
thầy nhiệt tình giúp đỡ sinh viên .,2.0,0
"dễ hiểu , tận tâm !",2.0,0
nhiều khi giảng khó hiểu .,0.0,0
"vui vẻ , tận tình giải đáp thắc mắc và cung cấp nhiều kiến thức bổ ích .",2.0,0
"tuy tận tâm , nhiệt tình nhưng kiến thức thầy dạy khá cao siêu , sinh viên chưa đủ lĩnh hội được .",0.0,0
ít tương tác với sinh viên .,0.0,0
chưa đi sâu vào trọng tâm lắm .,0.0,0
cô dạy rất hay hay và nhiệt tình .,2.0,0
giảm tải lượng bài tập phần thực hành .,0.0,1
"thầy tận tâm và rất nhiệt tình với sinh viên , ngoài ra thầy cũng khá hài hước .",2.0,0
giờ giấc lộn xộn .,0.0,0
"giảng viên lần đầu giảng dạy , chưa có nhiều kinh nghiệm truyền đạt .",0.0,0
mở rộng kiến thức làm cơ sở cho các môn học khác .,1.0,1
"đồng thời , phòng học được phân bổ không hợp lý với những lớp học về trưa , phòng khá nóng bức , quạt cũng không mát , máy chiếu khá mờ và cửa khó đóng mở khi trời mưa hoặc khi quá nắng .",0.0,2
vô cùng nhiệt tình với sinh viên .,2.0,0
làm như vậy gây khó khăn rất lớn cho sinh viên trong việc phân bổ thời gian phù hợp cho môn học này .,0.0,1
nên tăng tiết thực hành .,0.0,1
có đầy đủ trang thiết bị .,2.0,2
"giảng viên giảng kỹ , nhiệt tình .",2.0,0
"cần chuyên nghiệp hơn , cụ thể hơn để sinh viên dễ dàng tiếp cận .",0.0,1
cần cho bài tập lời giải mẫu nhiều hơn .,0.0,0
"giảng viên thân thiện , truyền đạt nội dung tốt .",2.0,0
về trễ .,0.0,0
"nên ra đề phù hợp với năng lực của sinh viên hơn , hình thức đề thi không nên đánh đố sinh viên .",0.0,1
nên đổi phòng học sang phòng chất lượng cao .,0.0,2
"phương pháp dạy hiệu quả , tiếp thu bài nhanh , có ôn lại những phần cũ , giảng viên tích cực , nhiệt tình .",2.0,0
thầy rất nhiệt tình !,2.0,0
"giảng viên giảng dạy nghiêm túc , sử dụng giờ dạy hợp lý .",0.0,0
nói ngắn gọn dễ hiểu .,2.0,0
"thân thiện , vui vẻ .",2.0,0
cách giảng bài của giảng viên khá hay .,2.0,0
giảng viên hướng dẫn cụ thể .,2.0,0
nâng cấp chất lượng máy chiếu .,0.0,2
"cô rất nhiệt tình trong mọi hoạt động cả trong và ngoài việc học , thường xuyên tổ chức những hoạt động bổ ích .",2.0,0
cần nên cho bài tập về nhà .,0.0,1
trừ những điều không hài lòng một chút thì trên cả tuyệt vời colonhihi .,2.0,3
"thầy dạy rất tận tâm , nhiệt tình .",2.0,0
"kiến thức mang tính trừu tượng nhiều , cần hướng dẫn kỹ cho sinh viên .",0.0,0
"giảng viên không thân thiện quá khắc khe , gây cảm giác lo lắng , sợ hãi cho sinh viên .",0.0,0
phân bổ thời gian theo kiểu chưa học tới lý thuyết đã thực hành nên không biết gì để làm .,0.0,1
"cá nhân em nhận thấy cô rất tận tâm và có chuyên môn cao , tuy nhiên khả năng truyền đạt của cô chưa tốt cùng với ngôn ngữ địa phương mà cô sử dụng khiến cho sinh viên mất đi hứng thú học tập , học rất là buồn ngủ và khó hiểu bài giảng .",0.0,0
thầy nên nói trước về cách chấm điểm bài thi .,0.0,0
được học thầy là một niềm vinh hạnh .,2.0,0
thầy giảng dạy hay và hiệu quả .,2.0,0
giải đáp thắc mắc chi tiết khi hỏi bài .,2.0,0
"tận tâm , đi đúng giờ , quá trình học sinh động dễ hiểu .",2.0,0
nghỉ nhiều .,0.0,0
"mong cô cải thiện cách dạy học của cô , cho học sinh thêm hứng thú tới lớp ( dừng áp dụng việc điểm danh bắt buộc học sinh đi học ) .",0.0,0
thầy giảng chưa thu hút .,0.0,0
"cô tận tâm , có những chuẩn mực tốt đẹp của một nhà giáo .",2.0,1
"thầy dạy rất dễ hiểu , em cảm ơn thầy .",2.0,0
"thầy không dùng slide bài giảng để dạy , nhưng phong cách dạy của thầy rất tuyệt vời , rất hay và dễ hiểu .",2.0,0
rất hài lòng về cách thức giảng dạy của giáo viên .,2.0,0
giảng viên lên lớp không đúng giờ .,0.0,0
"cô hay đảo lộn giữa slide tiếng anh và tiếng việt làm việc theo dõi nội dung hơi khó , ngoài ra cách cô dạy không phải là khó tiếp thu mà tại vì cô không tạo được sự thoải mái trong tiết học làm cho chúng em không có hứng học tập .",0.0,0
"cập nhật bài giảng trên trang coursedotuitdotedudotvn đầy đủ , có bài tập hàng tuần .",2.0,1
"giáo viên ưa nhìn , đảm bảo số buổi lên lớp .",2.0,0
"dù cô rất nhiệt tình , muốn truyền đạt nhiều hơn nữa cho sinh viên nhưng cô nên phân bố thời gian dạy hợp lý hơn và giảng những điều quan trọng , còn những điều bên lề để bổ sung kiến thức cho sinh viên thì cô nên để thời gian còn nhiều thì mới nói thêm , không nên lặp đi lặp lại quá nhiều một câu nói , gây tốn thời gian colonsmile .",0.0,0
quá cứng nhắc trong quá trình cho điểm .,0.0,0
cần post thêm nhiều bài tập liên quan đến nội dung môn học trên web để sinh viên thuận tiện down về và làm .,0.0,1
"giảng bài dễ hiểu , thân thiện .",2.0,0
thầy dạy vui và tốt .,2.0,0
"giáo viên nhiệt tình hướng dẫn , cập nhật kiến thức mới .",2.0,0
thầy giáo tuyệt vời .,2.0,0
nên xen kẽ các tiết lý thuyết và thuyết trình chứ không chỉ thuyết trình từ lúc bắt đầu đến lúc kết thúc môn học .,0.0,0
"dạy hay , rất vui tính , quan tâm sinh viên .",2.0,0
điều mà em không hài nhất đó là giảng viên giảng bài còn khó hiểu .,0.0,0
em hy vọng thầy sẽ năng động hơn .,0.0,0
cần cho sinh viên thảo luận nhiều hơn .,0.0,0
"nhưng đa số các bạn trong lớp thì không hiểu , cô cần có phương pháp dạy tốt hơn .",0.0,0
"em thấy nó rất cần thiết sau này , em đề nghị với văn phòng chương trình đặc biệt năm sau lại tiếp tục mời thầy về dạy .",0.0,1
"cho làm bài tập nhiều , nên dễ vô bài lắm .",2.0,0
"thầy giảng dạy rất nhiệt tình , hiểu tâm lý sinh viên và rất vui tính .",2.0,0
thật đáng buồn !,0.0,3
"cô dễ thương , đến lớp đúng giờ , và luôn thay đổi phương pháp , khiến sinh viên cảm thấy thoải mái khi học tiếng anh .",2.0,0
hiền và nhiệt tình .,2.0,0
thực hành cần được quan tâm hơn .,0.0,1
lý thuyết quá nhiều nhưng không có thời gian để sửa bài tập .,0.0,1
cô dạy rất tận tình .,2.0,0
"thầy giảng dạy rất phù hợp với đời sống thực tiễn , cung cấp kiến thức dễ xin việc làm hơn .",2.0,0
phần nghe nói được cải thiện .,2.0,1
"nên phân bổ thời gian hợp thực hành sớm hơn , sau khi vào học chính khoảng một tháng , cần tránh các ngày thi giữa kỳ ngày lễ vì vừa rồi nhiều hôm thực hành trúng vào các ngày này , phòng thực hành còn nóng và bụi bặm , máy chiếu tuy vẫn thấy như là khá mờ , nếu ngồi xa hay trời sáng quá sẽ không thấy rõ .",0.0,1
"giảng viên cần hạn chế việc bỏ lớp trong giờ học , hạn chế tới mức tối đa việc nghe điện thoại trong khi lên lớp và cần chú tâm hơn khi đang giảng dạy , giờ nào việc đó !",0.0,0
style chất ( y ) .,2.0,3
thầy dạy giỏi .,2.0,0
giảng lý thuyết hơi nhanh .,0.0,0
"cô quan tâm sinh viên , hết lòng vì công việc , vui vẻ .",2.0,0
"đôi khi bài thực hành và lý thuyết không khớp gì nhau cả , có 2 tuần lớp thực hành học trước lý thuyết .",0.0,1
"dễ hiểu , nhiệt tình vui tính .",2.0,0
nội dung bài giảng trên lớp rất liên quan đến nội dung thi .,2.0,1
"đúng chất "" anh "" thầy .",2.0,0
do môn học khá khô khan nên em mong thầy liên hệ thêm nhiều ví dụ thực tế hơn để sinh viên dễ nắm bắt nội dung bài giảng .,0.0,0
"học thực hành cũng là học , mà sao thầy vô lớp cứ ngồi yên một chỗ , up bài lên course xong .",0.0,0
chúc thầy luôn tận tình với sinh viên của mình như vậy .,2.0,0
"hầu hết các môn học đều rất trầm , đa số sinh viên chi đến lớp cho đủ buôi , thầy cô bảo đảm giờ dạy trên lớp nhưng không tạo được cao trào cho buổi học .",0.0,0
thầy tuyệt vời .,2.0,0
tương tác bài tập trên moodle khá tốt .,2.0,0
"hay cho nghỉ , mất tiết .",0.0,0
cần có sự thay đổi trong các file tài liệu cung cấp cho sinh viên ví dụ như cần nhiều ví dụ hoặc các bài tập từ dễ đến khó hơn để sinh viên tự chủ động trong việc học sẽ giúp sinh viên nhớ lâu hơn .,0.0,1
thầy rất ân cần rất tâm huyết với môn học .,2.0,0
"thầy rất tận tâm , cũng như nhiệt tình truyền đạt kiến thức cho sinh viên !",2.0,0
"thầy rất nhiệt tình , giảng cặn kẽ .",2.0,0
"thầy giảng dễ hiểu , nhiều minh hoạ thực tế .",2.0,0
nếu máy tính bị hư hoặc bận việc đột xuất coi như bị trễ deadline .,0.0,0
thầy dạy rất vui và hay .,2.0,0
bài tập cần bám sát trên lý thuyết hơn .,0.0,1
"thầy nhiệt tình , dễ hiểu , vui tính .",2.0,0
"chương trình của môn khá nặng ở những phần cuối , cần giảm tải một số phần để có hiệu quả trong việc tiếp thu .",0.0,1
dạy chỉ trong slide không bổ sung kiên thức hay giải bài tập .,0.0,0
"thầy giảng bài chưa cuốn hút , hấp dẫn , dễ làm sinh viên chán và buồn ngủ .",0.0,0
"giảng viên thân thiện , hoà đồng , tận tình với sinh viên .",2.0,0
thầy giảng bài rất hay .,2.0,0
em nghĩ cần có những giải pháp đặc biệt giúp những sinh viên dưới tỉnh lên thành phố học tập tốt anh văn .,0.0,1
cô nên làm các bài tập mẫu nhiều hơn .,0.0,0
thầy dạy đúng bài .,2.0,0
"thầy hiển dễ chịu , thoải mái , vui tính .",2.0,0
"giảng viên dạy dễ hiểu , gây thiện cảm .",2.0,0
thầy hiền và nhiệt tình .,2.0,0
thời gian kết thúc buổi học là 10h30 nhưng cô vẫn tận tâm bỏ ra 30 phút để dạy thêm .,2.0,0
"thầy dạy rất nhiệt tình , hay , hấp dẫn , lôi cuốn .",2.0,0
giảng viên giảng bài hơi khó hiểu .,0.0,0
cô dạy liên hệ thực tế .,2.0,0
thầy đi trễ rất nhiều lần .,0.0,0
các phòng lab cần có wifi đủ mạnh để phục vụ tốt cho quá trình thực hành .,0.0,2
cần phòng học và thiết bị tốt hơn .,0.0,2
bài tập còn hơi ít .,0.0,1
thường cho nghỉ .,0.0,0
truyền đạt chính xác cho sinh viên những kiến thức cần thiết của môn học .,2.0,0
giảng viên tận tâm nhiệt tình và khả năng truyền đạt tốt .,2.0,0
bài tập cụ thể .,2.0,1
"thầy dạy nhiệt tình , giảng dễ hiểu .",2.0,0
thường xuyên bảo trì nâng cấp các chương trình máy tính .,0.0,2
"phương pháp giảng dạy hiệu quả , giải đáp thắc mắc tận tình cụ thể .",2.0,0
"cách dạy kỳ quặc , khó hiểu .",0.0,0
"giảng viên rất nhiệt tình , hướng dẫn tận tâm cho sinh viên .",2.0,0
không thực hành .,0.0,1
một số nội dung giảng viên lướt qua khá nhanh .,0.0,0
giảng viên dạy rất vui tính .,2.0,0
"giáo viên dạy tận tình , dễ hiểu , truyền đạt phương pháp học cũng như cách giải quyết bài toán đến học sinh rất kỹ .",2.0,0
tích cực trong giảng dạy .,2.0,0
"giảng viên nhiệt tình , hay sửa lỗi cho sinh viên .",2.0,0
"giáo viên nghỉ quá nhiều , việc học bù cũng phức tạp , vì trùng giờ với lớp học bù khác , cần giảng dạy đầy đủ hơn .",0.0,0
tài liệu tham khảo đầy đủ .,2.0,1
nâng cao kỹ năng nghe .,2.0,1
"nội dung truyền đạt của giảng viên hơi dài dòng , lan man .",0.0,0
nên giảm thời lượng môn học còn 7 tuần và tăng thời gian mỗi buổi học lên 4 tiết .,0.0,1
giảng viên chưa chuẩn bị đủ kiến thức cũng như giáo trình .,0.0,0
truyền dạt tốt .,2.0,3
"mà chủ yếu tập trung vào phần quản lý thao tác đã được học trong môn hệ quản trị cơ sỡ dữ liệu trong khi đó theo đề cương môn học chỉ dạy một buổi , mà giảng viên dạy nhiều buổi .",0.0,1
ví dụ doubledot lý thuyết chưa học mà đã cho thực hành .,0.0,1
nên không gây quá nhiều áp lực .,0.0,0
không cho thời gian báo cáo rõ ràng .,0.0,0
giảng bài cảm thấy rất buồn ngủ .,2.0,0
dạy rất hay và nhiệt tình .,2.0,0
"dạy từ từ , chi tiết .",2.0,0
về giảng dạy .,1.0,0
thầy quá bận .,0.0,0
có nhiều bài tập giúp sinh viên thực hành nhiều từ đó nắm được kiến thức môn học .,2.0,1
"thiết nghĩ , nên chia thời gian học ra thành 2 buổi , mỗi buổi 2 tiết !",0.0,1
cách truyền đạt không gây hứng thú .,0.0,0
chương trình hơi nhanh so với lý thuyết .,0.0,1
buổi học trước buổi cuối cùng cô wzjwz132 nói buổi sau đi học nhưng bạn nào không đi cũng được vì không có điểm danh nhưng sau đó thì không có người dạy và cũng không thông báo nghỉ .,0.0,0
giáo viên vẫn nhiệt tình mặc dù có một số thành phần không lắng nghe .,2.0,0
"các bài thực hành thường rất khó , quá tầm hiện tại của các sinh viên , dẫn đến các sinh viên thường nản chí và hầu như bỏ đi 20% số điểm của môn thực hành !",0.0,1
"giảng viên nhiệt tình , thân thiện , vui tính .",2.0,0
hệ thống máy chiếu cần cải thiện .,0.0,2
"thầy là người vui tính , tổng hợp kiến thức rất khoa học .",2.0,0
cách cộng điểm như vậy làm mất thời gian trong quá trình học .,0.0,0
các tiết học của cô rất sôi động và làm em rất hài lòng với khả năng giảng dạy của cô .,2.0,0
"thầy nhiệt tình dạy giỏi , cung cấp tài liệu cho sinh viên đầy đủ dễ hiểu .",2.0,0
cần bài tập thêm vê nhà .,0.0,1
"giáo viên nhiệt tình , đi dạy đúng giờ .",2.0,0
nội dung môn học cần mở rộng hơn .,0.0,1
bị chậm hoặc bị treo máy giữa chừng .,0.0,2
cần có sự kết hợp để chương lý thuyết kịp với thực hành .,0.0,1
"hy vọng lần sau sinh viên không nhận được câu "" đâu có ai hỏi tôi đâu mà nói "" của giảng viên khi sinh viên nói là không biết đề thi là đề mở .",0.0,0
phần học nội dung chương trình đào tạo của mỗi khoa quá thừa .,0.0,1
cô dạy rất tuyệt .,2.0,0
thầy hài hước vui vẻ nhiệt tình .,2.0,0
giảng viên truyền đạt hay .,2.0,0
thầy nhiệt tình hướng dẫn từng sinh viên .,2.0,0
không thích phương pháp dạy của thầy !,0.0,0
giảng viên thân thiện vui vẻ gần gũi với sinh viên .,2.0,0
"chấm điểm khó vì phải kết quả đúng mới chấm điểm , không chấm điểm từng bước .",0.0,0
"thầy giảng dễ hiểu , gây sự tập trung , kiến thức rộng và bổ ích .",2.0,0
"thầy rất hiền và nhiệt tình quan tâm giúp đỡ chúng em , nhất là trong giờ thực hành nên em rất quý thầy .",2.0,0
"thầy nên chuẩn bị bài trước khi lên lớp , và sử dụng giờ lên lớp hiệu quả , làm cho sao sinh viên hiểu được nội dung môn học .",0.0,0
"thầy rất dễ chịu , giới thiệu về thực tế bên ngoài nhiều !",2.0,0
"nhiệt tình , thoải mái .",2.0,0
có những cách giảng sinh động dễ hiểu .,2.0,0
"chỉ dạy ngữ pháp , tiếng anh quan trọng phát âm và nói hơn .",0.0,0
trong lớp thầy luôn tác động để lớp tự giác phát biểu nêu ý kiến .,2.0,0
dạy nhiều kiến thức ngoài .,2.0,0
"danh sách lớp phân bổ không đều , số sinh viên nhiều hơn số máy trong phòng lab .",0.0,1
vui nhộn .,2.0,0
"tuy nhiên , số lượng nhiệm vụ nhiều quá .",0.0,1
giảng kỹ hơn ở vấn đề chính của môn học .,2.0,0
"giảng viên giảng dạy không quan tâm đến sinh viên , hiểu hay không !",0.0,0
khả năng truyền đạt không được hiệu quả .,0.0,0
"không cho nhiều bài tập về phần mạch chẵn lẻ , mạch so sánh .",0.0,0
"thầy dễ tính , nhiệt tình .",2.0,0
giảng viên dễ tính gần gũi với học sinh .,2.0,0
"thầy yêu cầu cao về đồ án , hơi chi tiết , mong thầy có thể nhẹ tay hơn với các em khóa sau .",0.0,0
chép phạt .,0.0,0
mong thầy vẫn giữa phong độ như thế ;) .,1.0,0
"sinh viên gửi mail nhưng có lẽ thầy "" bận "" nên không thấy thầy trả lời .",0.0,0
cách thầy wzjwz173 chấm điểm quá trình quá gắt .,0.0,0
"nhiệt tình , vui tính , giảng dạy dễ hiểu .",2.0,0
"cô nói nhanh và làm sinh viên rối hơn khi giải thích , diễn đạt khó hiểu .",2.0,0
trợ giảng dạy không hiểu gì .,0.0,0
thầy dạy hay .,2.0,0
"thầy hăng hái , nhiệt tình .",2.0,0
"slide còn hơi khô khan , cách giải thích của giảng viên còn chưa thuyết phục dễ hiểu .",0.0,1
thầy dạy tận tình dễ hiểu .,2.0,0
"giảng viên theo dõi , giám sát quá trình thực hành tốt .",2.0,0
nó có nghĩa là ở phòng thực hành mạng có thể áp dung cho một hay hai phòng đều nên có giáo viên trực .,0.0,2
kiến thức tốt .,2.0,0
"cần có những câu hỏi , đề cương ôn tập do giao viên soản thảo để sinh viên có hướng ôn tập nội dung trọng tâm .",0.0,0
thầy dạy nhiều điều mới .,2.0,0
"thầy nhiệt tình , vui tính .",2.0,0
cho nhiều bài tập vận dụng .,2.0,1
"tâm huyết , nhiệt tình .",2.0,0
thông báo với sinh viên đi nộp ngày 27 nhưng công ty không làm việc .,0.0,1
giọng thầy nói nhỏ và hơi khó nghe .,0.0,0
đi dạy trễ .,0.0,1
bài tập hơi ít .,0.0,1
"thầy đến lớp rất đúng giờ , hầu như gần 90% là đến lớp dạy rất đúng giờ .",2.0,0
thầy dạy nhiệt tình và dễ hiểu .,2.0,0
khả năng truyền đạt còn chưa tốt .,0.0,0
giảng viên cập nhật rất nhanh các tin tức công nghệ .,2.0,0
"nên giảng hết chương trình rồi cho sinh viên tìm hiểu nghiên cứu , vì có như thế sinh viên sẽ không mất thời gian và mức độ hiểu và ứng dụng được cao hơn .",0.0,1
chính vì giảng viên tuân thủ slide nên em không thể vượt qua bài cờ tướng với số điểm mong muốn .,0.0,0
"đi trễ , làm việc riêng trong giờ dạy .",0.0,0
cần giảng bài bằng tiếng anh nhiều hơn .,0.0,1
nên tăng thời lượng 3 tiết 1 buổi thành 4 tiết 1 buổi để sinh viên tiếp thu nhiều kiến thức hơn .,0.0,1
"thầy rất rất là dễ hiểu em từ không hiểu học thầy là hiểu , thầy dạy sâu vấn đề , ví dụ rất rõ ràng đi từ dễ đến nâng cao very good .",2.0,0
nên có các buổi thuyết trình theo nhóm bằng tiếng anh .,0.0,0
lý thuyết liên hệ với thực tế dễ hình dung và hiểu rõ vấn đề .,2.0,1
"giảng viên giảng bài dễ hiểu , có ví dụ minh họa cụ thể từng phần giúp sinh viên hiểu kỹ hơn về vấn đề được đề cập đến ạ .",2.0,0
mong giảng viên đưa tài liệu giảng dạy lên mạng cho sinh viên nghiên cứu trước khi thi vì trong tài liệu trước cổng trường bán thiếu rất nhiều chi tiết quan trọng .,0.0,0
giảng viên tương tác tốt .,2.0,0
bắt đầu tiết học là 7h30 nhưng 8h giảng viên mới đến lớp .,0.0,0
"giảng viên lên lớp đúng giờ , nhiệt tình giảng dạy .",2.0,0
nội dung đúng chuyên môn và thực tiễn .,2.0,1
"thầy quá nhiệt tình , nội dung giảng dạy mới lạ .",2.0,0
giảng viên cần trau dồi khả năng truyền đạt bài giảng .,0.0,0
"đến lớp muộn 15 phút , ra sớm từ 15 đến 30 phút .",0.0,1
mọi thứ đều tốt .,2.0,3
"cô cần cải thiện thêm việc sử dụng hiệu quả moodle , có vài ứng dụng trên đấy cô vẫn chưa nắm được .",0.0,0
cần những có ví dụ minh họa cụ thể và thực hành để hiểu rõ được phần lý thuyết sau khi học .,0.0,0
chưa chú ý đến sinh viên lắm .,0.0,0
quá giờ .,0.0,0
chưa đi sâu vào chuyên môn cần thiết .,0.0,0
cần có nhiều bài học thực tế hơn nữa .,0.0,1
cần đẩy mạnh tiếng anh liên quan đến ngành .,0.0,1
cảm giác thiếu thiện cảm .,0.0,0
cần phân chia trình độ giữa các bạn để chia lớp rõ ràng hơn .,0.0,1
"thầy vui tính , nhiệt tình giảng bài dễ hiểu .",2.0,0
dạy nhiệt tình .,2.0,0
giải bài tập giúp sinh viên rèn khá nhiều .,2.0,0
"giáo viên nhiệt tình , giảng khá hay .",2.0,0
"vui vẻ , tận tâm !",2.0,0
"thầy dạy tốt , vui vẻ .",2.0,0
cần giảng dạy những vấn đề cần giải quyết một cách xúc tích và dễ hiểu .,0.0,0
"giảng giải tận tâm , dạy kỹ giúp sinh viên hiểu bài .",2.0,0
"thầy tận tâm , nhiệt tình , giảng bài dễ hiểu .",2.0,0
"thay hình thức thi giữa kỳ tự luận bằng thi trắc nghiệm , mở lớp đăng ký thực hành sớm để sinh viên không bị đăng ký trùng lịch .",0.0,1
"cuối cùng , báo cáo đồ án , nhóm mình mà không báo cáo đồ án của mình , mà phải đi báo cáo đồ án của nhóm khác .",0.0,3
giảng viên rất tệ .,0.0,0
"chia % điểm bài tập , % điểm thi thực hành chưa hợp lý .",0.0,0
"có vài buổi thầy "" tận dụng "" tụi em để khiêng bàn ghế cho trường , cũng vui nhưng hơi mệt .",0.0,0
giảng viên cung cấp nhiều cơ hội thực hành và phát triển các kỹ năng cho sinh viên .,2.0,0
"giảng viên nhiệt tình , truyền đạt tốt .",2.0,0
nên thông báo về chương trình học của môn học để sinh viên biết trước khi đăng ký môn học đặc biệt là ngôn ngữ được sử dụng trong chương trình học .,0.0,1
các buổi training giúp sinh viên bám sát với cấu trúc đề thi .,2.0,1
"giảng viên thân thiện , vui vẻ , nhiệt tình , rất quan tâm đến sinh viên .",2.0,0
"dạy nhiệt tình , thêm kiến thức bên ngoài .",2.0,0
thoải mái .,2.0,3
hay trao đổi về bài dạy với sinh viên .,2.0,0
đề thi quá dài không phù hợp với lượng thời gian thi .,0.0,1
thực hành đa số sinh viên không hiểu .,0.0,1
"seminar thì lung tung , không rõ ràng .",0.0,1
nên quan tâm đến sinh viên nhiều hơn .,0.0,0
nhiệt tình trong công tác dạy học .,2.0,0
"chữa bài tập đầy đủ , nhiệt tình .",2.0,0
em rất hài lòng về phong thái của cô .,2.0,0
"giảng viên hơi thiếu quan tâm tới sinh viên , những vấn đề thắc mắc của sinh viên chưa giải đáp tận tình .",0.0,0
"đi trễ ba buổi không được điểm danh trễ , một buổi thầy từ chối điểm danh trễ .",0.0,0
đều đều không rõ nghĩa .,0.0,1
thầy dạy mọi thứ đều ok hết ạ .,2.0,0
cô tận tâm nhiệt tình giúp đỡ cho sinh viên .,2.0,0
"thầy giảng dễ hiểu , hài hước !",2.0,0
cô cho nhiều bài tập rất hay và bổ ích .,2.0,0
không hỗ trợ nhiệt tình .,0.0,0
cần hướng dẫn nhiều hơn về phần bài tập .,0.0,0
nên chú trọng bài tập hơn lý thuyết .,0.0,1
thầy hay giảng kiến thức cao siêu quá nên gần như em không hiểu bài mặc dù thầy rất tận tình colonsadcolon .,0.0,0
"cần cung cấp đề cương chi tiết của môn học khi bắt đầu học kỳ , hướng dẫn và cung cấp cho sinh viên tài liệu về môn học được nhiều hơn , đầy đủ hơn .",0.0,1
"giáo viên nhiệt tình , bài giảng dễ hiểu .",2.0,0
"hệ thống kiến thức được thầy cung cấp khá nhiều , logic và thiết thực .",2.0,0
cho nhiều ví dụ dễ hiểu .,2.0,0
không biết thầy dạy cái gì cả !,0.0,0
môn này theo em thì nên giảng dạy ở hình thức 1 sẽ giúp sinh viên nắm bắt được kiến thức tốt hơn .,0.0,1
giáo viên có nhiều kinh nghiệm .,2.0,0
phần điểm tích cực theo như thầy đánh giá là không hợp lý và công bằng cho tất cả sinh viên nếu điểm đó được tính là wzjwz59 % trong tổng điểm .,0.0,0
"môn học 2 cái đồ án , đồ án lý thuyết thì không liên quan đến nội dung môn học dẫn đến khó hiểu .",0.0,1
"tóm lại , kiến thức tổng quan thì có thể tiếp nhận nhưng kiến thức về chi tiết nội dung thì mập mờ .",0.0,1
trang bị thêm sách bài tập .,0.0,2
"giảng dạy ngắn gọn , dễ hiểu , nhiệt tình .",2.0,0
cô giáo nói rõ ràng dễ hiểu .,2.0,0
"đề kiểm tra không phù hợp với các dạng bài được hướng dẫn trong lớp , ra kiểm tra các dạng bài mới , phân bổ nội dung trong bài kiểm tra không đồng đều với nội dung giảng dạy .",0.0,1
thầy còn hướng dẫn kỹ tại sao những dòng code hoạt động và không hoạt động .,2.0,0
theo sát kỹ sinh viên .,2.0,0
chất lượng môn học rất tốt .,2.0,1
ít nhiệt tình .,0.0,0
nên tăng cường các bài tập về nhà .,0.0,1
